timestamp,open,high,low,close,volume,date,time,symbol
2025-11-07 10:09:00,10331.09,10331.11,10330.56,10330.57,749426,2025-11-07,10:09:00,FTSE100
2025-11-07 10:10:00,10330.57,10330.9,10330.32,10330.65,746642,2025-11-07,10:10:00,FTSE100
2025-11-07 10:11:00,10330.65,10330.79,10328.63,10328.76,743913,2025-11-07,10:11:00,FTSE100
2025-11-07 10:12:00,10328.76,10329.01,10327.18,10327.42,741237,2025-11-07,10:12:00,FTSE100
2025-11-07 10:13:00,10327.42,10327.9,10327.4,10327.88,738615,2025-11-07,10:13:00,FTSE100
2025-11-07 10:14:00,10327.88,10327.97,10327.13,10327.22,736045,2025-11-07,10:14:00,FTSE100
2025-11-07 10:15:00,10327.22,10327.7,10327.03,10327.51,733525,2025-11-07,10:15:00,FTSE100
2025-11-07 10:16:00,10327.51,10327.85,10327.42,10327.76,731055,2025-11-07,10:16:00,FTSE100
2025-11-07 10:17:00,10327.76,10328.74,10327.66,10328.64,728634,2025-11-07,10:17:00,FTSE100
2025-11-07 10:18:00,10328.64,10329.14,10328.6,10329.11,726260,2025-11-07,10:18:00,FTSE100
2025-11-07 10:19:00,10329.11,10329.8,10329.05,10329.74,723934,2025-11-07,10:19:00,FTSE100
2025-11-07 10:20:00,10329.74,10329.78,10329.42,10329.47,721654,2025-11-07,10:20:00,FTSE100
2025-11-07 10:21:00,10329.47,10329.52,10328.67,10328.73,719419,2025-11-07,10:21:00,FTSE100
2025-11-07 10:22:00,10328.73,10328.83,10327.86,10327.96,717229,2025-11-07,10:22:00,FTSE100
2025-11-07 10:23:00,10327.96,10328.06,10327.3,10327.39,715082,2025-11-07,10:23:00,FTSE100
2025-11-07 10:24:00,10327.39,10327.71,10325.99,10326.31,712978,2025-11-07,10:24:00,FTSE100
2025-11-07 10:25:00,10326.31,10326.5,10325.49,10325.69,710916,2025-11-07,10:25:00,FTSE100
2025-11-07 10:26:00,10325.69,10325.73,10325.39,10325.43,708895,2025-11-07,10:26:00,FTSE100
2025-11-07 10:27:00,10325.43,10325.47,10325.42,10325.45,706914,2025-11-07,10:27:00,FTSE100
2025-11-07 10:28:00,10325.45,10325.63,10324.82,10325.0,704973,2025-11-07,10:28:00,FTSE100
2025-11-07 10:29:00,10325.0,10325.05,10323.23,10323.28,703070,2025-11-07,10:29:00,FTSE100
2025-11-07 10:30:00,10323.28,10323.44,10322.88,10323.04,701206,2025-11-07,10:30:00,FTSE100
2025-11-07 10:31:00,10323.04,10323.11,10322.97,10323.04,699379,2025-11-07,10:31:00,FTSE100
2025-11-07 10:32:00,10323.04,10323.76,10323.01,10323.73,697589,2025-11-07,10:32:00,FTSE100
2025-11-07 10:33:00,10323.73,10324.13,10323.6,10324.01,695835,2025-11-07,10:33:00,FTSE100
2025-11-07 10:34:00,10324.01,10324.07,10323.25,10323.31,694116,2025-11-07,10:34:00,FTSE100
2025-11-07 10:35:00,10323.31,10323.48,10322.38,10322.55,692432,2025-11-07,10:35:00,FTSE100
2025-11-07 10:36:00,10322.55,10324.01,10322.52,10323.98,690782,2025-11-07,10:36:00,FTSE100
2025-11-07 10:37:00,10323.98,10324.6,10323.79,10324.4,689165,2025-11-07,10:37:00,FTSE100
2025-11-07 10:38:00,10324.4,10325.86,10324.23,10325.69,687581,2025-11-07,10:38:00,FTSE100
2025-11-07 10:39:00,10325.69,10327.22,10325.68,10327.21,686029,2025-11-07,10:39:00,FTSE100
2025-11-07 10:40:00,10327.21,10327.27,10326.32,10326.37,684508,2025-11-07,10:40:00,FTSE100
2025-11-07 10:41:00,10326.37,10326.64,10326.24,10326.5,683019,2025-11-07,10:41:00,FTSE100
2025-11-07 10:42:00,10326.5,10326.84,10326.35,10326.69,681560,2025-11-07,10:42:00,FTSE100
2025-11-07 10:43:00,10326.69,10326.97,10326.67,10326.95,680131,2025-11-07,10:43:00,FTSE100
2025-11-07 10:44:00,10326.95,10327.25,10326.91,10327.21,678731,2025-11-07,10:44:00,FTSE100
2025-11-07 10:45:00,10327.21,10327.25,10327.14,10327.19,677360,2025-11-07,10:45:00,FTSE100
2025-11-07 10:46:00,10327.19,10327.4,10326.93,10327.15,676017,2025-11-07,10:46:00,FTSE100
2025-11-07 10:47:00,10327.15,10327.19,10325.72,10325.76,674701,2025-11-07,10:47:00,FTSE100
2025-11-07 10:48:00,10325.76,10325.81,10325.4,10325.45,673413,2025-11-07,10:48:00,FTSE100
2025-11-07 10:49:00,10325.45,10325.59,10324.53,10324.67,672152,2025-11-07,10:49:00,FTSE100
2025-11-07 10:50:00,10324.67,10324.77,10324.49,10324.59,670917,2025-11-07,10:50:00,FTSE100
2025-11-07 10:51:00,10324.59,10324.71,10323.91,10324.04,669707,2025-11-07,10:51:00,FTSE100
2025-11-07 10:52:00,10324.04,10324.51,10323.87,10324.35,668523,2025-11-07,10:52:00,FTSE100
2025-11-07 10:53:00,10324.35,10324.95,10324.23,10324.82,667364,2025-11-07,10:53:00,FTSE100
2025-11-07 10:54:00,10324.82,10325.01,10324.7,10324.89,666229,2025-11-07,10:54:00,FTSE100
2025-11-07 10:55:00,10324.89,10324.97,10324.88,10324.96,665118,2025-11-07,10:55:00,FTSE100
2025-11-07 10:56:00,10324.96,10325.07,10324.75,10324.85,664030,2025-11-07,10:56:00,FTSE100
2025-11-07 10:57:00,10324.85,10325.21,10323.96,10324.32,662966,2025-11-07,10:57:00,FTSE100
2025-11-07 10:58:00,10324.32,10324.57,10323.75,10324.0,661924,2025-11-07,10:58:00,FTSE100
2025-11-07 10:59:00,10324.0,10324.32,10323.11,10323.42,660905,2025-11-07,10:59:00,FTSE100
2025-11-07 11:00:00,10323.42,10323.72,10323.26,10323.55,659907,2025-11-07,11:00:00,FTSE100
2025-11-07 11:01:00,10323.55,10323.89,10323.05,10323.38,658931,2025-11-07,11:01:00,FTSE100
2025-11-07 11:02:00,10323.38,10323.76,10323.3,10323.67,657976,2025-11-07,11:02:00,FTSE100
2025-11-07 11:03:00,10323.67,10323.9,10322.2,10322.42,657042,2025-11-07,11:03:00,FTSE100
2025-11-07 11:04:00,10322.42,10322.96,10322.42,10322.95,656128,2025-11-07,11:04:00,FTSE100
2025-11-07 11:05:00,10322.95,10323.02,10322.1,10322.16,655235,2025-11-07,11:05:00,FTSE100
2025-11-07 11:06:00,10322.16,10322.2,10321.35,10321.39,654361,2025-11-07,11:06:00,FTSE100
2025-11-07 11:07:00,10321.39,10321.41,10321.04,10321.06,653506,2025-11-07,11:07:00,FTSE100
2025-11-07 11:08:00,10321.06,10321.25,10320.23,10320.42,652671,2025-11-07,11:08:00,FTSE100
2025-11-07 11:09:00,10320.42,10320.59,10320.3,10320.48,651854,2025-11-07,11:09:00,FTSE100
2025-11-07 11:10:00,10320.48,10320.49,10319.82,10319.84,651055,2025-11-07,11:10:00,FTSE100
2025-11-07 11:11:00,10319.84,10319.97,10318.66,10318.8,650275,2025-11-07,11:11:00,FTSE100
2025-11-07 11:12:00,10318.8,10318.96,10317.78,10317.94,649512,2025-11-07,11:12:00,FTSE100
2025-11-07 11:13:00,10317.94,10318.84,10317.91,10318.81,648767,2025-11-07,11:13:00,FTSE100
2025-11-07 11:14:00,10318.81,10318.85,10318.62,10318.66,648039,2025-11-07,11:14:00,FTSE100
2025-11-07 11:15:00,10318.66,10318.7,10317.51,10317.55,647329,2025-11-07,11:15:00,FTSE100
2025-11-07 11:16:00,10317.55,10317.65,10317.27,10317.37,646634,2025-11-07,11:16:00,FTSE100
2025-11-07 11:17:00,10317.37,10317.55,10315.78,10315.95,645957,2025-11-07,11:17:00,FTSE100
2025-11-07 11:18:00,10315.95,10317.22,10315.92,10317.2,645295,2025-11-07,11:18:00,FTSE100
2025-11-07 11:19:00,10317.2,10317.29,10315.71,10315.8,644649,2025-11-07,11:19:00,FTSE100
2025-11-07 11:20:00,10315.8,10316.25,10315.55,10316.0,644019,2025-11-07,11:20:00,FTSE100
2025-11-07 11:21:00,10316.0,10316.44,10315.81,10316.25,643404,2025-11-07,11:21:00,FTSE100
2025-11-07 11:22:00,10316.25,10316.48,10314.68,10314.91,642805,2025-11-07,11:22:00,FTSE100
2025-11-07 11:23:00,10314.91,10315.14,10314.74,10314.97,642220,2025-11-07,11:23:00,FTSE100
2025-11-07 11:24:00,10314.97,10315.65,10314.91,10315.59,641650,2025-11-07,11:24:00,FTSE100
2025-11-07 11:25:00,10315.59,10315.84,10315.53,10315.78,641095,2025-11-07,11:25:00,FTSE100
2025-11-07 11:26:00,10315.78,10315.89,10315.71,10315.81,640554,2025-11-07,11:26:00,FTSE100
2025-11-07 11:27:00,10315.81,10316.48,10315.72,10316.39,640027,2025-11-07,11:27:00,FTSE100
2025-11-07 11:28:00,10316.39,10316.51,10316.22,10316.34,639513,2025-11-07,11:28:00,FTSE100
2025-11-07 11:29:00,10316.34,10316.47,10316.29,10316.42,639014,2025-11-07,11:29:00,FTSE100
2025-11-07 11:30:00,10316.42,10316.44,10316.13,10316.14,638528,2025-11-07,11:30:00,FTSE100
2025-11-07 11:31:00,10316.14,10316.48,10316.12,10316.47,638055,2025-11-07,11:31:00,FTSE100
2025-11-07 11:32:00,10316.47,10316.47,10315.53,10315.53,637595,2025-11-07,11:32:00,FTSE100
2025-11-07 11:33:00,10315.53,10316.03,10315.49,10315.98,637148,2025-11-07,11:33:00,FTSE100
2025-11-07 11:34:00,10315.98,10316.08,10315.31,10315.4,636714,2025-11-07,11:34:00,FTSE100
2025-11-07 11:35:00,10315.4,10315.6,10314.15,10314.35,636293,2025-11-07,11:35:00,FTSE100
2025-11-07 11:36:00,10314.35,10314.54,10314.26,10314.46,635884,2025-11-07,11:36:00,FTSE100
2025-11-07 11:37:00,10314.46,10315.74,10314.35,10315.63,635487,2025-11-07,11:37:00,FTSE100
2025-11-07 11:38:00,10315.63,10316.28,10315.57,10316.22,635102,2025-11-07,11:38:00,FTSE100
2025-11-07 11:39:00,10316.22,10316.23,10315.62,10315.63,634730,2025-11-07,11:39:00,FTSE100
2025-11-07 11:40:00,10315.63,10316.07,10315.56,10316.0,634369,2025-11-07,11:40:00,FTSE100
2025-11-07 11:41:00,10316.0,10316.28,10315.18,10315.46,634020,2025-11-07,11:41:00,FTSE100
2025-11-07 11:42:00,10315.46,10315.49,10315.15,10315.18,633682,2025-11-07,11:42:00,FTSE100
2025-11-07 11:43:00,10315.18,10315.18,10315.07,10315.07,633356,2025-11-07,11:43:00,FTSE100
2025-11-07 11:44:00,10315.07,10315.2,10312.9,10313.03,633041,2025-11-07,11:44:00,FTSE100
2025-11-07 11:45:00,10313.03,10313.08,10312.96,10313.01,632737,2025-11-07,11:45:00,FTSE100
2025-11-07 11:46:00,10313.01,10313.09,10311.92,10312.0,632445,2025-11-07,11:46:00,FTSE100
2025-11-07 11:47:00,10312.0,10312.24,10311.02,10311.26,632163,2025-11-07,11:47:00,FTSE100
2025-11-07 11:48:00,10311.26,10311.31,10309.86,10309.9,631892,2025-11-07,11:48:00,FTSE100
2025-11-07 11:49:00,10309.9,10309.99,10308.42,10308.51,631632,2025-11-07,11:49:00,FTSE100
2025-11-07 11:50:00,10308.51,10308.8,10307.28,10307.57,631383,2025-11-07,11:50:00,FTSE100
2025-11-07 11:51:00,10307.57,10308.25,10307.37,10308.05,631144,2025-11-07,11:51:00,FTSE100
2025-11-07 11:52:00,10308.05,10309.33,10307.92,10309.2,630915,2025-11-07,11:52:00,FTSE100
2025-11-07 11:53:00,10309.2,10309.36,10308.85,10309.0,630697,2025-11-07,11:53:00,FTSE100
2025-11-07 11:54:00,10309.0,10309.78,10308.92,10309.69,630489,2025-11-07,11:54:00,FTSE100
2025-11-07 11:55:00,10309.69,10309.73,10309.26,10309.3,630291,2025-11-07,11:55:00,FTSE100
2025-11-07 11:56:00,10309.3,10309.32,10307.57,10307.59,630104,2025-11-07,11:56:00,FTSE100
2025-11-07 11:57:00,10307.59,10307.64,10307.48,10307.53,629926,2025-11-07,11:57:00,FTSE100
2025-11-07 11:58:00,10307.53,10307.82,10307.41,10307.71,629759,2025-11-07,11:58:00,FTSE100
2025-11-07 11:59:00,10307.71,10308.06,10306.83,10307.18,629601,2025-11-07,11:59:00,FTSE100
2025-11-07 12:00:00,10307.18,10307.32,10307.11,10307.24,629453,2025-11-07,12:00:00,FTSE100
2025-11-07 12:01:00,10307.24,10307.54,10307.22,10307.52,629316,2025-11-07,12:01:00,FTSE100
2025-11-07 12:02:00,10307.52,10307.61,10306.56,10306.65,629187,2025-11-07,12:02:00,FTSE100
2025-11-07 12:03:00,10306.65,10306.92,10305.01,10305.29,629069,2025-11-07,12:03:00,FTSE100
2025-11-07 12:04:00,10305.29,10305.32,10304.89,10304.93,628960,2025-11-07,12:04:00,FTSE100
2025-11-07 12:05:00,10304.93,10305.04,10304.46,10304.58,628861,2025-11-07,12:05:00,FTSE100
2025-11-07 12:06:00,10304.58,10304.7,10303.99,10304.11,628771,2025-11-07,12:06:00,FTSE100
2025-11-07 12:07:00,10304.11,10304.93,10303.91,10304.72,628691,2025-11-07,12:07:00,FTSE100
2025-11-07 12:08:00,10304.72,10305.93,10304.71,10305.92,628620,2025-11-07,12:08:00,FTSE100
2025-11-07 12:09:00,10305.92,10306.21,10305.12,10305.41,628559,2025-11-07,12:09:00,FTSE100
2025-11-07 12:10:00,10305.41,10305.82,10305.38,10305.79,628507,2025-11-07,12:10:00,FTSE100
2025-11-07 12:11:00,10305.79,10306.5,10305.65,10306.36,628465,2025-11-07,12:11:00,FTSE100
2025-11-07 12:12:00,10306.36,10306.85,10306.26,10306.75,628432,2025-11-07,12:12:00,FTSE100
2025-11-07 12:13:00,10306.75,10307.66,10306.49,10307.41,628409,2025-11-07,12:13:00,FTSE100
2025-11-07 12:14:00,10307.41,10307.45,10306.87,10306.91,628394,2025-11-07,12:14:00,FTSE100
2025-11-07 12:15:00,10306.91,10307.63,10306.61,10307.32,628390,2025-11-07,12:15:00,FTSE100
2025-11-07 12:16:00,10307.32,10308.99,10307.1,10308.76,628394,2025-11-07,12:16:00,FTSE100
2025-11-07 12:17:00,10308.76,10309.33,10308.66,10309.22,628409,2025-11-07,12:17:00,FTSE100
2025-11-07 12:18:00,10309.22,10309.35,10308.42,10308.55,628432,2025-11-07,12:18:00,FTSE100
2025-11-07 12:19:00,10308.55,10308.88,10308.52,10308.85,628465,2025-11-07,12:19:00,FTSE100
2025-11-07 12:20:00,10308.85,10309.88,10308.65,10309.68,628507,2025-11-07,12:20:00,FTSE100
2025-11-07 12:21:00,10309.68,10309.97,10309.51,10309.8,628559,2025-11-07,12:21:00,FTSE100
2025-11-07 12:22:00,10309.8,10309.83,10309.13,10309.16,628620,2025-11-07,12:22:00,FTSE100
2025-11-07 12:23:00,10309.16,10310.44,10308.94,10310.22,628691,2025-11-07,12:23:00,FTSE100
2025-11-07 12:24:00,10310.22,10310.28,10308.97,10309.04,628771,2025-11-07,12:24:00,FTSE100
2025-11-07 12:25:00,10309.04,10309.53,10308.77,10309.26,628861,2025-11-07,12:25:00,FTSE100
2025-11-07 12:26:00,10309.26,10309.38,10308.95,10309.06,628960,2025-11-07,12:26:00,FTSE100
2025-11-07 12:27:00,10309.06,10309.23,10307.77,10307.93,629069,2025-11-07,12:27:00,FTSE100
2025-11-07 12:28:00,10307.93,10308.99,10307.66,10308.72,629187,2025-11-07,12:28:00,FTSE100
2025-11-07 12:29:00,10308.72,10308.94,10308.6,10308.82,629316,2025-11-07,12:29:00,FTSE100
2025-11-07 12:30:00,10308.82,10308.94,10307.59,10307.71,629453,2025-11-07,12:30:00,FTSE100
2025-11-07 12:31:00,10307.71,10308.04,10307.67,10308.01,629601,2025-11-07,12:31:00,FTSE100
2025-11-07 12:32:00,10308.01,10308.14,10307.34,10307.48,629759,2025-11-07,12:32:00,FTSE100
2025-11-07 12:33:00,10307.48,10307.66,10305.59,10305.78,629926,2025-11-07,12:33:00,FTSE100
2025-11-07 12:34:00,10305.78,10305.92,10304.9,10305.04,630104,2025-11-07,12:34:00,FTSE100
2025-11-07 12:35:00,10305.04,10305.48,10304.63,10305.07,630291,2025-11-07,12:35:00,FTSE100
2025-11-07 12:36:00,10305.07,10305.48,10305.0,10305.4,630489,2025-11-07,12:36:00,FTSE100
2025-11-07 12:37:00,10305.4,10305.54,10305.22,10305.35,630697,2025-11-07,12:37:00,FTSE100
2025-11-07 12:38:00,10305.35,10305.4,10305.16,10305.21,630915,2025-11-07,12:38:00,FTSE100
2025-11-07 12:39:00,10305.21,10305.42,10305.19,10305.4,631144,2025-11-07,12:39:00,FTSE100
2025-11-07 12:40:00,10305.4,10305.61,10304.84,10305.05,631383,2025-11-07,12:40:00,FTSE100
2025-11-07 12:41:00,10305.05,10305.97,10304.9,10305.81,631632,2025-11-07,12:41:00,FTSE100
2025-11-07 12:42:00,10305.81,10305.95,10305.62,10305.75,631892,2025-11-07,12:42:00,FTSE100
2025-11-07 12:43:00,10305.75,10305.83,10305.73,10305.81,632163,2025-11-07,12:43:00,FTSE100
2025-11-07 12:44:00,10305.81,10306.1,10305.77,10306.06,632445,2025-11-07,12:44:00,FTSE100
2025-11-07 12:45:00,10306.06,10306.14,10304.95,10305.03,632737,2025-11-07,12:45:00,FTSE100
2025-11-07 12:46:00,10305.03,10305.24,10304.07,10304.28,633041,2025-11-07,12:46:00,FTSE100
2025-11-07 12:47:00,10304.28,10305.65,10303.96,10305.32,633356,2025-11-07,12:47:00,FTSE100
2025-11-07 12:48:00,10305.32,10305.46,10305.27,10305.41,633682,2025-11-07,12:48:00,FTSE100
2025-11-07 12:49:00,10305.41,10305.58,10304.84,10305.0,634020,2025-11-07,12:49:00,FTSE100
2025-11-07 12:50:00,10305.0,10305.13,10304.97,10305.1,634369,2025-11-07,12:50:00,FTSE100
2025-11-07 12:51:00,10305.1,10305.1,10304.53,10304.53,634730,2025-11-07,12:51:00,FTSE100
2025-11-07 12:52:00,10304.53,10304.58,10304.52,10304.57,635102,2025-11-07,12:52:00,FTSE100
2025-11-07 12:53:00,10304.57,10304.76,10303.67,10303.86,635487,2025-11-07,12:53:00,FTSE100
2025-11-07 12:54:00,10303.86,10303.9,10303.86,10303.9,635884,2025-11-07,12:54:00,FTSE100
2025-11-07 12:55:00,10303.9,10303.97,10302.38,10302.45,636293,2025-11-07,12:55:00,FTSE100
2025-11-07 12:56:00,10302.45,10303.48,10302.32,10303.34,636714,2025-11-07,12:56:00,FTSE100
2025-11-07 12:57:00,10303.34,10303.43,10302.66,10302.75,637148,2025-11-07,12:57:00,FTSE100
2025-11-07 12:58:00,10302.75,10302.91,10301.13,10301.3,637595,2025-11-07,12:58:00,FTSE100
2025-11-07 12:59:00,10301.3,10301.36,10300.88,10300.94,638055,2025-11-07,12:59:00,FTSE100
2025-11-07 13:00:00,10300.94,10300.95,10300.45,10300.46,638528,2025-11-07,13:00:00,FTSE100
2025-11-07 13:01:00,10300.46,10300.74,10300.12,10300.4,639014,2025-11-07,13:01:00,FTSE100
2025-11-07 13:02:00,10300.4,10300.47,10299.24,10299.31,639513,2025-11-07,13:02:00,FTSE100
2025-11-07 13:03:00,10299.31,10299.69,10299.06,10299.44,640027,2025-11-07,13:03:00,FTSE100
2025-11-07 13:04:00,10299.44,10302.19,10299.41,10302.16,640554,2025-11-07,13:04:00,FTSE100
2025-11-07 13:05:00,10302.16,10302.29,10300.83,10300.96,641095,2025-11-07,13:05:00,FTSE100
2025-11-07 13:06:00,10300.96,10301.07,10300.94,10301.05,641650,2025-11-07,13:06:00,FTSE100
2025-11-07 13:07:00,10301.05,10301.14,10300.53,10300.62,642220,2025-11-07,13:07:00,FTSE100
2025-11-07 13:08:00,10300.62,10300.94,10300.27,10300.59,642805,2025-11-07,13:08:00,FTSE100
2025-11-07 13:09:00,10300.59,10300.66,10298.89,10298.96,643404,2025-11-07,13:09:00,FTSE100
2025-11-07 13:10:00,10298.96,10299.2,10297.62,10297.86,644019,2025-11-07,13:10:00,FTSE100
2025-11-07 13:11:00,10297.86,10298.14,10297.77,10298.04,644649,2025-11-07,13:11:00,FTSE100
2025-11-07 13:12:00,10298.04,10298.08,10297.8,10297.83,645295,2025-11-07,13:12:00,FTSE100
2025-11-07 13:13:00,10297.83,10299.28,10297.51,10298.96,645957,2025-11-07,13:13:00,FTSE100
2025-11-07 13:14:00,10298.96,10298.99,10298.19,10298.22,646634,2025-11-07,13:14:00,FTSE100
2025-11-07 13:15:00,10298.22,10298.44,10297.95,10298.17,647329,2025-11-07,13:15:00,FTSE100
2025-11-07 13:16:00,10298.17,10300.64,10297.85,10300.32,648039,2025-11-07,13:16:00,FTSE100
2025-11-07 13:17:00,10300.32,10300.52,10299.33,10299.53,648767,2025-11-07,13:17:00,FTSE100
2025-11-07 13:18:00,10299.53,10299.65,10298.51,10298.63,649512,2025-11-07,13:18:00,FTSE100
2025-11-07 13:19:00,10298.63,10298.73,10298.31,10298.42,650275,2025-11-07,13:19:00,FTSE100
2025-11-07 13:20:00,10298.42,10298.44,10298.18,10298.2,651055,2025-11-07,13:20:00,FTSE100
2025-11-07 13:21:00,10298.2,10298.7,10298.19,10298.69,651854,2025-11-07,13:21:00,FTSE100
2025-11-07 13:22:00,10298.69,10298.77,10298.54,10298.62,652671,2025-11-07,13:22:00,FTSE100
2025-11-07 13:23:00,10298.62,10298.65,10297.8,10297.83,653506,2025-11-07,13:23:00,FTSE100
2025-11-07 13:24:00,10297.83,10297.85,10297.8,10297.82,654361,2025-11-07,13:24:00,FTSE100
2025-11-07 13:25:00,10297.82,10299.87,10297.7,10299.75,655235,2025-11-07,13:25:00,FTSE100
2025-11-07 13:26:00,10299.75,10300.94,10299.39,10300.59,656128,2025-11-07,13:26:00,FTSE100
2025-11-07 13:27:00,10300.59,10300.73,10298.03,10298.18,657042,2025-11-07,13:27:00,FTSE100
2025-11-07 13:28:00,10298.18,10298.26,10297.8,10297.88,657976,2025-11-07,13:28:00,FTSE100
2025-11-07 13:29:00,10297.88,10298.02,10296.86,10297.0,658931,2025-11-07,13:29:00,FTSE100
2025-11-07 13:30:00,10297.0,10297.51,10296.82,10297.32,659907,2025-11-07,13:30:00,FTSE100
2025-11-07 13:31:00,10297.32,10297.44,10296.88,10297.0,660905,2025-11-07,13:31:00,FTSE100
2025-11-07 13:32:00,10297.0,10298.49,10296.87,10298.36,661924,2025-11-07,13:32:00,FTSE100
2025-11-07 13:33:00,10298.36,10299.06,10298.24,10298.93,662966,2025-11-07,13:33:00,FTSE100
2025-11-07 13:34:00,10298.93,10299.56,10298.83,10299.46,664030,2025-11-07,13:34:00,FTSE100
2025-11-07 13:35:00,10299.46,10299.53,10299.36,10299.43,665118,2025-11-07,13:35:00,FTSE100
2025-11-07 13:36:00,10299.43,10299.45,10299.19,10299.22,666229,2025-11-07,13:36:00,FTSE100
2025-11-07 13:37:00,10299.22,10299.64,10298.88,10299.31,667364,2025-11-07,13:37:00,FTSE100
2025-11-07 13:38:00,10299.31,10300.23,10299.24,10300.16,668523,2025-11-07,13:38:00,FTSE100
2025-11-07 13:39:00,10300.16,10300.44,10300.13,10300.41,669707,2025-11-07,13:39:00,FTSE100
2025-11-07 13:40:00,10300.41,10300.47,10299.88,10299.95,670917,2025-11-07,13:40:00,FTSE100
2025-11-07 13:41:00,10299.95,10301.02,10299.71,10300.79,672152,2025-11-07,13:41:00,FTSE100
2025-11-07 13:42:00,10300.79,10300.84,10300.7,10300.76,673413,2025-11-07,13:42:00,FTSE100
2025-11-07 13:43:00,10300.76,10300.99,10300.29,10300.51,674701,2025-11-07,13:43:00,FTSE100
2025-11-07 13:44:00,10300.51,10300.72,10299.5,10299.7,676017,2025-11-07,13:44:00,FTSE100
2025-11-07 13:45:00,10299.7,10299.72,10299.05,10299.07,677360,2025-11-07,13:45:00,FTSE100
2025-11-07 13:46:00,10299.07,10299.19,10298.26,10298.38,678731,2025-11-07,13:46:00,FTSE100
2025-11-07 13:47:00,10298.38,10298.38,10295.96,10295.96,680131,2025-11-07,13:47:00,FTSE100
2025-11-07 13:48:00,10295.96,10296.6,10295.96,10296.59,681560,2025-11-07,13:48:00,FTSE100
2025-11-07 13:49:00,10296.59,10296.97,10296.49,10296.87,683019,2025-11-07,13:49:00,FTSE100
2025-11-07 13:50:00,10296.87,10296.92,10296.46,10296.51,684508,2025-11-07,13:50:00,FTSE100
2025-11-07 13:51:00,10296.51,10297.26,10296.42,10297.17,686029,2025-11-07,13:51:00,FTSE100
2025-11-07 13:52:00,10297.17,10297.48,10297.03,10297.34,687581,2025-11-07,13:52:00,FTSE100
2025-11-07 13:53:00,10297.34,10297.82,10296.97,10297.46,689165,2025-11-07,13:53:00,FTSE100
2025-11-07 13:54:00,10297.46,10297.6,10295.15,10295.29,690782,2025-11-07,13:54:00,FTSE100
2025-11-07 13:55:00,10295.29,10295.32,10294.91,10294.93,692432,2025-11-07,13:55:00,FTSE100
2025-11-07 13:56:00,10294.93,10295.35,10294.75,10295.17,694116,2025-11-07,13:56:00,FTSE100
2025-11-07 13:57:00,10295.17,10296.28,10295.17,10296.28,695835,2025-11-07,13:57:00,FTSE100
2025-11-07 13:58:00,10296.28,10297.64,10296.21,10297.57,697589,2025-11-07,13:58:00,FTSE100
2025-11-07 13:59:00,10297.57,10298.78,10297.32,10298.53,699379,2025-11-07,13:59:00,FTSE100
2025-11-07 14:00:00,10298.53,10298.97,10296.97,10297.42,701206,2025-11-07,14:00:00,FTSE100
2025-11-07 14:01:00,10297.42,10297.66,10295.24,10295.48,703070,2025-11-07,14:01:00,FTSE100
2025-11-07 14:02:00,10295.48,10295.78,10295.45,10295.76,704973,2025-11-07,14:02:00,FTSE100
2025-11-07 14:03:00,10295.76,10296.03,10295.32,10295.6,706914,2025-11-07,14:03:00,FTSE100
2025-11-07 14:04:00,10295.6,10296.59,10295.2,10296.19,708895,2025-11-07,14:04:00,FTSE100
2025-11-07 14:05:00,10296.19,10296.23,10295.86,10295.9,710916,2025-11-07,14:05:00,FTSE100
2025-11-07 14:06:00,10295.9,10296.06,10295.75,10295.9,712978,2025-11-07,14:06:00,FTSE100
2025-11-07 14:07:00,10295.9,10296.05,10294.37,10294.52,715082,2025-11-07,14:07:00,FTSE100
2025-11-07 14:08:00,10294.52,10294.73,10294.49,10294.7,717229,2025-11-07,14:08:00,FTSE100
2025-11-07 14:09:00,10294.7,10294.71,10294.14,10294.16,719419,2025-11-07,14:09:00,FTSE100
2025-11-07 14:10:00,10294.16,10294.41,10294.01,10294.26,721654,2025-11-07,14:10:00,FTSE100
2025-11-07 14:11:00,10294.26,10294.47,10294.23,10294.44,723934,2025-11-07,14:11:00,FTSE100
2025-11-07 14:12:00,10294.44,10294.56,10294.06,10294.17,726260,2025-11-07,14:12:00,FTSE100
2025-11-07 14:13:00,10294.17,10294.37,10294.04,10294.24,728634,2025-11-07,14:13:00,FTSE100
2025-11-07 14:14:00,10294.24,10294.29,10294.0,10294.05,731055,2025-11-07,14:14:00,FTSE100
2025-11-07 14:15:00,10294.05,10294.59,10293.93,10294.48,733525,2025-11-07,14:15:00,FTSE100
2025-11-07 14:16:00,10294.48,10294.81,10294.36,10294.7,736045,2025-11-07,14:16:00,FTSE100
2025-11-07 14:17:00,10294.7,10294.9,10293.87,10294.08,738615,2025-11-07,14:17:00,FTSE100
2025-11-07 14:18:00,10294.08,10294.12,10293.39,10293.43,741237,2025-11-07,14:18:00,FTSE100
2025-11-07 14:19:00,10293.43,10294.66,10293.41,10294.64,743914,2025-11-07,14:19:00,FTSE100
2025-11-07 14:20:00,10294.64,10294.7,10294.32,10294.38,746642,2025-11-07,14:20:00,FTSE100
2025-11-07 14:21:00,10294.38,10295.23,10294.14,10294.99,749426,2025-11-07,14:21:00,FTSE100
2025-11-07 14:22:00,10294.99,10295.21,10294.91,10295.12,752266,2025-11-07,14:22:00,FTSE100
