timestamp,open,high,low,close,volume,date,time,symbol,return_simple,return_log,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,realised_vol_20
2026-02-13 09:49:00+00:00,10409.0,10409.87,10408.73,10409.6,1090725,2026-02-13,09:49:00,FTSE100,5.764242482464432e-05,5.764076356307157e-05,10410.124,10409.862189612339,10410.490800000001,10409.830587601193,10408.4953,10408.573612066983,0.0002130704438185654
2026-02-13 09:50:00+00:00,10409.6,10409.63,10408.63,10408.66,1085212,2026-02-13,09:50:00,FTSE100,-9.03012603751252e-05,-9.030533777831806e-05,10409.9815,10409.747695363545,10410.454,10409.784682205069,10408.5678,10408.57532271912,0.00022348653789551256
2026-02-13 09:51:00+00:00,10408.66,10409.09,10408.59,10409.01,1079806,2026-02-13,09:51:00,FTSE100,3.36258461703931e-05,3.362528083350469e-05,10409.8315,10409.677438662255,10410.4424,10409.754302510752,10408.6376,10408.583930190029,0.00021973388490250992
2026-02-13 09:52:00+00:00,10409.01,10409.55,10408.72,10409.25,1074506,2026-02-13,09:52:00,FTSE100,2.305694777882117e-05,2.3056681971667103e-05,10409.692,10409.636730218232,10410.4378,10409.734525941702,10408.704099999999,10408.597119691216,0.00022231592385427837
2026-02-13 09:53:00+00:00,10409.25,10409.26,10408.98,10408.99,1069310,2026-02-13,09:53:00,FTSE100,-2.497778418231178e-05,-2.497809613188906e-05,10409.5475,10409.575136864114,10410.424,10409.705328845948,10408.7667,10408.60489949931,0.00022261304360733018
2026-02-13 09:54:00+00:00,10408.99,10409.0,10408.2,10408.22,1064216,2026-02-13,09:54:00,FTSE100,-7.39745162595673e-05,-7.397725250868348e-05,10409.362,10409.446076210388,10410.386,10409.647080655912,10408.813900000001,10408.597277727047,0.00022948667889420525
2026-02-13 09:55:00+00:00,10408.22,10408.45,10408.12,10408.35,1059221,2026-02-13,09:55:00,FTSE100,1.2490127994979616e-05,1.2490049993374441e-05,10409.229000000001,10409.341687999875,10410.3402,10409.596214747837,10408.8586,10408.592381138393,0.00021876386325371037
2026-02-13 09:56:00+00:00,10408.35,10408.49,10407.99,10408.13,1054324,2026-02-13,09:56:00,FTSE100,-2.1136875681615486e-05,-2.1137099068369025e-05,10409.1235,10409.226289142744,10410.2786,10409.538716130273,10408.9053,10408.583225076247,0.00020938899924969663
2026-02-13 09:57:00+00:00,10408.13,10408.56,10407.94,10408.37,1049523,2026-02-13,09:57:00,FTSE100,2.3058897227645758e-05,2.3058631375860728e-05,10409.064999999999,10409.144737795816,10410.224,10409.492884125164,10408.9513,10408.579002797509,0.00020283359711491898
2026-02-13 09:58:00+00:00,10408.37,10408.71,10408.13,10408.47,1044816,2026-02-13,09:58:00,FTSE100,9.607652302845437e-06,9.607606148875902e-06,10409.0365,10409.080477053356,10410.175,10409.452771022217,10409.0031,10408.576844326271,0.00019828530176211096
2026-02-13 09:59:00+00:00,10408.47,10409.65,10408.36,10409.53,1040201,2026-02-13,09:59:00,FTSE100,0.00010184013596625796,0.00010183495061255599,10409.0445,10409.123288762561,10410.135,10409.455799609581,10409.0593,10408.59571869605,0.00022208466273786727
2026-02-13 10:00:00+00:00,10409.53,10409.54,10409.47,10409.48,1035677,2026-02-13,10:00:00,FTSE100,-4.803290830746043e-06,-4.803302367406559e-06,10409.0725,10409.157261261365,10410.0944,10409.4567486445,10409.1143,10408.61322921692,0.0002173446096316833
2026-02-13 10:01:00+00:00,10409.48,10409.71,10408.73,10408.96,1031242,2026-02-13,10:01:00,FTSE100,-4.9954464584223146e-05,-4.995571235077989e-05,10409.081,10409.138474474568,10410.057,10409.437268305499,10409.164299999999,10408.620095965101,0.0002232479650745131
2026-02-13 10:02:00+00:00,10408.96,10409.34,10408.78,10409.16,1026893,2026-02-13,10:02:00,FTSE100,1.921421544515134e-05,1.9214030855252417e-05,10409.056,10409.14052452461,10410.0352,10409.426395038618,10409.2194,10408.63078713411,0.00020680226638970873
2026-02-13 10:03:00+00:00,10409.16,10409.52,10409.03,10409.39,1022630,2026-02-13,10:03:00,FTSE100,2.2095923206011392e-05,2.2095679094391585e-05,10409.0485,10409.164284093695,10410.0272,10409.4249677822,10409.2686,10408.645821052247,0.0002079703149482015
2026-02-13 10:04:00+00:00,10409.39,10410.31,10409.38,10410.3,1018450,2026-02-13,10:04:00,FTSE100,8.742106886194811e-05,8.741724786354155e-05,10409.0595,10409.272447513344,10410.0294,10409.459282771135,10409.3268,10408.678577071014,0.00022011580588223435
2026-02-13 10:05:00+00:00,10410.3,10411.01,10410.18,10410.9,1014353,2026-02-13,10:05:00,FTSE100,5.763522665058751e-05,5.7633565804238174e-05,10409.1235,10409.427452512073,10410.04,10409.515781485994,10409.392699999999,10408.722565643866,0.00022162996230536944
2026-02-13 10:06:00+00:00,10410.9,10411.34,10410.76,10411.2,1010336,2026-02-13,10:06:00,FTSE100,2.8815952511473952e-05,2.8815537339355046e-05,10409.204000000002,10409.596266558541,10410.0466,10409.581829270857,10409.4627,10408.771623749928,0.0002225352606799279
2026-02-13 10:07:00+00:00,10411.2,10412.52,10410.86,10412.18,1006398,2026-02-13,10:07:00,FTSE100,9.412939910857787e-05,9.412496921612501e-05,10409.3575,10409.842336410109,10410.076,10409.68371831906,10409.5384,10408.839116348938,0.0002308505023153947
2026-02-13 10:08:00+00:00,10412.18,10412.22,10411.51,10411.56,1002537,2026-02-13,10:08:00,FTSE100,-5.954564750132452e-05,-5.954742041502925e-05,10409.485499999999,10410.00592341867,10410.0892,10409.757297992823,10409.6048,10408.892995233116,0.00024145582960002167
2026-02-13 10:09:00+00:00,10411.56,10411.66,10411.17,10411.27,998753,2026-02-13,10:09:00,FTSE100,-2.785365497570691e-05,-2.785404289618043e-05,10409.569,10410.126311664511,10410.087200000002,10409.816619640163,10409.6648,10408.94006463444,0.0002396845737349184
2026-02-13 10:10:00+00:00,10411.27,10411.32,10410.75,10410.81,995043,2026-02-13,10:10:00,FTSE100,-4.4182890271859954e-05,-4.418386636295679e-05,10409.6765,10410.19142483932,10410.077800000001,10409.855575732705,10409.716699999999,10408.97709305752,0.0002236721849300914
2026-02-13 10:11:00+00:00,10410.81,10411.09,10410.39,10410.67,991406,2026-02-13,10:11:00,FTSE100,-1.3447560756496557e-05,-1.3447651177500575e-05,10409.7595,10410.237003426051,10410.058200000001,10409.887513939266,10409.7534,10409.010615967272,0.00022346431964719217
2026-02-13 10:12:00+00:00,10410.67,10410.69,10409.91,10409.94,987841,2026-02-13,10:12:00,FTSE100,-7.012036689280077e-05,-7.012282543961135e-05,10409.794,10410.208717385476,10410.03,10409.889572216158,10409.7843,10409.029019611484,0.0002359230558101629
2026-02-13 10:13:00+00:00,10409.94,10410.43,10409.92,10410.41,984346,2026-02-13,10:13:00,FTSE100,4.51491555186756e-05,4.5148136326389476e-05,10409.865000000002,10410.227887158288,10410.0138,10409.909981148858,10409.822,10409.056365757791,0.00023748761390260286
2026-02-13 10:14:00+00:00,10410.41,10410.52,10410.26,10410.37,980920,2026-02-13,10:14:00,FTSE100,-3.842307843671122e-06,-3.842315225099924e-06,10409.9725,10410.241421714642,10409.999399999999,10409.928021103804,10409.863299999999,10409.082378317042,0.0002222376232283
2026-02-13 10:15:00+00:00,10410.37,10410.59,10409.37,10409.59,977562,2026-02-13,10:15:00,FTSE100,-7.492529083985566e-05,-7.492809788089971e-05,10410.0345,10410.179381551341,10409.981800000001,10409.914765374244,10409.8921,10409.092430231556,0.00023797733780448518
2026-02-13 10:16:00+00:00,10409.59,10409.67,10408.99,10409.07,974270,2026-02-13,10:16:00,FTSE100,-4.995393670648163e-05,-4.995518444594893e-05,10410.0815,10410.0737261655,10409.9462,10409.881637320352,10409.908000000001,10409.091986068555,0.00024312013547444304
2026-02-13 10:17:00+00:00,10409.07,10409.46,10408.96,10409.35,971044,2026-02-13,10:17:00,FTSE100,2.6899617352915683e-05,2.689925556609296e-05,10410.1305,10410.004799864024,10409.9198,10409.860788797985,10409.9264,10409.097095255316,0.0002434585731430515
2026-02-13 10:18:00+00:00,10409.35,10409.98,10409.32,10409.95,967881,2026-02-13,10:18:00,FTSE100,5.7640486677890124e-05,5.763882552756172e-05,10410.2045,10409.999580829355,10409.9034,10409.864287276496,10409.9549,10409.11398445818,0.0002491477387450494
2026-02-13 10:19:00+00:00,10409.95,10411.33,10409.87,10411.24,964781,2026-02-13,10:19:00,FTSE100,0.00012391990355364868,0.00012391222611718433,10410.289999999999,10410.117715988465,10409.905200000001,10409.918236795065,10410.0003,10409.15608377584,0.0002587769188616958
2026-02-13 10:20:00+00:00,10411.24,10413.09,10411.24,10413.09,961742,2026-02-13,10:20:00,FTSE100,0.0001776925707217547,0.00017767678526681152,10410.4705,10410.40079065623,10409.936800000001,10410.042619665846,10410.0594,10409.233983107011,0.00030865635394646495
2026-02-13 10:21:00+00:00,10413.09,10413.56,10412.96,10413.43,958764,2026-02-13,10:21:00,FTSE100,3.265121111994951e-05,3.265067808122524e-05,10410.694,10410.689286784207,10409.9652,10410.175458110323,10410.116499999998,10409.317072550437,0.0003006486234071177
2026-02-13 10:22:00+00:00,10413.43,10413.64,10412.72,10412.93,955845,2026-02-13,10:22:00,FTSE100,-4.8014919195704664e-05,-4.801607194870883e-05,10410.8825,10410.902688042854,10409.983,10410.283479360898,10410.164400000001,10409.388615668251,0.0003085912746773403
2026-02-13 10:23:00+00:00,10412.93,10413.06,10411.61,10411.75,952984,2026-02-13,10:23:00,FTSE100,-0.00011332065038371919,-0.00011332707165401246,10411.0005,10410.983384419726,10409.9804,10410.340989974196,10410.2035,10409.435375754028,0.00033530489442622414
2026-02-13 10:24:00+00:00,10411.75,10412.25,10411.49,10412.0,950180,2026-02-13,10:24:00,FTSE100,2.4011333349394093e-05,2.4011045081095972e-05,10411.0855,10411.08020495118,10409.981800000001,10410.406049190895,10410.2428,10409.486160392562,0.0003260267405732196
2026-02-13 10:25:00+00:00,10412.0,10412.13,10411.48,10411.61,947431,2026-02-13,10:25:00,FTSE100,-3.7456780637712406e-05,-3.7457482159553024e-05,10411.121000000001,10411.130661622496,10409.9938,10410.453262948115,10410.2765,10409.528216622411,0.0003247039796558916
2026-02-13 10:26:00+00:00,10411.61,10411.65,10411.41,10411.45,944738,2026-02-13,10:26:00,FTSE100,-1.5367459979764853e-05,-1.5367578061642462e-05,10411.1335,10411.161074801306,10410.018,10410.492350675639,10410.3064,10409.566271738799,0.00032407075924778116
2026-02-13 10:27:00+00:00,10411.45,10411.65,10410.98,10411.18,942098,2026-02-13,10:27:00,FTSE100,-2.5932987240073757e-05,-2.59333235046455e-05,10411.083499999999,10411.16287720118,10410.050799999999,10410.519317315811,10410.3274,10409.598226753871,0.0003097555709055814
2026-02-13 10:28:00+00:00,10411.18,10411.27,10411.1,10411.19,939511,2026-02-13,10:28:00,FTSE100,9.605059176909236e-07,9.605054565042792e-07,10411.064999999999,10411.165460324879,10410.0938,10410.545618597545,10410.346200000002,10409.629747016172,0.0003043615178285271
2026-02-13 10:29:00+00:00,10411.19,10412.01,10411.1,10411.92,936976,2026-02-13,10:29:00,FTSE100,7.011686464264422e-05,7.011440657045398e-05,10411.0975,10411.237321246319,10410.1448,10410.599515907446,10410.3673,10409.675098560405,0.00031121580109276704
2026-02-13 10:30:00+00:00,10411.92,10412.3,10411.74,10412.11,934491,2026-02-13,10:30:00,FTSE100,1.8248315392321857e-05,1.8248148894173255e-05,10411.1625,10411.320433508576,10410.2086,10410.658750577742,10410.3889,10409.723314430496,0.0003074657931284892
2026-02-13 10:31:00+00:00,10412.11,10412.14,10412.09,10412.11,932057,2026-02-13,10:31:00,FTSE100,0.0,0.0,10411.2345,10411.395630317284,10410.275,10410.715662319792,10410.407899999998,10409.770575530882,0.0003068526204077863
2026-02-13 10:32:00+00:00,10412.11,10412.25,10411.45,10411.59,929671,2026-02-13,10:32:00,FTSE100,-4.994184656137435e-05,-4.994309369799055e-05,10411.317,10411.414141715637,10410.313600000001,10410.749950071957,10410.4169,10409.80660373819,0.0003021473798929873
2026-02-13 10:33:00+00:00,10411.59,10411.66,10410.6,10410.68,927333,2026-02-13,10:33:00,FTSE100,-8.740259652939564e-05,-8.74064163589594e-05,10411.3305,10411.344223457005,10410.3364,10410.747206931881,10410.4246,10409.823898713672,0.00031380860677044666
2026-02-13 10:34:00+00:00,10410.68,10410.77,10410.39,10410.48,925042,2026-02-13,10:34:00,FTSE100,-1.921104096958004e-05,-1.9211225502857587e-05,10411.336,10411.2619164611,10410.3444,10410.73672822867,10410.4313,10409.836890818351,0.00031444934586562966
2026-02-13 10:35:00+00:00,10410.48,10410.74,10410.28,10410.54,922798,2026-02-13,10:35:00,FTSE100,5.763423012394853e-06,5.7634064027922705e-06,10411.3835,10411.193162512423,10410.362799999999,10410.729013396174,10410.4405,10409.850813772442,0.0003042552920781028
2026-02-13 10:36:00+00:00,10410.54,10411.72,10410.52,10411.7,920599,2026-02-13,10:36:00,FTSE100,0.00011142553604326366,0.0001114193286788634,10411.515,10411.241432749335,10410.405,10410.767091302207,10410.4642,10409.887431321502,0.0003163731626084073
2026-02-13 10:37:00+00:00,10411.7,10412.13,10411.44,10411.87,918444,2026-02-13,10:37:00,FTSE100,1.6327785087977276e-05,1.6327651792380493e-05,10411.641,10411.301296297017,10410.4602,10410.810342623688,10410.4903,10409.926690107215,0.00031604784567351274
2026-02-13 10:38:00+00:00,10411.87,10412.76,10411.66,10412.55,916333,2026-02-13,10:38:00,FTSE100,6.531007398269395e-05,6.530794137127316e-05,10411.771,10411.420220459206,10410.5312,10410.878564481583,10410.513299999999,10409.978636837764,0.0003173015824846986
2026-02-13 10:39:00+00:00,10412.55,10412.99,10411.91,10412.35,914265,2026-02-13,10:39:00,FTSE100,-1.920759083984258e-05,-1.9207775306284702e-05,10411.826500000001,10411.508770891662,10410.5862,10410.936267835248,10410.5385,10410.025594524144,0.0002959548726228413
2026-02-13 10:40:00+00:00,10412.35,10412.39,10411.69,10411.73,912238,2026-02-13,10:40:00,FTSE100,-5.954467531354979e-05,-5.954644816874577e-05,10411.7585,10411.52984033055,10410.6476,10410.967394586807,10410.5508,10410.059345127625,0.00024038749878528597
2026-02-13 10:41:00+00:00,10411.73,10411.92,10411.06,10411.25,910253,2026-02-13,10:41:00,FTSE100,-4.610184858799826e-05,-4.610291131079691e-05,10411.6495,10411.503188870496,10410.6924,10410.97847715203,10410.567400000002,10410.082922451831,0.00023977537288013274
2026-02-13 10:42:00+00:00,10411.25,10411.42,10410.74,10410.91,908309,2026-02-13,10:42:00,FTSE100,-3.265698163046338e-05,-3.265751488079616e-05,10411.5485,10411.446694692355,10410.7256,10410.975791773519,10410.581699999999,10410.099300225062,0.00023772689215494522
2026-02-13 10:43:00+00:00,10410.91,10412.41,10410.78,10412.28,906404,2026-02-13,10:43:00,FTSE100,0.0001315927234026848,0.0001315840658389078,10411.575,10411.526057102607,10410.7914,10411.026937194165,10410.6077,10410.142482398824,0.00025113461130798657
2026-02-13 10:44:00+00:00,10412.28,10412.4,10411.76,10411.88,904539,2026-02-13,10:44:00,FTSE100,-3.8416177820965736e-05,-3.841691574102413e-05,10411.569,10411.559765949978,10410.864599999999,10411.06039063753,10410.6253,10410.176888687954,0.0002532681597924138
2026-02-13 10:45:00+00:00,10411.88,10412.59,10411.77,10412.48,902711,2026-02-13,10:45:00,FTSE100,5.762648052032304e-05,5.762482017779291e-05,10411.6125,10411.647407288076,10410.9472,10411.116061592922,10410.6437,10410.22249485255,0.0002565203965500115
2026-02-13 10:46:00+00:00,10412.48,10412.56,10411.95,10412.03,900922,2026-02-13,10:46:00,FTSE100,-4.321736992518588e-05,-4.321830382281178e-05,10411.641500000002,10411.683844689212,10411.0252,10411.151902314768,10410.6519,10410.258287033688,0.00026023910613425693
2026-02-13 10:47:00+00:00,10412.03,10412.86,10411.85,10412.68,899169,2026-02-13,10:47:00,FTSE100,6.242778785692238e-05,6.242583932447587e-05,10411.7165,10411.778716623572,10411.1114,10411.211827714189,10410.6677,10410.306241745893,0.0002649329403926829
2026-02-13 10:48:00+00:00,10412.68,10413.04,10412.65,10413.01,897452,2026-02-13,10:48:00,FTSE100,3.169212921161346e-05,3.169162702754136e-05,10411.8075,10411.89598170704,10411.2022,10411.282344274416,10410.6886,10410.359781513302,0.00026595091723700834
2026-02-13 10:49:00+00:00,10413.01,10413.37,10412.65,10413.01,895771,2026-02-13,10:49:00,FTSE100,0.0,0.0,10411.862,10412.002078687323,10411.2718,10411.35009547934,10410.7034,10410.412261087296,0.0002580433715289266
2026-02-13 10:50:00+00:00,10413.01,10413.22,10412.87,10413.08,894125,2026-02-13,10:50:00,FTSE100,6.722359817246115e-06,6.722337221987118e-06,10411.910500000002,10412.10473785996,10411.3438,10411.417934872306,10410.7191,10410.46508760042,0.0002576887193405256
2026-02-13 10:51:00+00:00,10413.08,10413.17,10412.69,10412.78,892513,2026-02-13,10:51:00,FTSE100,-2.880991983156278e-05,-2.8810334844919794e-05,10411.944,10412.169048539963,10411.4202,10411.47134919104,10410.7386,10410.510927449917,0.0002598385886643626
2026-02-13 10:52:00+00:00,10412.78,10413.44,10412.49,10413.14,890935,2026-02-13,10:52:00,FTSE100,3.4572899840323856e-05,3.4572302210378325e-05,10412.021499999999,10412.261520107586,10411.499800000001,10411.536786477667,10410.7675,10410.562988292493,0.000255343229571292
2026-02-13 10:53:00+00:00,10413.14,10413.49,10412.62,10412.97,889390,2026-02-13,10:53:00,FTSE100,-1.6325527170457654e-05,-1.632566043241468e-05,10412.136,10412.328994383055,10411.5714,10411.592990929523,10410.7993,10410.61065189066,0.00023676899761843482
2026-02-13 10:54:00+00:00,10412.97,10413.15,10412.14,10412.33,887878,2026-02-13,10:54:00,FTSE100,-6.146181156763131e-05,-6.146370042259264e-05,10412.228500000001,10412.329090156098,10411.612000000001,10411.621893246012,10410.8207,10410.644698387876,0.0002460321001936393
2026-02-13 10:55:00+00:00,10412.33,10412.51,10411.47,10411.65,886397,2026-02-13,10:55:00,FTSE100,-6.530718868880125e-05,-6.530932129678035e-05,10412.284,10412.264414903137,10411.627,10411.622995471658,10410.8335,10410.664605350492,0.00025700200035070497
2026-02-13 10:56:00+00:00,10411.65,10411.95,10411.55,10411.85,884948,2026-02-13,10:56:00,FTSE100,1.9209251175489328e-05,1.9209066680403453e-05,10412.291500000001,10412.224946817125,10411.64,10411.631897610025,10410.8433,10410.688078511868,0.00023228647106880978
2026-02-13 10:57:00+00:00,10411.85,10412.97,10411.78,10412.89,883529,2026-02-13,10:57:00,FTSE100,9.988618737288846e-05,9.988119908044268e-05,10412.3425,10412.288285215494,10411.6542,10411.68123495865,10410.8651,10410.731680917574,0.00025235754317492565
2026-02-13 10:58:00+00:00,10412.89,10413.11,10412.86,10413.08,882141,2026-02-13,10:58:00,FTSE100,1.824661549298945e-05,1.8246449025483003e-05,10412.369,10412.363686623543,10411.6846,10411.736088489684,10410.8869,10410.778182285543,0.0002447728839423877
2026-02-13 10:59:00+00:00,10413.08,10413.19,10413.0,10413.11,880782,2026-02-13,10:59:00,FTSE100,2.880991983200687e-06,2.8809878322988425e-06,10412.407,10412.434764087966,10411.7214,10411.789967372442,10410.9043,10410.82435689375,0.00024370076234272686
2026-02-13 11:00:00+00:00,10413.11,10413.42,10413.06,10413.37,879453,2026-02-13,11:00:00,FTSE100,2.4968525253354912e-05,2.4968213544696027e-05,10412.489,10412.523834174826,10411.7726,10411.851929436267,10410.9252,10410.87476566813,0.00023513537504732342
2026-02-13 11:01:00+00:00,10413.37,10414.26,10413.36,10414.25,878152,2026-02-13,11:01:00,FTSE100,8.450674469440145e-05,8.450317420205522e-05,10412.639,10412.688230920081,10411.8442,10411.945971419158,10410.9512,10410.941601991533,0.00023980216808726623
2026-02-13 11:02:00+00:00,10414.25,10414.55,10414.18,10414.48,876879,2026-02-13,11:02:00,FTSE100,2.208512374868299e-05,2.2084879875094998e-05,10412.817500000001,10412.85887559436,10411.935,10412.045345088995,10410.9825,10411.011669278829,0.0002346866637208022
2026-02-13 11:03:00+00:00,10414.48,10414.54,10414.26,10414.33,875634,2026-02-13,11:03:00,FTSE100,-1.440302348265643e-05,-1.440312720646375e-05,10412.92,10412.998982680612,10412.013400000002,10412.13493939923,10411.0136,10411.07737879806,0.0002030164695654343
2026-02-13 11:04:00+00:00,10414.33,10415.13,10414.28,10415.08,874417,2026-02-13,11:04:00,FTSE100,7.201615466390088e-05,7.201356162411798e-05,10413.08,10413.197174806268,10412.1076,10412.250431971808,10411.0535,10411.156638623841,0.0002054044138786823
2026-02-13 11:05:00+00:00,10415.08,10415.48,10415.04,10415.44,873226,2026-02-13,11:05:00,FTSE100,3.456526498113455e-05,3.456466761697641e-05,10413.228,10413.41077720567,10412.2246,10412.375513070952,10411.103200000001,10411.241457660992,0.00020167062484982226
2026-02-13 11:06:00+00:00,10415.44,10416.59,10415.29,10416.45,872061,2026-02-13,11:06:00,FTSE100,9.69714193543858e-05,9.696671792980283e-05,10413.448999999999,10413.700226995606,10412.3722,10412.53529687209,10411.1592,10411.34459711325,0.00020826506387168755
2026-02-13 11:07:00+00:00,10416.45,10416.77,10416.34,10416.66,870922,2026-02-13,11:07:00,FTSE100,2.016041933661228e-05,2.0160216118725316e-05,10413.648,10413.982110138882,10412.5184,10412.69704993593,10411.2191,10411.449852615957,0.00020370133014789094
2026-02-13 11:08:00+00:00,10416.66,10416.84,10415.84,10416.02,869808,2026-02-13,11:08:00,FTSE100,-6.14400393215142e-05,-6.144192683876781e-05,10413.7985,10414.17619488756,10412.639799999999,10412.82736170315,10411.2716,10411.540350583957,0.00021840479402077858
2026-02-13 11:09:00+00:00,10416.02,10416.13,10415.17,10415.29,868720,2026-02-13,11:09:00,FTSE100,-7.008435083644127e-05,-7.008680685949287e-05,10413.9125,10414.282271564934,10412.720800000001,10412.923935754006,10411.313,10411.614601067442,0.00023397614817014244
2026-02-13 11:10:00+00:00,10415.29,10416.59,10415.07,10416.37,867656,2026-02-13,11:10:00,FTSE100,0.00010369370415985735,0.00010368832833940189,10414.077000000001,10414.481102844464,10412.7864,10413.05907552836,10411.361599999998,10411.70876738294,0.00025156631981510365
2026-02-13 11:11:00+00:00,10416.37,10417.74,10416.14,10417.5,866616,2026-02-13,11:11:00,FTSE100,0.00010848308959832131,0.00010847720573359254,10414.313,10414.768616859277,10412.8678,10413.233229429208,10411.4165,10411.823445256543,0.0002631387776644774
2026-02-13 11:12:00+00:00,10417.5,10417.59,10417.41,10417.49,865600,2026-02-13,11:12:00,FTSE100,-9.599232061452412e-07,-9.599236676649525e-07,10414.5305,10415.027796206014,10412.959,10413.400161608457,10411.471,10411.935654261364,0.00026384376734614305
2026-02-13 11:13:00+00:00,10417.49,10417.53,10417.31,10417.36,864607,2026-02-13,11:13:00,FTSE100,-1.247901365863946e-05,-1.2479091521910846e-05,10414.75,10415.249910853061,10413.0712,10413.555449388517,10411.525800000001,10412.04306704827,0.00026330021768498706
2026-02-13 11:14:00+00:00,10417.36,10418.45,10417.23,10418.33,863637,2026-02-13,11:14:00,FTSE100,9.311380234522382e-05,9.310946752449922e-05,10415.05,10415.54325267658,10413.1978,10413.7426866674,10411.5898,10412.167560770085,0.00025760567089294883
2026-02-13 11:15:00+00:00,10418.33,10418.43,10417.66,10417.76,862689,2026-02-13,11:15:00,FTSE100,-5.4711263705375934e-05,-5.4712760421793405e-05,10415.355500000001,10415.754371469287,10413.320800000001,10413.900228366718,10411.657299999999,10412.278302140976,0.0002537194504917287
2026-02-13 11:16:00+00:00,10417.76,10417.99,10417.08,10417.31,861764,2026-02-13,11:16:00,FTSE100,-4.3195466203904687e-05,-4.3196399154510345e-05,10415.6285,10415.902526567452,10413.438,10414.033944901357,10411.728,10412.377939722344,0.0002638148519188658
2026-02-13 11:17:00+00:00,10417.31,10417.81,10417.3,10417.8,860861,2026-02-13,11:17:00,FTSE100,4.703709498898867e-05,4.703598878030846e-05,10415.874,10416.083238322932,10413.5704,10414.181633336599,10411.8106,10412.485307252595,0.000253366497551767
2026-02-13 11:18:00+00:00,10417.8,10418.01,10417.44,10417.65,859979,2026-02-13,11:18:00,FTSE100,-1.439843345041325e-05,-1.4398537109272525e-05,10416.102499999999,10416.232453720748,10413.6996,10414.317647715558,10411.896700000001,10412.587578396107,0.0002561763658951985
2026-02-13 11:19:00+00:00,10417.65,10417.81,10417.58,10417.74,859119,2026-02-13,11:19:00,FTSE100,8.639184460923488e-06,8.63914714344105e-06,10416.333999999999,10416.376029556868,10413.816,10414.451857609065,10411.9804,10412.689606546679,0.00025578983099497647
2026-02-13 11:20:00+00:00,10417.74,10417.75,10417.74,10417.74,858279,2026-02-13,11:20:00,FTSE100,0.0,0.0,10416.552500000002,10416.505931503834,10413.9286,10414.580804369494,10412.0686,10412.789614337835,0.0002567252071912431
2026-02-13 11:21:00+00:00,10417.74,10418.3,10417.48,10418.04,857460,2026-02-13,11:21:00,FTSE100,2.8797032753935525e-05,2.8796618126492035e-05,10416.742000000002,10416.652033265374,10414.047199999999,10414.716459100102,10412.161100000001,10412.893582370749,0.0002481144117192262
2026-02-13 11:22:00+00:00,10418.04,10419.29,10417.72,10418.98,856660,2026-02-13,11:22:00,FTSE100,9.022810432668393e-05,9.022403401637291e-05,10416.967,10416.873744382958,10414.195,10414.883656782451,10412.2543,10413.01410549212,0.00025838414456649204
2026-02-13 11:23:00+00:00,10418.98,10419.18,10418.92,10419.13,855881,2026-02-13,11:23:00,FTSE100,1.4396802757943306e-05,1.4396699125285295e-05,10417.207,10417.088625870294,10414.364,10415.050180045886,10412.3502,10413.135212314059,0.00025575141608159753
2026-02-13 11:24:00+00:00,10419.13,10419.71,10419.02,10419.61,855122,2026-02-13,11:24:00,FTSE100,4.606910557813926e-05,4.60680444298589e-05,10417.4335,10417.32875673979,10414.5466,10415.228996514676,10412.4455,10413.263425931602,0.00025180704420454974
2026-02-13 11:25:00+00:00,10419.61,10419.71,10418.37,10418.47,854382,2026-02-13,11:25:00,FTSE100,-0.0001094090853689389,-0.00010941507098038983,10417.585,10417.437446574095,10414.7052,10415.35609469057,10412.534,10413.366526408203,0.00028328311763508294
2026-02-13 11:26:00+00:00,10418.47,10418.66,10418.34,10418.54,853660,2026-02-13,11:26:00,FTSE100,6.7188368351178696e-06,6.718814264061734e-06,10417.6895,10417.542451662275,10414.842,10415.480953722314,10412.6235,10413.468971429822,0.0002696914928558167
2026-02-13 11:27:00+00:00,10418.54,10418.69,10417.98,10418.13,852958,2026-02-13,11:27:00,FTSE100,-3.935292277057467e-05,-3.93536971170505e-05,10417.763,10417.59840864682,10414.9672,10415.584837890066,10412.7137,10413.561269025271,0.00027387307227531366
2026-02-13 11:28:00+00:00,10418.13,10418.15,10417.47,10417.49,852274,2026-02-13,11:28:00,FTSE100,-6.14313701210456e-05,-6.143325710539216e-05,10417.8365,10417.58808401379,10415.066,10415.659550129672,10412.7986,10413.639065678237,0.00027387079006537955
2026-02-13 11:29:00+00:00,10417.49,10417.56,10416.99,10417.06,851608,2026-02-13,11:29:00,FTSE100,-4.127673748666183e-05,-4.1277589394539405e-05,10417.925,10417.53779029819,10415.1602,10415.714469732431,10412.8732,10413.706806951934,0.00026675195338760543
2026-02-13 11:30:00+00:00,10417.06,10417.25,10416.75,10416.95,850960,2026-02-13,11:30:00,FTSE100,-1.0559601269388708e-05,-1.0559657022568558e-05,10417.954,10417.481810269792,10415.2646,10415.762921899786,10412.9561,10413.77102859645,0.00024761405161888045
2026-02-13 11:31:00+00:00,10416.95,10417.62,10416.93,10417.59,850330,2026-02-13,11:31:00,FTSE100,6.143832887750555e-05,6.143644162115436e-05,10417.958499999999,10417.492114053623,10415.3914,10415.834572021364,10413.0419,10413.846651792559,0.00023034206246070406
