timestamp,open,high,low,close,volume,date,time,symbol,return_1m,vol_20m
2025-11-05 12:01:00,10361.87,10361.97,10361.24,10361.35,880367,2025-11-05,12:01:00,FTSE100,-5.0183991885721646e-05,7.25209423903753e-05
2025-11-05 12:02:00,10361.35,10361.41,10361.08,10361.14,880188,2025-11-05,12:02:00,FTSE100,-2.0267629218251315e-05,6.952272157092072e-05
2025-11-05 12:03:00,10361.14,10361.91,10360.88,10361.65,880022,2025-11-05,12:03:00,FTSE100,4.922238286519942e-05,6.694875514151972e-05
2025-11-05 12:04:00,10361.65,10362.28,10361.5,10362.14,879869,2025-11-05,12:04:00,FTSE100,4.728976562606846e-05,6.68932539923845e-05
2025-11-05 12:05:00,10362.14,10362.31,10362.02,10362.19,879731,2025-11-05,12:05:00,FTSE100,4.825258103080543e-06,6.302632133933598e-05
2025-11-05 12:06:00,10362.19,10362.43,10360.98,10361.22,879605,2025-11-05,12:06:00,FTSE100,-9.360955550907768e-05,5.938241437411304e-05
2025-11-05 12:07:00,10361.22,10361.23,10360.76,10360.77,879493,2025-11-05,12:07:00,FTSE100,-4.3431178953778904e-05,5.9078313266768875e-05
2025-11-05 12:08:00,10360.77,10361.34,10360.59,10361.16,879394,2025-11-05,12:08:00,FTSE100,3.764198992928236e-05,6.095042417334481e-05
2025-11-05 12:09:00,10361.16,10361.82,10361.15,10361.8,879308,2025-11-05,12:09:00,FTSE100,6.176914553956969e-05,5.61232872021604e-05
2025-11-05 12:10:00,10361.8,10362.67,10361.72,10362.59,879236,2025-11-05,12:10:00,FTSE100,7.624157964847278e-05,5.978090336932315e-05
2025-11-05 12:11:00,10362.59,10362.8,10361.48,10361.69,879177,2025-11-05,12:11:00,FTSE100,-8.685087415405413e-05,6.193912217931371e-05
2025-11-05 12:12:00,10361.69,10361.76,10361.19,10361.26,879131,2025-11-05,12:12:00,FTSE100,-4.1499021877777764e-05,5.7275590404485924e-05
2025-11-05 12:13:00,10361.26,10361.33,10360.16,10360.23,879098,2025-11-05,12:13:00,FTSE100,-9.940875916636394e-05,5.912643214187338e-05
2025-11-05 12:14:00,10360.23,10360.53,10357.52,10357.82,879078,2025-11-05,12:14:00,FTSE100,-0.0002326203182747566,7.636336662270184e-05
2025-11-05 12:15:00,10357.82,10357.86,10356.85,10356.89,879072,2025-11-05,12:15:00,FTSE100,-8.978723322095039e-05,7.58350177915495e-05
2025-11-05 12:16:00,10356.89,10356.95,10355.35,10355.42,879078,2025-11-05,12:16:00,FTSE100,-0.0001419344996421712,7.693281222850383e-05
2025-11-05 12:17:00,10355.42,10356.56,10355.34,10356.47,879098,2025-11-05,12:17:00,FTSE100,0.00010139617707438653,8.239772480625561e-05
2025-11-05 12:18:00,10356.47,10356.89,10356.38,10356.8,879131,2025-11-05,12:18:00,FTSE100,3.186413903577545e-05,8.25272169088792e-05
2025-11-05 12:19:00,10356.8,10356.86,10356.16,10356.23,879177,2025-11-05,12:19:00,FTSE100,-5.503630465009124e-05,8.267865156124384e-05
2025-11-05 12:20:00,10356.23,10356.47,10355.98,10356.22,879236,2025-11-05,12:20:00,FTSE100,-9.656023476356523e-07,8.278981254102638e-05
2025-11-05 12:21:00,10356.22,10356.52,10356.2,10356.5,879308,2025-11-05,12:21:00,FTSE100,2.7036891838916333e-05,8.346272853889243e-05
2025-11-05 12:22:00,10356.5,10357.9,10356.44,10357.84,879394,2025-11-05,12:22:00,FTSE100,0.00012938734128331575,9.019589612907558e-05
2025-11-05 12:23:00,10357.84,10358.52,10357.73,10358.41,879493,2025-11-05,12:23:00,FTSE100,5.5030778618014864e-05,9.042575606841111e-05
2025-11-05 12:24:00,10358.41,10359.59,10358.39,10359.57,879605,2025-11-05,12:24:00,FTSE100,0.00011198629905551094,9.388617426786085e-05
2025-11-05 12:25:00,10359.57,10360.03,10359.45,10359.9,879731,2025-11-05,12:25:00,FTSE100,3.185460400390028e-05,9.434059065250443e-05
2025-11-05 12:26:00,10359.9,10361.0,10359.79,10360.89,879869,2025-11-05,12:26:00,FTSE100,9.556076796113366e-05,9.510715784675716e-05
2025-11-05 12:27:00,10360.89,10362.06,10360.82,10361.99,880022,2025-11-05,12:27:00,FTSE100,0.00010616848552591485,9.749594447128483e-05
2025-11-05 12:28:00,10361.99,10362.78,10361.9,10362.68,880188,2025-11-05,12:28:00,FTSE100,6.658952575722132e-05,9.82043967116659e-05
2025-11-05 12:29:00,10362.68,10362.72,10362.62,10362.66,880367,2025-11-05,12:29:00,FTSE100,-1.930002663463881e-06,9.737566474776059e-05
2025-11-05 12:30:00,10362.66,10363.53,10362.61,10363.48,880560,2025-11-05,12:30:00,FTSE100,7.913026192118977e-05,9.74902920824825e-05
2025-11-05 12:31:00,10363.48,10363.64,10362.95,10363.11,880767,2025-11-05,12:31:00,FTSE100,-3.570229305205341e-05,9.562641578984805e-05
2025-11-05 12:32:00,10363.11,10364.36,10362.95,10364.2,880987,2025-11-05,12:32:00,FTSE100,0.00010518078067289771,9.73322050133002e-05
2025-11-05 12:33:00,10364.2,10364.2,10363.93,10363.93,881221,2025-11-05,12:33:00,FTSE100,-2.6051214758515684e-05,9.415642296063219e-05
2025-11-05 12:34:00,10363.93,10364.12,10363.15,10363.33,881470,2025-11-05,12:34:00,FTSE100,-5.789309653769781e-05,7.605939266858207e-05
2025-11-05 12:35:00,10363.33,10365.02,10363.11,10364.79,881732,2025-11-05,12:35:00,FTSE100,0.00014088135763312692,7.496387475740917e-05
2025-11-05 12:36:00,10364.79,10364.89,10364.31,10364.41,882009,2025-11-05,12:36:00,FTSE100,-3.666258554213542e-05,6.464035970554373e-05
2025-11-05 12:37:00,10364.41,10364.72,10364.17,10364.49,882299,2025-11-05,12:37:00,FTSE100,7.71872204974322e-06,6.360169752797522e-05
2025-11-05 12:38:00,10364.49,10364.5,10363.57,10363.59,882605,2025-11-05,12:38:00,FTSE100,-8.683495280514819e-05,6.953527359538814e-05
2025-11-05 12:39:00,10363.59,10363.71,10362.85,10362.97,882924,2025-11-05,12:39:00,FTSE100,-5.9824829040988625e-05,6.986101381195642e-05
2025-11-05 12:40:00,10362.97,10363.07,10362.56,10362.65,883259,2025-11-05,12:40:00,FTSE100,-3.0879178459453094e-05,7.09280118332734e-05
2025-11-05 12:41:00,10362.65,10362.71,10361.75,10361.81,883608,2025-11-05,12:41:00,FTSE100,-8.106034653299066e-05,7.523665148854103e-05
2025-11-05 12:42:00,10361.81,10362.95,10361.59,10362.73,883971,2025-11-05,12:42:00,FTSE100,8.878757668795423e-05,7.279806320453007e-05
2025-11-05 12:43:00,10362.73,10362.82,10362.01,10362.1,884350,2025-11-05,12:43:00,FTSE100,-6.079479056186887e-05,7.474729271773917e-05
2025-11-05 12:44:00,10362.1,10362.41,10360.74,10361.05,884744,2025-11-05,12:44:00,FTSE100,-0.00010133081132213118,7.581371941679827e-05
2025-11-05 12:45:00,10361.05,10361.96,10360.97,10361.89,885154,2025-11-05,12:45:00,FTSE100,8.107286423664206e-05,7.743937677378574e-05
2025-11-05 12:46:00,10361.89,10362.41,10361.87,10362.4,885579,2025-11-05,12:46:00,FTSE100,4.921882011865719e-05,7.539855084672529e-05
2025-11-05 12:47:00,10362.4,10362.56,10360.33,10360.49,886019,2025-11-05,12:47:00,FTSE100,-0.00018432023469461267,8.294950079982379e-05
2025-11-05 12:48:00,10360.49,10360.51,10359.96,10359.98,886476,2025-11-05,12:48:00,FTSE100,-4.922547099606156e-05,8.155534319948715e-05
2025-11-05 12:49:00,10359.98,10360.87,10359.84,10360.73,886948,2025-11-05,12:49:00,FTSE100,7.239396215052984e-05,8.375133871334577e-05
2025-11-05 12:50:00,10360.73,10360.85,10359.93,10360.06,887436,2025-11-05,12:50:00,FTSE100,-6.46672580021379e-05,8.191149685970503e-05
2025-11-05 12:51:00,10360.06,10360.21,10359.64,10359.79,887941,2025-11-05,12:51:00,FTSE100,-2.6061625125639587e-05,8.182086201667606e-05
2025-11-05 12:52:00,10359.79,10359.83,10359.51,10359.54,888462,2025-11-05,12:52:00,FTSE100,-2.413176328863731e-05,7.66877185011494e-05
2025-11-05 12:53:00,10359.54,10359.58,10357.65,10357.69,889000,2025-11-05,12:53:00,FTSE100,-0.0001785793577707695,8.427059866640347e-05
2025-11-05 12:54:00,10357.69,10357.73,10356.88,10356.93,889555,2025-11-05,12:54:00,FTSE100,-7.33754340977999e-05,8.46096813015214e-05
2025-11-05 12:55:00,10356.93,10357.87,10356.55,10357.49,890128,2025-11-05,12:55:00,FTSE100,5.4070076750400986e-05,7.723997222345178e-05
2025-11-05 12:56:00,10357.49,10358.7,10357.39,10358.6,890717,2025-11-05,12:56:00,FTSE100,0.00010716882178996023,8.353808476475518e-05
2025-11-05 12:57:00,10358.6,10358.67,10358.42,10358.49,891324,2025-11-05,12:57:00,FTSE100,-1.0619195644268054e-05,8.32250817122833e-05
2025-11-05 12:58:00,10358.49,10358.52,10358.34,10358.36,891949,2025-11-05,12:58:00,FTSE100,-1.2550091760377136e-05,8.215652469056788e-05
2025-11-05 12:59:00,10358.36,10358.86,10358.26,10358.76,892593,2025-11-05,12:59:00,FTSE100,3.861615159150844e-05,8.292046276418559e-05
2025-11-05 13:00:00,10358.76,10358.9,10358.71,10358.85,893254,2025-11-05,13:00:00,FTSE100,8.688298599457411e-06,8.312686579190394e-05
2025-11-05 13:01:00,10358.85,10359.28,10358.78,10359.21,893934,2025-11-05,13:01:00,FTSE100,3.4752892454248396e-05,8.255927956308562e-05
2025-11-05 13:02:00,10359.21,10359.34,10358.35,10358.47,894633,2025-11-05,13:02:00,FTSE100,-7.143401861720022e-05,7.994108054929129e-05
2025-11-05 13:03:00,10358.47,10358.76,10358.16,10358.45,895351,2025-11-05,13:03:00,FTSE100,-1.9307870755547185e-06,7.946378549653225e-05
2025-11-05 13:04:00,10358.45,10358.84,10358.42,10358.81,896088,2025-11-05,13:04:00,FTSE100,3.4754234465417255e-05,7.77251749783346e-05
2025-11-05 13:05:00,10358.81,10359.3,10358.76,10359.25,896845,2025-11-05,13:05:00,FTSE100,4.2475921462115096e-05,7.577857424341354e-05
2025-11-05 13:06:00,10359.25,10359.3,10357.9,10357.96,897622,2025-11-05,13:06:00,FTSE100,-0.00012452638945881223,7.82217324205883e-05
2025-11-05 13:07:00,10357.96,10358.86,10357.68,10358.57,898420,2025-11-05,13:07:00,FTSE100,5.8891905355906715e-05,7.004228812973412e-05
2025-11-05 13:08:00,10358.57,10358.81,10358.39,10358.63,899237,2025-11-05,13:08:00,FTSE100,5.7923053085051635e-06,6.946827977321595e-05
2025-11-05 13:09:00,10358.63,10358.73,10358.61,10358.71,900076,2025-11-05,13:09:00,FTSE100,7.723029010531235e-06,6.706562456102052e-05
2025-11-05 13:10:00,10358.71,10358.73,10357.23,10357.25,900936,2025-11-05,13:10:00,FTSE100,-0.00014094419092713917,7.231644792842486e-05
2025-11-05 13:11:00,10357.25,10357.63,10356.86,10357.24,901818,2025-11-05,13:11:00,FTSE100,-9.655072533698572e-07,7.230585339412889e-05
2025-11-05 13:12:00,10357.24,10357.42,10355.76,10355.94,902721,2025-11-05,13:12:00,FTSE100,-0.00012551606412514182,7.660468996395447e-05
2025-11-05 13:13:00,10355.94,10356.05,10353.77,10353.88,903647,2025-11-05,13:13:00,FTSE100,-0.00019891965384133403,7.895641932676262e-05
2025-11-05 13:14:00,10353.88,10354.13,10353.66,10353.91,904595,2025-11-05,13:14:00,FTSE100,2.897464525419835e-06,7.799711571126813e-05
2025-11-05 13:15:00,10353.91,10354.01,10353.77,10353.87,905566,2025-11-05,13:15:00,FTSE100,-3.86327484003246e-06,7.637228714534982e-05
2025-11-05 13:16:00,10353.87,10353.97,10353.78,10353.88,906560,2025-11-05,13:16:00,FTSE100,9.658224411346339e-07,7.073365158193384e-05
2025-11-05 13:17:00,10353.88,10354.1,10353.76,10353.98,907579,2025-11-05,13:17:00,FTSE100,9.658215084584754e-06,7.106178157150436e-05
2025-11-05 13:18:00,10353.98,10354.01,10353.91,10353.94,908621,2025-11-05,13:18:00,FTSE100,-3.863248721702739e-06,7.114760804531595e-05
2025-11-05 13:19:00,10353.94,10355.1,10353.63,10354.79,909688,2025-11-05,13:19:00,FTSE100,8.209435248818231e-05,7.369454634226788e-05
2025-11-05 13:20:00,10354.79,10355.45,10354.74,10355.4,910779,2025-11-05,13:20:00,FTSE100,5.8909934435913414e-05,7.552638379530596e-05
2025-11-05 13:21:00,10355.4,10356.77,10355.3,10356.67,911896,2025-11-05,13:21:00,FTSE100,0.00012264132723038834,8.103101081463191e-05
2025-11-05 13:22:00,10356.67,10358.66,10356.67,10358.66,913039,2025-11-05,13:22:00,FTSE100,0.00019214670352529772,9.164007829693888e-05
2025-11-05 13:23:00,10358.66,10359.37,10358.54,10359.25,914208,2025-11-05,13:23:00,FTSE100,5.6957173997451704e-05,9.24857579940027e-05
2025-11-05 13:24:00,10359.25,10359.93,10359.18,10359.86,915403,2025-11-05,13:24:00,FTSE100,5.8884571759509896e-05,9.306550147727308e-05
2025-11-05 13:25:00,10359.86,10361.48,10359.74,10361.36,916626,2025-11-05,13:25:00,FTSE100,0.0001447896014039607,9.791540656654569e-05
2025-11-05 13:26:00,10361.36,10361.54,10360.45,10360.64,917876,2025-11-05,13:26:00,FTSE100,-6.948894739700062e-05,9.464897359051855e-05
2025-11-05 13:27:00,10360.64,10360.77,10360.22,10360.35,919154,2025-11-05,13:27:00,FTSE100,-2.7990548846279495e-05,9.442244557325201e-05
2025-11-05 13:28:00,10360.35,10360.57,10360.32,10360.54,920461,2025-11-05,13:28:00,FTSE100,1.833914877402698e-05,9.444451925597484e-05
2025-11-05 13:29:00,10360.54,10360.55,10359.26,10359.27,921797,2025-11-05,13:29:00,FTSE100,-0.0001225804832567512,9.894083342072829e-05
2025-11-05 13:30:00,10359.27,10360.22,10359.07,10360.02,923163,2025-11-05,13:30:00,FTSE100,7.239892386246005e-05,9.401616678931217e-05
2025-11-05 13:31:00,10360.02,10361.45,10359.83,10361.26,924558,2025-11-05,13:31:00,FTSE100,0.00011969088862762156,9.687521181778844e-05
2025-11-05 13:32:00,10361.26,10361.36,10360.14,10360.23,925984,2025-11-05,13:32:00,FTSE100,-9.940875916636394e-05,9.497692409101932e-05
2025-11-05 13:33:00,10360.23,10360.27,10359.52,10359.56,927442,2025-11-05,13:33:00,FTSE100,-6.467037893942429e-05,8.257130635774183e-05
2025-11-05 13:34:00,10359.56,10360.35,10359.47,10360.26,928931,2025-11-05,13:34:00,FTSE100,6.757043735450274e-05,8.282615389895685e-05
2025-11-05 13:35:00,10360.26,10361.41,10360.16,10361.31,930452,2025-11-05,13:35:00,FTSE100,0.00010134880784828937,8.385295105796278e-05
2025-11-05 13:36:00,10361.31,10361.52,10359.75,10359.96,932006,2025-11-05,13:36:00,FTSE100,-0.00013029240511097662,9.151884443006698e-05
2025-11-05 13:37:00,10359.96,10360.54,10359.79,10360.36,933594,2025-11-05,13:37:00,FTSE100,3.861018768436253e-05,9.141978391030254e-05
2025-11-05 13:38:00,10360.36,10360.41,10360.12,10360.16,935216,2025-11-05,13:38:00,FTSE100,-1.930434849761742e-05,9.179240859673746e-05
2025-11-05 13:39:00,10360.16,10360.46,10358.36,10358.65,936872,2025-11-05,13:39:00,FTSE100,-0.00014575064477773125,9.885784657213842e-05
2025-11-05 13:40:00,10358.65,10358.75,10358.17,10358.27,938564,2025-11-05,13:40:00,FTSE100,-3.6684316971680175e-05,9.911896454397797e-05
2025-11-05 13:41:00,10358.27,10358.42,10357.62,10357.77,940292,2025-11-05,13:41:00,FTSE100,-4.827060889511792e-05,9.658190498030604e-05
2025-11-05 13:42:00,10357.77,10357.83,10357.75,10357.81,942057,2025-11-05,13:42:00,FTSE100,3.8618351245744975e-06,8.600997359519484e-05
2025-11-05 13:43:00,10357.81,10357.81,10357.79,10357.79,943858,2025-11-05,13:43:00,FTSE100,-1.9309101053632816e-06,8.480938112571663e-05
2025-11-05 13:44:00,10357.79,10357.99,10357.32,10357.52,945698,2025-11-05,13:44:00,FTSE100,-2.606733675813988e-05,8.345010430440829e-05
2025-11-05 13:45:00,10357.52,10357.68,10357.2,10357.36,947577,2025-11-05,13:45:00,FTSE100,-1.544771335226791e-05,7.493388123312588e-05
2025-11-05 13:46:00,10357.36,10357.44,10357.1,10357.19,949495,2025-11-05,13:46:00,FTSE100,-1.641344898706265e-05,7.399699581699969e-05
2025-11-05 13:47:00,10357.19,10357.78,10356.95,10357.54,951454,2025-11-05,13:47:00,FTSE100,3.3792949632127645e-05,7.478408360620785e-05
2025-11-05 13:48:00,10357.54,10358.33,10357.47,10358.26,953453,2025-11-05,13:48:00,FTSE100,6.951457585491205e-05,7.678179922086704e-05
2025-11-05 13:49:00,10358.26,10359.05,10358.19,10358.98,955494,2025-11-05,13:49:00,FTSE100,6.95097439145087e-05,7.405572584064979e-05
2025-11-05 13:50:00,10358.98,10359.01,10358.17,10358.21,957578,2025-11-05,13:50:00,FTSE100,-7.433164269077253e-05,7.362703087473443e-05
2025-11-05 13:51:00,10358.21,10358.5,10357.23,10357.52,959705,2025-11-05,13:51:00,FTSE100,-6.661382613393219e-05,6.810194854627378e-05
2025-11-05 13:52:00,10357.52,10357.67,10356.77,10356.93,961876,2025-11-05,13:52:00,FTSE100,-5.6963442986335266e-05,6.606395084066737e-05
2025-11-05 13:53:00,10356.93,10358.12,10356.81,10358.01,964092,2025-11-05,13:53:00,FTSE100,0.00010427800516166208,7.017665226128795e-05
2025-11-05 13:54:00,10358.01,10358.43,10357.9,10358.33,966353,2025-11-05,13:54:00,FTSE100,3.0893965153433456e-05,6.857315767196879e-05
2025-11-05 13:55:00,10358.33,10358.5,10357.49,10357.66,968662,2025-11-05,13:55:00,FTSE100,-6.468224124933641e-05,6.439380211309603e-05
2025-11-05 13:56:00,10357.66,10357.81,10356.52,10356.68,971018,2025-11-05,13:56:00,FTSE100,-9.461596538207218e-05,6.15390137307235e-05
2025-11-05 13:57:00,10356.68,10356.69,10355.8,10355.81,973423,2025-11-05,13:57:00,FTSE100,-8.40037540988936e-05,6.193629392778898e-05
2025-11-05 13:58:00,10355.81,10355.85,10355.74,10355.78,975877,2025-11-05,13:58:00,FTSE100,-2.896924528261735e-06,6.20818312164172e-05
2025-11-05 13:59:00,10355.78,10356.03,10354.59,10354.84,978381,2025-11-05,13:59:00,FTSE100,-9.07705648440782e-05,5.730734462150206e-05
2025-11-05 14:00:00,10354.84,10355.06,10354.55,10354.77,980937,2025-11-05,14:00:00,FTSE100,-6.760123768212445e-06,5.7195153859602776e-05
2025-11-05 14:01:00,10354.77,10355.83,10354.74,10355.79,983545,2025-11-05,14:01:00,FTSE100,9.850532653077337e-05,6.215868083474092e-05
2025-11-05 14:02:00,10355.79,10355.81,10355.52,10355.53,986206,2025-11-05,14:02:00,FTSE100,-2.5106727733925638e-05,6.216704836566986e-05
2025-11-05 14:03:00,10355.53,10356.2,10355.48,10356.16,988922,2025-11-05,14:03:00,FTSE100,6.0837060005480836e-05,6.42003897529223e-05
2025-11-05 14:04:00,10356.16,10356.25,10354.79,10354.88,991692,2025-11-05,14:04:00,FTSE100,-0.00012359793591454338,6.91675604211476e-05
2025-11-05 14:05:00,10354.88,10355.14,10354.85,10355.11,994520,2025-11-05,14:05:00,FTSE100,2.221174943617399e-05,6.960132028663008e-05
2025-11-05 14:06:00,10355.11,10355.3,10355.09,10355.29,997405,2025-11-05,14:06:00,FTSE100,1.738272215368042e-05,6.98691551983268e-05
2025-11-05 14:07:00,10355.29,10355.3,10354.48,10354.49,1000348,2025-11-05,14:07:00,FTSE100,-7.725519999934871e-05,7.068286608501263e-05
2025-11-05 14:08:00,10354.49,10355.61,10354.41,10355.53,1003352,2025-11-05,14:08:00,FTSE100,0.0001004395194741381,7.29253110290907e-05
2025-11-05 14:09:00,10355.53,10355.63,10355.38,10355.47,1006416,2025-11-05,14:09:00,FTSE100,-5.794005714987449e-06,7.032922395346951e-05
2025-11-05 14:10:00,10355.47,10355.53,10354.8,10354.86,1009542,2025-11-05,14:10:00,FTSE100,-5.890606606928639e-05,6.974891646374528e-05
2025-11-05 14:11:00,10354.86,10354.92,10354.51,10354.57,1012732,2025-11-05,14:11:00,FTSE100,-2.8006172946848373e-05,6.880727264808722e-05
2025-11-05 14:12:00,10354.57,10355.38,10354.46,10355.27,1015986,2025-11-05,14:12:00,FTSE100,6.760300041430689e-05,7.035685469933498e-05
2025-11-05 14:13:00,10355.27,10355.49,10353.9,10354.12,1019306,2025-11-05,14:13:00,FTSE100,-0.0001110545644874561,6.872595418587776e-05
2025-11-05 14:14:00,10354.12,10354.36,10353.93,10354.18,1022693,2025-11-05,14:14:00,FTSE100,5.7947947289527235e-06,6.799646123557457e-05
2025-11-05 14:15:00,10354.18,10354.45,10353.08,10353.35,1026148,2025-11-05,14:15:00,FTSE100,-8.016086256945609e-05,6.861665323315588e-05
2025-11-05 14:16:00,10353.35,10353.54,10353.29,10353.48,1029673,2025-11-05,14:16:00,FTSE100,1.2556322349643878e-05,6.670747900744929e-05
2025-11-05 14:17:00,10353.48,10353.67,10352.8,10352.99,1033269,2025-11-05,14:17:00,FTSE100,-4.7327082295045564e-05,6.521102388795208e-05
2025-11-05 14:18:00,10352.99,10353.0,10352.87,10352.88,1036938,2025-11-05,14:18:00,FTSE100,-1.062494989378937e-05,6.516705165236547e-05
2025-11-05 14:19:00,10352.88,10353.7,10352.6,10353.43,1040680,2025-11-05,14:19:00,FTSE100,5.3125313922430806e-05,6.418124851401284e-05
2025-11-05 14:20:00,10353.43,10353.67,10353.17,10353.4,1044497,2025-11-05,14:20:00,FTSE100,-2.897590460460009e-06,6.418720772084628e-05
2025-11-05 14:21:00,10353.4,10353.86,10353.33,10353.79,1048392,2025-11-05,14:21:00,FTSE100,3.766878513355998e-05,6.026512536506691e-05
2025-11-05 14:22:00,10353.79,10354.51,10353.56,10354.29,1052364,2025-11-05,14:22:00,FTSE100,4.829149519158804e-05,6.1496933643105e-05
2025-11-05 14:23:00,10354.29,10354.68,10354.16,10354.56,1056416,2025-11-05,14:23:00,FTSE100,2.6076148147202716e-05,5.9981510335508194e-05
2025-11-05 14:24:00,10354.56,10354.7,10354.54,10354.68,1060550,2025-11-05,14:24:00,FTSE100,1.1589096977626667e-05,5.350367758062879e-05
2025-11-05 14:25:00,10354.68,10354.76,10354.57,10354.66,1064766,2025-11-05,14:25:00,FTSE100,-1.9314937786951702e-06,5.32248875459524e-05
2025-11-05 14:26:00,10354.66,10355.13,10354.64,10355.11,1069067,2025-11-05,14:26:00,FTSE100,4.345869396016333e-05,5.4042203621023826e-05
2025-11-05 14:27:00,10355.11,10356.09,10355.03,10356.02,1073456,2025-11-05,14:27:00,FTSE100,8.787931755427358e-05,5.437112319051497e-05
2025-11-05 14:28:00,10356.02,10357.43,10356.02,10357.43,1077931,2025-11-05,14:28:00,FTSE100,0.00013615269186417756,5.804992425292276e-05
2025-11-05 14:29:00,10357.43,10358.99,10357.22,10358.78,1082495,2025-11-05,14:29:00,FTSE100,0.00013034121398836085,6.389000326401047e-05
2025-11-05 14:30:00,10358.78,10358.81,10357.9,10357.93,1087151,2025-11-05,14:30:00,FTSE100,-8.205599501098781e-05,6.55073801878958e-05
2025-11-05 14:31:00,10357.93,10358.33,10357.71,10358.11,1091901,2025-11-05,14:31:00,FTSE100,1.737798961753967e-05,6.47270551495402e-05
2025-11-05 14:32:00,10358.11,10358.53,10358.02,10358.44,1096745,2025-11-05,14:32:00,FTSE100,3.1859093985175946e-05,6.374502913846411e-05
2025-11-05 14:33:00,10358.44,10359.53,10358.27,10359.36,1101686,2025-11-05,14:33:00,FTSE100,8.881646271063914e-05,5.8329622407218074e-05
2025-11-05 14:34:00,10359.36,10360.46,10359.04,10360.15,1106725,2025-11-05,14:34:00,FTSE100,7.625953726853041e-05,5.921094490296001e-05
2025-11-05 14:35:00,10360.15,10360.28,10358.82,10358.95,1111866,2025-11-05,14:35:00,FTSE100,-0.00011582843877733229,6.307710855196893e-05
2025-11-05 14:36:00,10358.95,10359.12,10358.93,10359.11,1117109,2025-11-05,14:36:00,FTSE100,1.5445580874517972e-05,6.304549358080755e-05
2025-11-05 14:37:00,10359.11,10359.25,10357.54,10357.68,1122456,2025-11-05,14:37:00,FTSE100,-0.0001380427469155343,7.139822473856544e-05
2025-11-05 14:38:00,10357.68,10358.2,10356.73,10357.25,1127910,2025-11-05,14:38:00,FTSE100,-4.151508832095363e-05,7.248176784676211e-05
2025-11-05 14:39:00,10357.25,10357.25,10356.44,10356.45,1133474,2025-11-05,14:39:00,FTSE100,-7.724058026981062e-05,7.525917529586141e-05
2025-11-05 14:40:00,10356.45,10356.59,10355.75,10355.9,1139148,2025-11-05,14:40:00,FTSE100,-5.310700095118026e-05,7.669675886675096e-05
2025-11-05 14:41:00,10355.9,10357.21,10355.8,10357.11,1144935,2025-11-05,14:41:00,FTSE100,0.00011684160719993564,8.005691673082804e-05
2025-11-05 14:42:00,10357.11,10357.19,10356.54,10356.62,1150837,2025-11-05,14:42:00,FTSE100,-4.7310494916019685e-05,8.087936492414733e-05
2025-11-05 14:43:00,10356.62,10356.66,10356.11,10356.16,1156858,2025-11-05,14:43:00,FTSE100,-4.441603534754979e-05,8.173089976798851e-05
2025-11-05 14:44:00,10356.16,10356.47,10355.89,10356.2,1162998,2025-11-05,14:44:00,FTSE100,3.862435497437033e-06,8.17299530796914e-05
2025-11-05 14:45:00,10356.2,10357.01,10356.18,10357.0,1169260,2025-11-05,14:45:00,FTSE100,7.724841157941142e-05,8.316227059250035e-05
2025-11-05 14:46:00,10357.0,10357.02,10355.55,10355.58,1175647,2025-11-05,14:46:00,FTSE100,-0.00013710533938404712,8.907819678580384e-05
2025-11-05 14:47:00,10355.58,10356.97,10355.43,10356.82,1182161,2025-11-05,14:47:00,FTSE100,0.00011974220661703505,9.095498599435228e-05
2025-11-05 14:48:00,10356.82,10356.86,10356.11,10356.15,1188805,2025-11-05,14:48:00,FTSE100,-6.46916717680357e-05,8.656210224387727e-05
2025-11-05 14:49:00,10356.15,10356.18,10355.27,10355.3,1195581,2025-11-05,14:49:00,FTSE100,-8.207683357230877e-05,8.183259330287349e-05
2025-11-05 14:50:00,10355.3,10355.58,10355.06,10355.34,1202492,2025-11-05,14:50:00,FTSE100,3.862756269734646e-06,8.047028025406309e-05
2025-11-05 14:51:00,10355.34,10355.87,10355.29,10355.82,1209541,2025-11-05,14:51:00,FTSE100,4.6352896186929726e-05,8.129313382349777e-05
2025-11-05 14:52:00,10355.82,10358.18,10355.57,10357.93,1216730,2025-11-05,14:52:00,FTSE100,0.0002037501617448978,9.413993894930924e-05
2025-11-05 14:53:00,10357.93,10358.61,10357.9,10358.59,1224061,2025-11-05,14:53:00,FTSE100,6.371929526460818e-05,9.301985275291411e-05
2025-11-05 14:54:00,10358.59,10358.67,10357.97,10358.05,1231539,2025-11-05,14:54:00,FTSE100,-5.213064712483728e-05,9.163019607515916e-05
2025-11-05 14:55:00,10358.05,10358.06,10357.82,10357.83,1239165,2025-11-05,14:55:00,FTSE100,-2.1239519021332143e-05,8.826695333260757e-05
2025-11-05 14:56:00,10357.83,10358.1,10356.72,10357.0,1246942,2025-11-05,14:56:00,FTSE100,-8.01326146500081e-05,8.965525438936363e-05
2025-11-05 14:57:00,10357.0,10357.63,10356.83,10357.46,1254874,2025-11-05,14:57:00,FTSE100,4.441440571589794e-05,8.512866117734827e-05
2025-11-05 14:58:00,10357.46,10358.12,10357.4,10358.06,1262964,2025-11-05,14:58:00,FTSE100,5.792926064884796e-05,8.554446918805692e-05
2025-11-05 14:59:00,10358.06,10358.07,10357.73,10357.73,1271215,2025-11-05,14:59:00,FTSE100,-3.1859247774157495e-05,8.386392084953842e-05
