date,ticker,company_name,sector,index_weight,close,return,direction,rank,run_id
2025-11-27,GSK.L,GSK plc,Health Care,0.03,363.4610573725595,0.014925542228405317,gainer,8,v2_20260217T141158Z_c04a438c
2025-11-27,NWG.L,NatWest Group,Financials,0.0037328501570195,174.28013542855038,0.014472671592702978,gainer,9,v2_20260217T141158Z_c04a438c
2025-11-27,LMP.L,LondonMetric Property,Financials,0.0029204559937777,423.047999455161,0.014123588370217075,gainer,10,v2_20260217T141158Z_c04a438c
2025-11-27,RTO.L,Rentokil Initial,Industrials,0.014578257138863,177.27995526227514,-0.03835755043836227,loser,1,v2_20260217T141158Z_c04a438c
2025-11-27,HSX.L,Hiscox,Financials,0.0032827204167966,268.2590736806674,-0.0329316662487778,loser,2,v2_20260217T141158Z_c04a438c
2025-11-27,ENT.L,Entain,Consumer Discretionary,0.006218335542578,135.35268881468753,-0.030303103382644206,loser,3,v2_20260217T141158Z_c04a438c
2025-11-27,DGE.L,Diageo,Consumer Staples,0.028,99.73232474949661,-0.02554676764619121,loser,4,v2_20260217T141158Z_c04a438c
2025-11-27,PRU.L,Prudential plc,Financials,0.016,95.69207604878748,-0.02242495415780678,loser,5,v2_20260217T141158Z_c04a438c
2025-11-27,STAN.L,Standard Chartered,Financials,0.004652550931389,205.8570815748472,-0.022261910650768275,loser,6,v2_20260217T141158Z_c04a438c
2025-11-27,BAB.L,Babcock International,Industrials,0.0025573496333893,141.81096892213327,-0.02127614623481253,loser,7,v2_20260217T141158Z_c04a438c
2025-11-27,PSH.L,Pershing Square Holdings,Financials,0.0025899911278641,62.65734615521273,-0.020578577012763395,loser,8,v2_20260217T141158Z_c04a438c
2025-11-27,CRDA.L,Croda International,Materials,0.0077266282969295,265.34052890663855,-0.02024992957995158,loser,9,v2_20260217T141158Z_c04a438c
2025-11-27,SHEL.L,Shell plc,Energy,0.075,147.50981512691715,-0.020056435638015978,loser,10,v2_20260217T141158Z_c04a438c
2025-11-28,SGE.L,Sage Group,Technology,0.0024942065241641,211.35815021874967,0.03572780164560426,gainer,1,v2_20260217T141158Z_c04a438c
2025-11-28,ENT.L,Entain,Consumer Discretionary,0.006218335542578,139.9109518755627,0.03367693025379013,gainer,2,v2_20260217T141158Z_c04a438c
2025-11-28,IHG.L,IHG Hotels & Resorts,Consumer Discretionary,0.0075041625311564,384.9393100922501,0.03230654391941269,gainer,3,v2_20260217T141158Z_c04a438c
2025-11-28,WTB.L,Whitbread,Consumer Discretionary,0.0023478373595417,420.4102099023226,0.0316114831132861,gainer,4,v2_20260217T141158Z_c04a438c
2025-11-28,ICG.L,ICG,Financials,0.0093488851397007,350.55068831956805,0.03084193244781501,gainer,5,v2_20260217T141158Z_c04a438c
2025-11-28,MTLN.L,Metlen Energy & Metals,Utilities,0.0030476369992892,113.45123425962218,0.025804722039642767,gainer,6,v2_20260217T141158Z_c04a438c
2025-11-28,CPG.L,Compass Group,Industrials,0.0084695334180038,402.64633566123786,0.025585673039607782,gainer,7,v2_20260217T141158Z_c04a438c
2025-11-28,BATS.L,British American Tobacco,Consumer Staples,0.02,455.0223713072841,0.02412132486692252,gainer,8,v2_20260217T141158Z_c04a438c
2025-11-28,RR.L,Rolls-Royce Holdings,Industrials,0.0031379861749674,70.8682411377215,0.023743922437184904,gainer,9,v2_20260217T141158Z_c04a438c
2025-11-28,SMT.L,Scottish Mortgage Investment Trust,Financials,0.0104037532191874,312.817334485889,0.021699922996141777,gainer,10,v2_20260217T141158Z_c04a438c
2025-11-28,SHEL.L,Shell plc,Energy,0.075,142.74424887900435,-0.03230677391746784,loser,1,v2_20260217T141158Z_c04a438c
2025-11-28,AAL.L,Anglo American plc,Materials,0.0100296377778374,116.14288473006252,-0.028139089821894038,loser,2,v2_20260217T141158Z_c04a438c
2025-11-28,FCIT.L,F & C Investment Trust,Financials,0.0026233770431139,316.24076041410706,-0.026211451710619976,loser,3,v2_20260217T141158Z_c04a438c
2025-11-28,TSCO.L,Tesco,Consumer Staples,0.0026575319816677,384.73143599116247,-0.02602657283006606,loser,4,v2_20260217T141158Z_c04a438c
2025-11-28,LLOY.L,Lloyds Banking Group,Financials,0.017,471.75728335358855,-0.02439858843849734,loser,5,v2_20260217T141158Z_c04a438c
2025-11-28,SDR.L,Schroders,Financials,0.00333361489395,124.99292160532275,-0.024217105436064885,loser,6,v2_20260217T141158Z_c04a438c
2025-11-28,EZJ.L,EasyJet,Consumer Discretionary,0.0042252367416919,86.22368301090258,-0.022184842319575574,loser,7,v2_20260217T141158Z_c04a438c
2025-11-28,PSN.L,Persimmon,Consumer Discretionary,0.0056472116467138,259.0924520957271,-0.021821461286317758,loser,8,v2_20260217T141158Z_c04a438c
2025-11-28,JD.L,JD Sports,Consumer Discretionary,0.0043874978146706,167.74216638628545,-0.020162219406598632,loser,9,v2_20260217T141158Z_c04a438c
2025-11-28,DGE.L,Diageo,Consumer Staples,0.028,97.812310173715,-0.01925167773441784,loser,10,v2_20260217T141158Z_c04a438c
2025-12-01,AAL.L,Anglo American plc,Materials,0.0100296377778374,120.12058478213127,0.034248331796766195,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-01,SMIN.L,Smiths Group,Industrials,0.0036707559902381,201.8631406405524,0.033493473933887706,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-01,LSEG.L,London Stock Exchange Group,Financials,0.025,298.6293943115002,0.03037635615350658,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-01,NWG.L,NatWest Group,Financials,0.0037328501570195,178.6525381580496,0.03019672719266763,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-01,JD.L,JD Sports,Consumer Discretionary,0.0043874978146706,171.87132093350075,0.024616079761998953,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-01,ICG.L,ICG,Financials,0.0093488851397007,358.5324999642051,0.02276935094008636,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-01,NG.L,National Grid plc,Utilities,0.018,170.62941739091866,0.02244041624535996,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-01,EZJ.L,EasyJet,Consumer Discretionary,0.0042252367416919,87.96118407067111,0.020151088414407315,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-01,EXPN.L,Experian,Industrials,0.0024636605813182,377.53325411677076,0.017788388329984885,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-01,VOD.L,Vodafone Group,Communication Services,0.0034950063982327,404.19744859851187,0.015159688286035727,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-01,PCT.L,Polar Capital Technology Trust,Financials,0.0132849860407383,373.5416795706559,-0.032350778054086524,loser,1,v2_20260217T141158Z_c04a438c
2025-12-01,LLOY.L,Lloyds Banking Group,Financials,0.017,459.94540438826647,-0.025038042616649762,loser,2,v2_20260217T141158Z_c04a438c
2025-12-01,CNA.L,Centrica,Utilities,0.0036104661781635,339.3988625361175,-0.02498144162391432,loser,3,v2_20260217T141158Z_c04a438c
2025-12-01,SMT.L,Scottish Mortgage Investment Trust,Financials,0.0104037532191874,305.37708326536574,-0.023784651297381474,loser,4,v2_20260217T141158Z_c04a438c
2025-12-01,IAG.L,International Airlines Group,Consumer Discretionary,0.0035519064317278,411.78370237533545,-0.022111075865906098,loser,5,v2_20260217T141158Z_c04a438c
2025-12-01,BARC.L,Barclays,Financials,0.019,483.16866053698305,-0.021701576343944175,loser,6,v2_20260217T141158Z_c04a438c
2025-12-01,GLEN.L,Glencore,Materials,0.0028023727205362,380.6334397023944,-0.019898909275239747,loser,7,v2_20260217T141158Z_c04a438c
2025-12-01,BEZ.L,Beazley,Financials,0.0049473120400643,398.87142659237327,-0.019269401925468783,loser,8,v2_20260217T141158Z_c04a438c
2025-12-01,CTEC.L,Convatec,Health Care,0.0050530048392854,519.0496771873651,-0.017802651908296163,loser,9,v2_20260217T141158Z_c04a438c
2025-12-01,UU.L,United Utilities,Utilities,0.0096786828324543,200.72946726667237,-0.017012946840417553,loser,10,v2_20260217T141158Z_c04a438c
2025-12-02,BTRW.L,Barratt Redrow,Consumer Discretionary,0.0082083227058601,95.3642819963411,0.03700046016950164,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-02,KGF.L,Kingfisher plc,Consumer Discretionary,0.0055187559265059,236.55990454922505,0.03609715953057297,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-02,SGE.L,Sage Group,Technology,0.0024942065241641,218.94128374081143,0.02908739026882344,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-02,UU.L,United Utilities,Utilities,0.0096786828324543,205.4637400884719,0.023585340439876604,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-02,HLMA.L,Halma plc,Technology,0.0053953808735744,160.39548416536786,0.023378930891440327,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-02,NXT.L,Next plc,Consumer Discretionary,0.002375877541839,429.94333021441946,0.020315289898740155,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-02,HLN.L,Haleon,Health Care,0.0040732986598167,264.7857041370175,0.020014084354476908,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-02,CTEC.L,Convatec,Health Care,0.0050530048392854,529.0360691494969,0.019239761435256367,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-02,PSN.L,Persimmon,Consumer Discretionary,0.0056472116467138,264.66896599072396,0.016490020613166553,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-02,SMT.L,Scottish Mortgage Investment Trust,Financials,0.0104037532191874,310.2667278953951,0.01601182570003261,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-02,LSEG.L,London Stock Exchange Group,Financials,0.025,284.9065874672896,-0.045952632612904755,loser,1,v2_20260217T141158Z_c04a438c
2025-12-02,RKT.L,Reckitt,Consumer Discretionary,0.0090384614602681,360.84569478594966,-0.024811642161668302,loser,2,v2_20260217T141158Z_c04a438c
2025-12-02,NWG.L,NatWest Group,Financials,0.0037328501570195,174.28083088306033,-0.024470445928519175,loser,3,v2_20260217T141158Z_c04a438c
2025-12-02,ENT.L,Entain,Consumer Discretionary,0.006218335542578,137.39305125755268,-0.022845113110348588,loser,4,v2_20260217T141158Z_c04a438c
2025-12-02,DGE.L,Diageo,Consumer Staples,0.028,95.2244825388846,-0.020271608529004184,loser,5,v2_20260217T141158Z_c04a438c
2025-12-02,IMB.L,Imperial Brands,Consumer Staples,0.0121817111583984,373.59062041973993,-0.019294809106624275,loser,6,v2_20260217T141158Z_c04a438c
2025-12-02,HSX.L,Hiscox,Financials,0.0032827204167966,266.0772487689518,-0.017378344785072903,loser,7,v2_20260217T141158Z_c04a438c
2025-12-02,SBRY.L,Sainsbury's,Consumer Staples,0.0079610345263902,397.78391940600926,-0.01627689338629535,loser,8,v2_20260217T141158Z_c04a438c
2025-12-02,EZJ.L,EasyJet,Consumer Discretionary,0.0042252367416919,86.65734986002141,-0.014822836054618703,loser,9,v2_20260217T141158Z_c04a438c
2025-12-02,SHEL.L,Shell plc,Energy,0.075,141.45277817082467,-0.014594631089789745,loser,10,v2_20260217T141158Z_c04a438c
2025-12-03,INF.L,Informa,Communication Services,0.0072927834594742,282.9047837062726,0.0358068966727669,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-03,RR.L,Rolls-Royce Holdings,Industrials,0.0031379861749674,73.78188373415426,0.03206696903207658,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-03,BNZL.L,Bunzl,Industrials,0.0127122044365976,97.85187935645308,0.031237460925558257,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-03,RKT.L,Reckitt,Consumer Discretionary,0.0090384614602681,370.58384409433177,0.026987018132940778,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-03,ENT.L,Entain,Consumer Discretionary,0.006218335542578,141.00087426625518,0.02625913738489857,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-03,NWG.L,NatWest Group,Financials,0.0037328501570195,178.65699940692227,0.025109867228015892,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-03,REL.L,RELX,Communication Services,0.022,245.95524266709452,0.02443781896661562,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-03,PRU.L,Prudential plc,Financials,0.016,97.5199448340095,0.024097507514072764,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-03,WEIR.L,Weir Group,Industrials,0.0112307918415515,199.2576366029155,0.023883576114450234,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-03,MTLN.L,Metlen Energy & Metals,Utilities,0.0030476369992892,115.23304300316772,0.02181243300759927,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-03,HLN.L,Haleon,Health Care,0.0040732986598167,254.94544504069762,-0.03716310564571828,loser,1,v2_20260217T141158Z_c04a438c
2025-12-03,LSEG.L,London Stock Exchange Group,Financials,0.025,275.250702699435,-0.033891405789145485,loser,2,v2_20260217T141158Z_c04a438c
2025-12-03,SHEL.L,Shell plc,Energy,0.075,136.87914145014247,-0.03233331136952896,loser,3,v2_20260217T141158Z_c04a438c
2025-12-03,CRDA.L,Croda International,Materials,0.0077266282969295,259.4833492955936,-0.027398243982526275,loser,4,v2_20260217T141158Z_c04a438c
2025-12-03,AAL.L,Anglo American plc,Materials,0.0100296377778374,118.04890097198013,-0.02058469610596003,loser,5,v2_20260217T141158Z_c04a438c
2025-12-03,BLND.L,British Land,Real Estate,0.0087458195202911,279.98098612380073,-0.01738298330875539,loser,6,v2_20260217T141158Z_c04a438c
2025-12-03,BRBY.L,Burberry Group,Consumer Discretionary,0.0024045157025013,353.5956347827662,-0.015823405840673585,loser,7,v2_20260217T141158Z_c04a438c
2025-12-03,HSX.L,Hiscox,Financials,0.0032827204167966,261.94277103175716,-0.01553863682943002,loser,8,v2_20260217T141158Z_c04a438c
2025-12-03,NXT.L,Next plc,Consumer Discretionary,0.002375877541839,423.35542196313247,-0.01532273624991799,loser,9,v2_20260217T141158Z_c04a438c
2025-12-03,CTEC.L,Convatec,Health Care,0.0050530048392854,521.8816897337301,-0.013523424645258034,loser,10,v2_20260217T141158Z_c04a438c
2025-12-04,PCT.L,Polar Capital Technology Trust,Financials,0.0132849860407383,401.1923541157091,0.04126878890157495,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-04,KGF.L,Kingfisher plc,Consumer Discretionary,0.0055187559265059,248.89013029678753,0.03609324820066428,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-04,TSCO.L,Tesco,Consumer Staples,0.0026575319816677,404.06281349846415,0.029782327679572243,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-04,DGE.L,Diageo,Consumer Staples,0.028,99.2121649525417,0.028923309243088665,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-04,BRBY.L,Burberry Group,Consumer Discretionary,0.0024045157025013,363.64072225976497,0.028408403523335526,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-04,SGE.L,Sage Group,Technology,0.0024942065241641,225.26622492279841,0.02820480252633589,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-04,HLMA.L,Halma plc,Technology,0.0053953808735744,164.93724275506565,0.027895615489829436,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-04,NG.L,National Grid plc,Utilities,0.018,174.06801881546525,0.021133993008613853,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-04,AAL.L,Anglo American plc,Materials,0.0100296377778374,120.20271251657002,0.01824507917359711,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-04,GSK.L,GSK plc,Health Care,0.03,362.5322397824458,0.01772900862933987,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-04,MRO.L,Melrose Industries,Industrials,0.0039307666621165,499.9248104087272,-0.0541561641219654,loser,1,v2_20260217T141158Z_c04a438c
2025-12-04,ENT.L,Entain,Consumer Discretionary,0.006218335542578,136.4088156512788,-0.03256758966121794,loser,2,v2_20260217T141158Z_c04a438c
2025-12-04,CTEC.L,Convatec,Health Care,0.0050530048392854,505.8038729867133,-0.030807397659841133,loser,3,v2_20260217T141158Z_c04a438c
2025-12-04,BATS.L,British American Tobacco,Consumer Staples,0.02,451.12192547130144,-0.030218611012841255,loser,4,v2_20260217T141158Z_c04a438c
2025-12-04,LSEG.L,London Stock Exchange Group,Financials,0.025,267.7997517109077,-0.02706968925221417,loser,5,v2_20260217T141158Z_c04a438c
2025-12-04,WEIR.L,Weir Group,Industrials,0.0112307918415515,194.34985657817137,-0.02463032337638575,loser,6,v2_20260217T141158Z_c04a438c
2025-12-04,UU.L,United Utilities,Utilities,0.0096786828324543,198.2799212216788,-0.022303026383608263,loser,7,v2_20260217T141158Z_c04a438c
2025-12-04,BKG.L,Berkeley Group Holdings,Consumer Discretionary,0.0059206121478694,196.37193053334127,-0.020484826419848046,loser,8,v2_20260217T141158Z_c04a438c
2025-12-04,HSX.L,Hiscox,Financials,0.0032827204167966,256.75650988808,-0.019799214627107896,loser,9,v2_20260217T141158Z_c04a438c
2025-12-04,EXPN.L,Experian,Industrials,0.0024636605813182,369.9828313146236,-0.01896405309611064,loser,10,v2_20260217T141158Z_c04a438c
2025-12-05,CRDA.L,Croda International,Materials,0.0077266282969295,267.0594711054872,0.03208261797971453,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-05,RR.L,Rolls-Royce Holdings,Industrials,0.0031379861749674,75.00501317716024,0.029816723215839683,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-05,RKT.L,Reckitt,Consumer Discretionary,0.0090384614602681,373.7462600157323,0.022991519754248676,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-05,PCT.L,Polar Capital Technology Trust,Financials,0.0132849860407383,409.2180525507575,0.020004614626164145,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-05,IMB.L,Imperial Brands,Consumer Staples,0.0121817111583984,378.1192407333233,0.017134937824313638,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-05,STAN.L,Standard Chartered,Financials,0.004652550931389,210.89581848143453,0.015504539789766972,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-05,SBRY.L,Sainsbury's,Consumer Staples,0.0079610345263902,395.79672847948154,0.011000033665522962,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-05,HWDN.L,Howdens Joinery,Consumer Discretionary,0.002728252747778,165.00024926935458,0.010853513007055386,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-05,NWG.L,NatWest Group,Financials,0.0037328501570195,182.93889938786597,0.009526998113637249,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-05,CNA.L,Centrica,Utilities,0.0036104661781635,345.29901625189143,0.009419552612438672,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-05,SPX.L,Spirax Group,Industrials,0.0063773062153655,513.5919568122921,-0.04107115856699839,loser,1,v2_20260217T141158Z_c04a438c
2025-12-05,HSBA.L,HSBC,Financials,0.06,80.75672627216925,-0.038964990024928245,loser,2,v2_20260217T141158Z_c04a438c
2025-12-05,SDR.L,Schroders,Financials,0.00333361489395,119.95289998605773,-0.0369096602022055,loser,3,v2_20260217T141158Z_c04a438c
2025-12-05,PRU.L,Prudential plc,Financials,0.016,93.62412190466067,-0.03529325440409885,loser,4,v2_20260217T141158Z_c04a438c
2025-12-05,LLOY.L,Lloyds Banking Group,Financials,0.017,453.34377554433775,-0.03337561535468436,loser,5,v2_20260217T141158Z_c04a438c
2025-12-05,GLEN.L,Glencore,Materials,0.0028023727205362,373.36888955424195,-0.028286866188621564,loser,6,v2_20260217T141158Z_c04a438c
2025-12-05,FCIT.L,F & C Investment Trust,Financials,0.0026233770431139,303.20453278395803,-0.02685939541348023,loser,7,v2_20260217T141158Z_c04a438c
2025-12-05,REL.L,RELX,Communication Services,0.022,243.47877881373415,-0.02363284272056143,loser,8,v2_20260217T141158Z_c04a438c
2025-12-05,KGF.L,Kingfisher plc,Consumer Discretionary,0.0055187559265059,243.42987928489538,-0.021938399105585645,loser,9,v2_20260217T141158Z_c04a438c
2025-12-05,LMP.L,LondonMetric Property,Financials,0.0029204559937777,419.9929081329065,-0.021153050470076547,loser,10,v2_20260217T141158Z_c04a438c
2025-12-08,LSEG.L,London Stock Exchange Group,Financials,0.025,279.78114615275274,0.052078544607586486,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-08,PRU.L,Prudential plc,Financials,0.016,96.44154492077331,0.030092917923242916,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-08,INF.L,Informa,Communication Services,0.0072927834594742,290.54095111176684,0.023330241187803122,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-08,DGE.L,Diageo,Consumer Staples,0.028,100.13509287533716,0.02137026666497084,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-08,RR.L,Rolls-Royce Holdings,Industrials,0.0031379861749674,76.58408659889646,0.02105290506391217,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-08,JD.L,JD Sports,Consumer Discretionary,0.0043874978146706,177.12099931488692,0.01931893226483614,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-08,HSBA.L,HSBC,Financials,0.06,82.24320280498037,0.018406844871365274,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-08,ALW.L,Alliance Witan,Financials,0.0047472765659182,104.91973775940002,0.01702912003176269,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-08,BAB.L,Babcock International,Industrials,0.0025573496333893,142.29745319831906,0.015572008767069836,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-08,REL.L,RELX,Communication Services,0.022,247.0429641068619,0.014638587027965897,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-08,AAF.L,Airtel Africa,Communication Services,0.0069002510379968,469.4282993349616,-0.030213764538612853,loser,1,v2_20260217T141158Z_c04a438c
2025-12-08,PSN.L,Persimmon,Consumer Discretionary,0.0056472116467138,260.7095285043607,-0.02601557059367745,loser,2,v2_20260217T141158Z_c04a438c
2025-12-08,SHEL.L,Shell plc,Energy,0.075,128.76971567008408,-0.025723157224572933,loser,3,v2_20260217T141158Z_c04a438c
2025-12-08,IMB.L,Imperial Brands,Consumer Staples,0.0121817111583984,368.5668518025439,-0.025262900962811398,loser,4,v2_20260217T141158Z_c04a438c
2025-12-08,HLN.L,Haleon,Health Care,0.0040732986598167,246.75562211056155,-0.02208149679503126,loser,5,v2_20260217T141158Z_c04a438c
2025-12-08,BTRW.L,Barratt Redrow,Consumer Discretionary,0.0082083227058601,94.67697456147411,-0.02182800013402084,loser,6,v2_20260217T141158Z_c04a438c
2025-12-08,HLMA.L,Halma plc,Technology,0.0053953808735744,158.91742569152538,-0.02151656062772082,loser,7,v2_20260217T141158Z_c04a438c
2025-12-08,BATS.L,British American Tobacco,Consumer Staples,0.02,442.15818837066945,-0.01950547692145061,loser,8,v2_20260217T141158Z_c04a438c
2025-12-08,AZN.L,AstraZeneca,Health Care,0.072,149.35426308449453,-0.016563380114455514,loser,9,v2_20260217T141158Z_c04a438c
2025-12-08,BLND.L,British Land,Real Estate,0.0087458195202911,269.9882580444336,-0.016132974685600304,loser,10,v2_20260217T141158Z_c04a438c
2025-12-09,PCT.L,Polar Capital Technology Trust,Financials,0.0132849860407383,425.59253810911326,0.02683339820830327,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-09,IHG.L,IHG Hotels & Resorts,Consumer Discretionary,0.0075041625311564,390.84307990936645,0.025316486275418697,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-09,FCIT.L,F & C Investment Trust,Financials,0.0026233770431139,310.2912001372358,0.021050531299329052,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-09,ICG.L,ICG,Financials,0.0093488851397007,357.94667222903706,0.016241251126238837,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-09,NWG.L,NatWest Group,Financials,0.0037328501570195,183.5196280836378,0.014658480852083128,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-09,IAG.L,International Airlines Group,Consumer Discretionary,0.0035519064317278,419.37709767203114,0.013399082290314487,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-09,VOD.L,Vodafone Group,Communication Services,0.0034950063982327,410.7962708865623,0.013318380783935432,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-09,HLMA.L,Halma plc,Technology,0.0053953808735744,160.74360354409959,0.01149136316944238,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-09,IMB.L,Imperial Brands,Consumer Staples,0.0121817111583984,372.3320659465241,0.010215824145784261,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-09,AAL.L,Anglo American plc,Materials,0.0100296377778374,121.35267366137332,0.009878852372189233,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-09,SHEL.L,Shell plc,Energy,0.075,124.307148232283,-0.03465541113125118,loser,1,v2_20260217T141158Z_c04a438c
2025-12-09,AV.L,Aviva,Financials,0.0043050151260052,447.9858444276986,-0.03148865806316201,loser,2,v2_20260217T141158Z_c04a438c
2025-12-09,AHT.L,Ashtead Group,Industrials,0.0038627700662443,277.9804451480445,-0.029196322091085965,loser,3,v2_20260217T141158Z_c04a438c
2025-12-09,NG.L,National Grid plc,Utilities,0.018,169.185814367359,-0.029037527727656044,loser,4,v2_20260217T141158Z_c04a438c
2025-12-09,HSX.L,Hiscox,Financials,0.0032827204167966,247.3923660646867,-0.025049808762556983,loser,5,v2_20260217T141158Z_c04a438c
2025-12-09,INF.L,Informa,Communication Services,0.0072927834594742,283.6137626555398,-0.023842382389538657,loser,6,v2_20260217T141158Z_c04a438c
2025-12-09,GSK.L,GSK plc,Health Care,0.03,350.4687064588546,-0.023760008482089943,loser,7,v2_20260217T141158Z_c04a438c
2025-12-09,HSBA.L,HSBC,Financials,0.06,80.35067615963823,-0.02301134416943616,loser,8,v2_20260217T141158Z_c04a438c
2025-12-09,WEIR.L,Weir Group,Industrials,0.0112307918415515,189.65691921199797,-0.022362852196599222,loser,9,v2_20260217T141158Z_c04a438c
2025-12-09,CNA.L,Centrica,Utilities,0.0036104661781635,340.03904476860214,-0.021204294268521436,loser,10,v2_20260217T141158Z_c04a438c
2025-12-10,IHG.L,IHG Hotels & Resorts,Consumer Discretionary,0.0075041625311564,403.46754293496224,0.03230059242323858,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-10,WTB.L,Whitbread,Consumer Discretionary,0.0023478373595417,441.95003855257437,0.028506652051235717,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-10,LSEG.L,London Stock Exchange Group,Financials,0.025,288.5775153638946,0.02569057333355617,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-10,SMIN.L,Smiths Group,Industrials,0.0036707559902381,199.58536256136136,0.02215568201890974,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-10,AAF.L,Airtel Africa,Communication Services,0.0069002510379968,472.9369080961498,0.021700777785651548,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-10,BARC.L,Barclays,Financials,0.019,468.78236939539596,0.018608315737927088,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-10,GSK.L,GSK plc,Health Care,0.03,356.7440821508653,0.01790566625881473,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-10,BAB.L,Babcock International,Industrials,0.0025573496333893,143.75472006987866,0.015136959861983684,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-10,NWG.L,NatWest Group,Financials,0.0037328501570195,186.2821399302268,0.01505295033253873,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-10,ANTO.L,Antofagasta plc,Materials,0.0034396994073964,206.52555555166236,0.014822555827730548,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-10,SGE.L,Sage Group,Technology,0.0024942065241641,218.440624756335,-0.04286757483450194,loser,1,v2_20260217T141158Z_c04a438c
2025-12-10,HLMA.L,Halma plc,Technology,0.0053953808735744,155.5670075098365,-0.032204056149848004,loser,2,v2_20260217T141158Z_c04a438c
2025-12-10,BKG.L,Berkeley Group Holdings,Consumer Discretionary,0.0059206121478694,190.85687730220792,-0.02669657712290989,loser,3,v2_20260217T141158Z_c04a438c
