timestamp_london,open,high,low,close,volume,return_1m,ma_20,ma_60,rsi_14,vwap,run_id
2025-11-28 15:05:00,10002.8,10002.99,10002.6,10002.79,1591867,-9.997200781652893e-07,10001.267,10001.596833333335,67.35459662288703,10190.343785066181,v2_20260217T141158Z_c04a438c
2025-11-28 15:06:00,10002.79,10003.05,10001.95,10002.22,1603248,-5.698410143584187e-05,10001.3535,10001.598166666667,58.67346938774535,10190.319686304128,v2_20260217T141158Z_c04a438c
2025-11-28 15:07:00,10002.22,10002.45,10001.99,10002.22,1614855,0.0,10001.4235,10001.596333333333,56.869009584655934,10190.295419315322,v2_20260217T141158Z_c04a438c
2025-11-28 15:08:00,10002.22,10002.33,10000.67,10000.78,1626693,-0.00014396803909522138,10001.355,10001.566833333334,49.90654205608125,10190.270793648542,v2_20260217T141158Z_c04a438c
2025-11-28 15:09:00,10000.78,10000.8,9999.82,9999.84,1638766,-9.399266857190725e-05,10001.286,10001.518,47.3404255319143,10190.245868650954,v2_20260217T141158Z_c04a438c
2025-11-28 15:10:00,9999.84,10000.02,9999.25,9999.42,1651078,-4.200067201076685e-05,10001.281500000001,10001.463,51.00286532951712,10190.22070761176,v2_20260217T141158Z_c04a438c
2025-11-28 15:11:00,9999.42,9999.46,9997.71,9997.75,1663634,-0.00016700968656180315,10001.2145,10001.397666666666,38.738738738740956,10190.19514009959,v2_20260217T141158Z_c04a438c
2025-11-28 15:12:00,9997.75,9998.04,9997.6,9997.89,1676440,1.4003150708763457e-05,10001.082999999999,10001.338666666668,34.86590038314583,10190.169401387213,v2_20260217T141158Z_c04a438c
2025-11-28 15:13:00,9997.89,9998.67,9997.63,9998.41,1689499,5.201097431561941e-05,10000.956999999999,10001.267166666665,29.67942088935098,10190.143539278211,v2_20260217T141158Z_c04a438c
2025-11-28 15:14:00,9998.41,9998.72,9997.67,9997.98,1702818,-4.3006838087333854e-05,10000.816,10001.177333333331,31.060606060609345,10190.117421903211,v2_20260217T141158Z_c04a438c
2025-11-28 15:15:00,9997.98,9998.1,9997.64,9997.76,1716401,-2.2004444897749664e-05,10000.682,10001.075833333332,21.54761904761392,10190.09107324418,v2_20260217T141158Z_c04a438c
2025-11-28 15:16:00,9997.76,9997.76,9997.61,9997.61,1730253,-1.500336075277442e-05,10000.602,10000.9945,14.358322744611229,10190.064498536947,v2_20260217T141158Z_c04a438c
2025-11-28 15:17:00,9997.61,9998.5,9997.51,9998.39,1744380,7.801864645640144e-05,10000.509000000002,10000.919833333332,17.603911980427384,10190.037822836319,v2_20260217T141158Z_c04a438c
2025-11-28 15:18:00,9998.39,9999.02,9998.3,9998.92,1758787,5.3008534374177074e-05,10000.4025,10000.843666666666,25.191815856775904,10190.01100869461,v2_20260217T141158Z_c04a438c
2025-11-28 15:19:00,9998.92,9999.81,9998.75,9999.64,1773480,7.200777683991078e-05,10000.2675,10000.7825,31.5357561547369,10189.984080010408,v2_20260217T141158Z_c04a438c
2025-11-28 15:20:00,9999.64,10000.3,9999.37,10000.03,1788465,3.900140405077579e-05,10000.195,10000.750166666667,36.886227544915734,10189.956987131776,v2_20260217T141158Z_c04a438c
2025-11-28 15:21:00,10000.03,10000.19,10000.02,10000.18,1803746,1.4999955000094545e-05,10000.077000000001,10000.704333333333,38.000000000003,10189.929692166834,v2_20260217T141158Z_c04a438c
2025-11-28 15:22:00,10000.18,10001.03,9999.85,10000.7,1819331,5.1999064016872154e-05,9999.951000000001,10000.677833333333,49.472295514512346,10189.902244741234,v2_20260217T141158Z_c04a438c
2025-11-28 15:23:00,10000.7,10001.73,10000.62,10001.66,1835224,9.599328047027456e-05,9999.8495,10000.666833333333,61.97368421052669,10189.874706053097,v2_20260217T141158Z_c04a438c
2025-11-28 15:24:00,10001.66,10003.61,10001.62,10003.57,1851433,0.00019096829926223968,9999.888,10000.6785,72.82728272827502,10189.847214149686,v2_20260217T141158Z_c04a438c
2025-11-28 15:25:00,10003.57,10004.41,10003.48,10004.32,1867963,7.497323455529781e-05,9999.9645,10000.691333333332,90.20807833538012,10189.819596658566,v2_20260217T141158Z_c04a438c
2025-11-28 15:26:00,10004.32,10004.45,10003.76,10003.89,1884820,-4.298143202141613e-05,10000.047999999999,10000.689166666667,85.46099290780508,10189.791673694892,v2_20260217T141158Z_c04a438c
2025-11-28 15:27:00,10003.89,10003.94,10003.38,10003.43,1902012,-4.598211295792076e-05,10000.1085,10000.711666666668,79.88095238096274,10189.763434835884,v2_20260217T141158Z_c04a438c
2025-11-28 15:28:00,10003.43,10003.46,10002.66,10002.7,1919545,-7.297496958535987e-05,10000.2045,10000.726333333332,77.12643678162496,10189.734832725153,v2_20260217T141158Z_c04a438c
2025-11-28 15:29:00,10002.7,10003.03,10002.54,10002.88,1937425,1.7995141311732965e-05,10000.3565,10000.759333333332,79.56120092379456,10189.706000836091,v2_20260217T141158Z_c04a438c
2025-11-28 15:30:00,10002.88,10003.32,10002.8,10003.23,1955660,3.498992290218439e-05,10000.547,10000.800166666666,81.71557562077268,10189.676961109288,v2_20260217T141158Z_c04a438c
2025-11-28 15:31:00,10003.23,10003.3,10002.43,10002.5,1974256,-7.297642861348042e-05,10000.7845,10000.840999999999,73.32576617481084,10189.647539676727,v2_20260217T141158Z_c04a438c
2025-11-28 15:32:00,10002.5,10002.53,10002.09,10002.11,1993220,-3.89902524368102e-05,10000.9955,10000.852833333332,68.39677047290554,10189.617783132568,v2_20260217T141158Z_c04a438c
2025-11-28 15:33:00,10002.11,10002.57,10001.93,10002.4,2012560,2.8993882290828665e-05,10001.195,10000.8915,66.74757281554315,10189.587793896397,v2_20260217T141158Z_c04a438c
2025-11-28 15:34:00,10002.4,10003.25,10002.34,10003.2,2032284,7.998080460702717e-05,10001.456,10000.93,68.32369942197421,10189.557649881743,v2_20260217T141158Z_c04a438c
2025-11-28 15:35:00,10003.2,10003.34,10002.94,10003.09,2052399,-1.099648112612428e-05,10001.7225,10000.970166666668,66.89895470383792,10189.52719944043,v2_20260217T141158Z_c04a438c
2025-11-28 15:36:00,10003.09,10005.02,10002.87,10004.8,2072912,0.00017094717732213383,10002.082,10001.033999999998,70.91836734694067,10189.496736740855,v2_20260217T141158Z_c04a438c
2025-11-28 15:37:00,10004.8,10005.3,10004.75,10005.25,2093832,4.497841036310568e-05,10002.425,10001.110833333332,69.32185145318199,10189.466051751395,v2_20260217T141158Z_c04a438c
2025-11-28 15:38:00,10005.25,10005.6,10005.18,10005.53,2115166,2.798530771341845e-05,10002.755500000001,10001.199166666665,62.79373368147159,10189.43511158833,v2_20260217T141158Z_c04a438c
2025-11-28 15:39:00,10005.53,10005.67,10004.53,10004.67,2136923,-8.595246828513314e-05,10003.007,10001.285333333333,52.25225225225499,10189.403717612102,v2_20260217T141158Z_c04a438c
2025-11-28 15:40:00,10004.67,10005.5,10004.58,10005.4,2159111,7.296592491301546e-05,10003.2755,10001.367,59.35563816605088,10189.372133803547,v2_20260217T141158Z_c04a438c
2025-11-28 15:41:00,10005.4,10005.43,10005.03,10005.06,2181739,-3.398164990908725e-05,10003.519499999999,10001.442333333334,60.2515723270404,10189.34017103922,v2_20260217T141158Z_c04a438c
2025-11-28 15:42:00,10005.06,10005.25,10004.7,10004.89,2204815,-1.699140235045249e-05,10003.729,10001.519,64.81732070364589,10189.307851681315,v2_20260217T141158Z_c04a438c
2025-11-28 15:43:00,10004.89,10004.91,10003.4,10003.43,2228348,-0.000145928640894466,10003.817500000001,10001.567166666668,53.17185697809162,10189.27494036413,v2_20260217T141158Z_c04a438c
2025-11-28 15:44:00,10003.43,10004.33,10003.42,10004.32,2252347,8.89694834671495e-05,10003.855,10001.628333333332,55.91748099891558,10189.241845688928,v2_20260217T141158Z_c04a438c
2025-11-28 15:45:00,10004.32,10005.94,10004.25,10005.86,2276822,0.00015393350072767653,10003.931999999999,10001.721166666666,66.76646706587044,10189.208681929289,v2_20260217T141158Z_c04a438c
2025-11-28 15:46:00,10005.86,10006.02,10005.78,10005.93,2301782,6.9959004023179006e-06,10004.034000000001,10001.811833333335,69.69072164948156,10189.17517959338,v2_20260217T141158Z_c04a438c
2025-11-28 15:47:00,10005.93,10005.94,10005.64,10005.64,2327237,-2.8982813191857915e-05,10004.144499999999,10001.892166666667,66.70103092782955,10189.141265624035,v2_20260217T141158Z_c04a438c
2025-11-28 15:48:00,10005.64,10005.67,10005.54,10005.57,2353195,-6.996054225383297e-06,10004.288,10001.949166666665,63.21070234112973,10189.106973043205,v2_20260217T141158Z_c04a438c
2025-11-28 15:49:00,10005.57,10005.69,10005.05,10005.17,2379668,-3.997773240305147e-05,10004.4025,10002.015000000001,61.23110151187839,10189.072232154567,v2_20260217T141158Z_c04a438c
2025-11-28 15:50:00,10005.17,10005.69,10005.16,10005.68,2406666,5.097364662476345e-05,10004.525,10002.117833333332,55.45905707196573,10189.037207865647,v2_20260217T141158Z_c04a438c
2025-11-28 15:51:00,10005.68,10006.23,10005.49,10006.04,2434198,3.597956360801291e-05,10004.702,10002.233666666667,54.95608531995457,10189.00186603431,v2_20260217T141158Z_c04a438c
2025-11-28 15:52:00,10006.04,10006.1,10005.75,10005.82,2462276,-2.198672002118318e-05,10004.8875,10002.321999999998,51.83312262957645,10188.966087457396,v2_20260217T141158Z_c04a438c
2025-11-28 15:53:00,10005.82,10005.84,10004.78,10004.8,2490909,-0.00010194067052982092,10005.007500000002,10002.3865,50.80545229243602,10188.92970554094,v2_20260217T141158Z_c04a438c
2025-11-28 15:54:00,10004.8,10004.84,10004.32,10004.36,2520110,-4.397889013263434e-05,10005.0655,10002.445833333333,43.316195372757285,10188.892823820303,v2_20260217T141158Z_c04a438c
2025-11-28 15:55:00,10004.36,10004.48,10004.06,10004.19,2549890,-1.6992591230224896e-05,10005.1205,10002.508333333333,44.28383705651173,10188.855486904695,v2_20260217T141158Z_c04a438c
2025-11-28 15:56:00,10004.19,10004.44,10003.28,10003.54,2580259,-6.497277640660215e-05,10005.057499999999,10002.5805,41.656365883816314,10188.817587739273,v2_20260217T141158Z_c04a438c
2025-11-28 15:57:00,10003.54,10005.15,10003.44,10005.05,2611230,0.000150946564915877,10005.047499999999,10002.6605,59.95085995085441,10188.77956190107,v2_20260217T141158Z_c04a438c
2025-11-28 15:58:00,10005.05,10005.29,10003.56,10003.8,2642815,-0.00012493690686199432,10004.961,10002.706333333334,46.941176470585674,10188.74083040067,v2_20260217T141158Z_c04a438c
2025-11-28 15:59:00,10003.8,10004.02,10002.59,10002.81,2675025,-9.896239429019182e-05,10004.868,10002.714166666667,30.81761006288359,10188.701433592894,v2_20260217T141158Z_c04a438c
2025-11-28 16:00:00,10002.81,10002.85,10002.47,10002.51,2707873,-2.9991572368048836e-05,10004.7235,10002.731333333333,29.095354523223037,10188.6615056786,v2_20260217T141158Z_c04a438c
2025-11-28 16:01:00,10002.51,10003.42,10002.3,10003.21,2741371,6.998243440881069e-05,10004.631000000001,10002.742499999998,35.85564610010897,10188.621253208095,v2_20260217T141158Z_c04a438c
2025-11-28 16:02:00,10003.21,10003.23,10002.77,10002.78,2775533,-4.2986201429173754e-05,10004.5255,10002.735166666667,34.4134078212261,10188.580422448922,v2_20260217T141158Z_c04a438c
2025-11-28 16:03:00,10002.78,10002.79,10002.21,10002.21,2810372,-5.698415840416082e-05,10004.4645,10002.7105,33.771929824551165,10188.538970674233,v2_20260217T141158Z_c04a438c
2025-11-28 16:04:00,10002.21,10002.89,10002.12,10002.79,2845901,5.79871848322977e-05,10004.388,10002.710333333333,34.276387377585266,10188.497144250852,v2_20260217T141158Z_c04a438c
2025-11-28 16:05:00,10002.79,10004.18,10002.74,10004.13,2882133,0.0001339626244276637,10004.3015,10002.732666666667,40.6096361848459,10188.455110025809,v2_20260217T141158Z_c04a438c
2025-11-28 16:06:00,10004.13,10004.21,10003.66,10003.74,2919084,-3.8983899649402964e-05,10004.192,10002.758,39.94197292069151,10188.412466388578,v2_20260217T141158Z_c04a438c
2025-11-28 16:07:00,10003.74,10004.51,10003.69,10004.47,2956766,7.297270820716406e-05,10004.1335,10002.7955,48.35820895522323,10188.36946300367,v2_20260217T141158Z_c04a438c
2025-11-28 16:08:00,10004.47,10005.37,10004.43,10005.33,2995194,8.59615751760412e-05,10004.1215,10002.871333333334,54.632282712510715,10188.326124837487,v2_20260217T141158Z_c04a438c
2025-11-28 16:09:00,10005.33,10005.6,10004.9,10005.17,3034383,-1.5991476542964733e-05,10004.121500000001,10002.960166666666,54.68451242829821,10188.282202188693,v2_20260217T141158Z_c04a438c
2025-11-28 16:10:00,10005.17,10005.36,10004.17,10004.36,3074349,-8.095814463915385e-05,10004.055499999999,10003.0425,53.86064030131858,10188.237525754994,v2_20260217T141158Z_c04a438c
2025-11-28 16:11:00,10004.36,10004.71,10003.85,10004.21,3115106,-1.4993462850387829e-05,10003.964,10003.150166666666,45.46436285097035,10188.192242263005,v2_20260217T141158Z_c04a438c
2025-11-28 16:12:00,10004.21,10004.43,10003.83,10004.05,3156670,-1.5993266834657405e-05,10003.8755,10003.252833333332,51.52998776009825,10188.146337407527,v2_20260217T141158Z_c04a438c
2025-11-28 16:13:00,10004.05,10004.82,10003.9,10004.67,3199058,6.197490016557339e-05,10003.868999999999,10003.357166666667,61.923076923081766,10188.099996078454,v2_20260217T141158Z_c04a438c
2025-11-28 16:14:00,10004.67,10004.86,10004.0,10004.19,3242285,-4.797759446328875e-05,10003.860499999999,10003.460666666668,60.52631578947609,10188.05292960362,v2_20260217T141158Z_c04a438c
2025-11-28 16:15:00,10004.19,10006.12,10004.13,10006.07,3286368,0.00018792126099165252,10003.9545,10003.599166666669,65.61135371179381,10188.005735324885,v2_20260217T141158Z_c04a438c
2025-11-28 16:16:00,10006.07,10007.04,10006.05,10007.02,3331324,9.494236998142114e-05,10004.128499999999,10003.756,71.90082644627509,10187.9581700977,v2_20260217T141158Z_c04a438c
2025-11-28 16:17:00,10007.02,10007.28,10006.82,10007.08,3377170,5.995790954615998e-06,10004.23,10003.900833333335,76.55398037077842,10187.909991767883,v2_20260217T141158Z_c04a438c
2025-11-28 16:18:00,10007.08,10007.23,10007.07,10007.22,3423925,1.3990095012683668e-05,10004.401,10004.039166666666,75.37227949598864,10187.861210426347,v2_20260217T141158Z_c04a438c
2025-11-28 16:19:00,10007.22,10007.29,10006.9,10006.98,3471605,-2.398268450176655e-05,10004.609499999999,10004.161499999998,68.67627785059412,10187.811710985257,v2_20260217T141158Z_c04a438c
2025-11-28 16:20:00,10006.98,10007.0,10005.78,10005.81,3520229,-0.00011691839096306111,10004.7745,10004.257833333333,62.30677764565841,10187.761221327606,v2_20260217T141158Z_c04a438c
2025-11-28 16:21:00,10005.81,10005.88,10005.79,10005.86,3569817,4.9970966868873035e-06,10004.907,10004.3525,58.99094437258078,10187.71006310489,v2_20260217T141158Z_c04a438c
2025-11-28 16:22:00,10005.86,10006.32,10005.79,10006.25,3620387,3.897715938450119e-05,10005.0805,10004.445,56.336088154270286,10187.658320763168,v2_20260217T141158Z_c04a438c
2025-11-28 16:23:00,10006.25,10006.26,10006.09,10006.09,3671958,-1.599000624608049e-05,10005.2745,10004.518833333334,56.336088154270286,10187.605825245219,v2_20260217T141158Z_c04a438c
2025-11-28 16:24:00,10006.09,10006.96,10005.96,10006.82,3724550,7.295557005781994e-05,10005.475999999999,10004.573,67.13091922004894,10187.552822875929,v2_20260217T141158Z_c04a438c
2025-11-28 16:25:00,10006.82,10006.95,10006.69,10006.82,3778184,0.0,10005.6105,10004.614666666666,68.56330014225472,10187.499089008988,v2_20260217T141158Z_c04a438c
2025-11-28 16:26:00,10006.82,10006.9,10006.65,10006.73,3832880,-8.993866183248933e-06,10005.759999999998,10004.662,69.25287356322289,10187.444582749305,v2_20260217T141158Z_c04a438c
2025-11-28 16:27:00,10006.73,10006.92,10005.82,10006.01,3888659,-7.195157658890228e-05,10005.837,10004.704999999998,59.49008498583985,10187.389096664056,v2_20260217T141158Z_c04a438c
2025-11-28 16:28:00,10006.01,10006.68,10005.85,10006.53,3945543,5.1968766771270936e-05,10005.897,10004.768833333334,66.47887323944101,10187.332994895236,v2_20260217T141158Z_c04a438c
2025-11-28 16:29:00,10006.53,10006.57,10005.27,10005.31,4003553,-0.00012192038598801691,10005.903999999999,10004.809333333335,44.099378881986354,10187.275719963749,v2_20260217T141158Z_c04a438c
2025-11-28 16:30:00,10005.31,10005.38,10004.94,10005.01,4062712,-2.9984078454226015e-05,10005.9365,10004.839,32.64248704662741,10187.217539775582,v2_20260217T141158Z_c04a438c
2025-12-01 08:00:00,10005.01,10005.19,10004.83,10005.01,3100158,0.0,10005.9765,10004.880833333333,31.937172774870263,10187.173168849817,v2_20260217T141158Z_c04a438c
2025-12-01 08:01:00,10005.01,10005.98,10004.99,10005.96,3055015,9.495242883295063e-05,10006.072,10004.945000000002,40.36697247706116,10187.129693086767,v2_20260217T141158Z_c04a438c
2025-12-01 08:02:00,10005.96,10006.57,10005.93,10006.53,3010749,5.696604823546281e-05,10006.165,10005.013833333333,46.724890829702645,10187.087002414086,v2_20260217T141158Z_c04a438c
2025-12-01 08:03:00,10006.53,10007.33,10006.45,10007.25,2967342,7.19530146813252e-05,10006.318000000001,10005.081333333332,61.21495327103188,10187.045114673996,v2_20260217T141158Z_c04a438c
2025-12-01 08:04:00,10007.25,10007.3,10006.29,10006.34,2924778,-9.093407279725518e-05,10006.3315,10005.1355,53.29670329670083,10187.003637999334,v2_20260217T141158Z_c04a438c
2025-12-01 08:05:00,10006.34,10007.12,10006.2,10006.98,2883041,6.395944970871703e-05,10006.329500000002,10005.171833333334,54.84727755643875,10186.96291660112,v2_20260217T141158Z_c04a438c
2025-12-01 08:06:00,10006.98,10006.98,10006.8,10006.8,2842114,-1.7987444763556404e-05,10006.3155,10005.197666666667,54.70198675496156,10186.922751173524,v2_20260217T141158Z_c04a438c
2025-12-01 08:07:00,10006.8,10006.97,10006.42,10006.6,2801982,-1.9986409241612435e-05,10006.2845,10005.2155,48.43304843305279,10186.883126479745,v2_20260217T141158Z_c04a438c
2025-12-01 08:08:00,10006.6,10007.5,10006.53,10007.44,2762630,8.394459656635433e-05,10006.3075,10005.261666666665,53.94402035623981,10186.84425728696,v2_20260217T141158Z_c04a438c
2025-12-01 08:09:00,10007.44,10007.51,10006.97,10007.04,2724041,-3.9970262124988665e-05,10006.369,10005.288999999999,51.897184822529844,10186.805862095975,v2_20260217T141158Z_c04a438c
2025-12-01 08:10:00,10007.04,10007.19,10005.82,10005.97,2686202,-0.00010692472499373995,10006.3745,10005.304166666667,49.76525821595733,10186.767791032376,v2_20260217T141158Z_c04a438c
2025-12-01 08:11:00,10005.97,10006.02,10005.49,10005.54,2649098,-4.297434431632663e-05,10006.339,10005.315,44.12811387900379,10186.730172275193,v2_20260217T141158Z_c04a438c
2025-12-01 08:12:00,10005.54,10005.65,10004.43,10004.54,2612714,-9.99446306746421e-05,10006.2615,10005.333499999999,45.310596833137204,10186.692880802168,v2_20260217T141158Z_c04a438c
2025-12-01 08:13:00,10004.54,10004.71,10002.84,10003.01,2577037,-0.0001529305695214811,10006.071,10005.311666666666,39.406779661015484,10186.655804673124,v2_20260217T141158Z_c04a438c
2025-12-01 08:14:00,10003.01,10003.27,10002.59,10002.85,2542053,-1.599518544914691e-05,10005.8725,10005.2615,38.749999999999055,10186.619214673128,v2_20260217T141158Z_c04a438c
2025-12-01 08:15:00,10002.85,10003.24,10002.73,10003.12,2507748,2.6992307192497123e-05,10005.692000000001,10005.214666666667,34.080717488798754,10186.583185739424,v2_20260217T141158Z_c04a438c
2025-12-01 08:16:00,10003.12,10003.2,10001.25,10001.34,2474109,-0.0001779444813219122,10005.4585,10005.143,24.383020730498927,10186.54730922375,v2_20260217T141158Z_c04a438c
2025-12-01 08:17:00,10001.34,10001.39,10001.25,10001.3,2441124,-3.999464071924308e-06,10005.197,10005.071833333333,18.518518518517084,10186.511916991534,v2_20260217T141158Z_c04a438c
2025-12-01 08:18:00,10001.3,10001.8,10000.95,10001.45,2408779,1.4998050253511863e-05,10005.004,10005.009833333334,21.864211737640346,10186.477035234548,v2_20260217T141158Z_c04a438c
2025-12-01 08:19:00,10001.45,10001.55,10001.44,10001.54,2377062,8.998695189221806e-06,10004.8305,10004.940833333334,16.584766584787175,10186.44264240033,v2_20260217T141158Z_c04a438c
2025-12-01 08:20:00,10001.54,10001.57,10000.44,10000.48,2345962,-0.00010598367851366586,10004.604000000001,10004.848166666667,14.966740576514113,10186.40851756648,v2_20260217T141158Z_c04a438c
2025-12-01 08:21:00,10000.48,10000.81,9999.84,10000.18,2315465,-2.999856006902224e-05,10004.314999999999,10004.754166666668,14.802631578964096,10186.374794301177,v2_20260217T141158Z_c04a438c
2025-12-01 08:22:00,10000.18,10000.31,9999.84,9999.98,2285560,-1.999964000654053e-05,10003.9875,10004.673833333332,6.014150943416695,10186.341482815962,v2_20260217T141158Z_c04a438c
2025-12-01 08:23:00,9999.98,10000.32,9999.93,10000.27,2256237,2.9000058000105966e-05,10003.6385,10004.605666666666,9.557945041843624,10186.308661535984,v2_20260217T141158Z_c04a438c
2025-12-01 08:24:00,10000.27,10000.38,9999.09,9999.19,2227482,-0.00010799708407871478,10003.280999999999,10004.522333333332,9.546539379504367,10186.276081867467,v2_20260217T141158Z_c04a438c
2025-12-01 08:25:00,9999.19,9999.71,9998.93,9999.45,2199287,2.6002106170652795e-05,10002.9045,10004.454166666666,12.911084043877011,10186.243970402717,v2_20260217T141158Z_c04a438c
2025-12-01 08:26:00,9999.45,10000.44,9999.2,10000.19,2171639,7.400407022384314e-05,10002.574,10004.373166666666,22.641509433981255,10186.21239902191,v2_20260217T141158Z_c04a438c
2025-12-01 08:27:00,10000.19,10000.24,9998.26,9998.31,2144527,-0.00018799642806799355,10002.1595,10004.281666666668,21.68674698796977,10186.180917329148,v2_20260217T141158Z_c04a438c
2025-12-01 08:28:00,9998.31,9998.63,9998.13,9998.44,2117943,1.3002197371436708e-05,10001.7095,10004.208833333334,23.337363966168425,10186.149857748973,v2_20260217T141158Z_c04a438c
2025-12-01 08:29:00,9998.44,9998.65,9996.96,9997.17,2091874,-0.00012701981509122273,10001.216,10004.119833333332,17.907227615988248,10186.118983069417,v2_20260217T141158Z_c04a438c
2025-12-01 08:30:00,9997.17,9997.23,9996.93,9996.99,2066312,-1.8005095442030772e-05,10000.767000000002,10004.016166666666,21.642764015670167,10186.088466527131,v2_20260217T141158Z_c04a438c
2025-12-01 08:31:00,9996.99,9997.13,9996.24,9996.39,2041247,-6.0018065437761337e-05,10000.3095,10003.909666666666,20.170109356040257,10186.058234205517,v2_20260217T141158Z_c04a438c
2025-12-01 08:32:00,9996.39,9997.48,9996.27,9997.36,2016668,9.703502964586441e-05,9999.9505,10003.828833333333,27.40331491714261,10186.028528081644,v2_20260217T141158Z_c04a438c
2025-12-01 08:33:00,9997.36,9997.47,9997.24,9997.36,1992567,0.0,9999.668,10003.738333333335,26.674107142872188,10185.999186157367,v2_20260217T141158Z_c04a438c
2025-12-01 08:34:00,9997.36,9997.98,9997.32,9997.94,1968934,5.8015316043436016e-05,9999.4225,10003.635166666667,35.02358490567481,10185.970290327443,v2_20260217T141158Z_c04a438c
2025-12-01 08:35:00,9997.94,9998.02,9996.98,9997.06,1945760,-8.801813173520134e-05,9999.1195,10003.523833333335,32.78145695365083,10185.941609715857,v2_20260217T141158Z_c04a438c
2025-12-01 08:36:00,9997.06,9997.4,9997.03,9997.37,1923036,3.100911668041384e-05,9998.920999999998,10003.4055,35.76881134134858,10185.913319120693,v2_20260217T141158Z_c04a438c
2025-12-01 08:37:00,9997.37,9998.48,9997.35,9998.46,1900753,0.0001090286745413227,9998.779,10003.291,40.92276830491255,10185.885526289809,v2_20260217T141158Z_c04a438c
2025-12-01 08:38:00,9998.46,9998.52,9997.79,9997.85,1878903,-6.1009395446731673e-05,9998.598999999998,10003.169,42.94736842105457,10185.857971659449,v2_20260217T141158Z_c04a438c
2025-12-01 08:39:00,9997.85,9998.45,9997.73,9998.33,1857478,4.801032221912749e-05,9998.4385,10003.0685,44.238683127569665,10185.83080869636,v2_20260217T141158Z_c04a438c
2025-12-01 08:40:00,9998.33,9998.67,9998.32,9998.66,1836469,3.3005511920425334e-05,9998.3475,10002.975999999999,41.78302900107336,10185.804007947041,v2_20260217T141158Z_c04a438c
2025-12-01 08:41:00,9998.66,9998.97,9998.26,9998.56,1815868,-1.0001340179588425e-05,9998.266500000002,10002.884500000002,51.66002656042442,10185.777501230252,v2_20260217T141158Z_c04a438c
2025-12-01 08:42:00,9998.56,9998.69,9997.38,9997.51,1795667,-0.00010501512217753195,9998.143,10002.765166666668,44.49704142011709,10185.751149805445,v2_20260217T141158Z_c04a438c
2025-12-01 08:43:00,9997.51,9997.8,9997.4,9997.69,1775858,1.800448311639613e-05,9998.014,10002.656833333334,53.53260869565486,10185.72512124479,v2_20260217T141158Z_c04a438c
2025-12-01 08:44:00,9997.69,9997.76,9997.35,9997.42,1756435,-2.7006238441096286e-05,9997.925500000001,10002.512666666667,52.88590604027013,10185.699347495667,v2_20260217T141158Z_c04a438c
2025-12-01 08:45:00,9997.42,9998.05,9997.23,9997.85,1737388,4.301109686299931e-05,9997.8455,10002.359833333332,60.02747252747812,10185.673918389386,v2_20260217T141158Z_c04a438c
2025-12-01 08:46:00,9997.85,9998.67,9997.61,9998.43,1718712,5.801247268166776e-05,9997.7575,10002.215666666665,57.764876632799705,10185.648847065686,v2_20260217T141158Z_c04a438c
2025-12-01 08:47:00,9998.43,9999.72,9998.31,9999.6,1700399,0.00011701837188438091,9997.822,10002.088666666668,63.895781637716645,10185.624204454154,v2_20260217T141158Z_c04a438c
2025-12-01 08:48:00,9999.6,9999.76,9998.73,9998.89,1682441,-7.100284011374303e-05,9997.8445,10001.953833333335,55.79975579974878,10185.599735482723,v2_20260217T141158Z_c04a438c
2025-12-01 08:49:00,9998.89,9999.63,9998.78,9999.53,1664832,6.400710478882132e-05,9997.9625,10001.849166666665,65.53459119497445,10185.575611898154,v2_20260217T141158Z_c04a438c
2025-12-01 08:50:00,9999.53,10000.34,9999.22,10000.04,1647566,5.1002397112753783e-05,9998.115,10001.752166666667,66.38036809816069,10185.55181008346,v2_20260217T141158Z_c04a438c
2025-12-01 08:51:00,10000.04,10000.16,9999.92,10000.05,1630634,9.999959997841756e-07,9998.298,10001.648833333335,61.24469589816274,10185.528260161369,v2_20260217T141158Z_c04a438c
2025-12-01 08:52:00,10000.05,10000.54,9999.99,10000.49,1614032,4.3999780001247046e-05,9998.4545,10001.5555,69.13043478260045,10185.505011179615,v2_20260217T141158Z_c04a438c
2025-12-01 08:53:00,10000.49,10000.8,10000.24,10000.54,1597753,4.999755012002893e-06,9998.613500000001,10001.450833333332,67.07882534775831,10185.482008656734,v2_20260217T141158Z_c04a438c
2025-12-01 08:54:00,10000.54,10001.19,10000.39,10001.03,1581789,4.899735414287676e-05,9998.768,10001.354333333333,67.87330316741921,10185.45930192024,v2_20260217T141158Z_c04a438c
2025-12-01 08:55:00,10001.03,10001.59,10000.74,10001.29,1566136,2.599732227581697e-05,9998.9795,10001.263666666668,70.10309278350736,10185.436857077668,v2_20260217T141158Z_c04a438c
2025-12-01 08:56:00,10001.29,10001.45,10000.64,10000.79,1550787,-4.999355083190604e-05,9999.1505,10001.176666666668,76.28205128204212,10185.414577266036,v2_20260217T141158Z_c04a438c
2025-12-01 08:57:00,10000.79,10000.88,10000.74,10000.83,1535736,3.999684024869055e-06,9999.269,10001.081666666667,75.7377049180188,10185.392523765813,v2_20260217T141158Z_c04a438c
2025-12-01 08:58:00,10000.83,10001.37,10000.77,10001.31,1520978,4.7996016330653646e-05,9999.442000000001,10001.014999999998,80.82408874800801,10185.370744177915,v2_20260217T141158Z_c04a438c
