timestamp_london,interval,open,high,low,close,prev_close,delta_pct,session_high,session_low,realised_vol_20,volume,run_id,freshness_minutes
2025-11-05 14:15:00,5m,10354.18,10354.45,10352.6,10353.43,10372.79,-0.1866421666687601,10374.83,10352.6,0.0009348363618689661,5166708,v2_20260217T141158Z_c04a438c,5621
2025-11-05 14:20:00,5m,10353.43,10354.7,10353.17,10354.68,10372.79,-0.17459140694066067,10374.83,10352.6,0.0009369384037244027,5262219,v2_20260217T141158Z_c04a438c,5621
2025-11-05 14:25:00,5m,10354.68,10358.99,10354.57,10358.78,10372.79,-0.13506491503250118,10374.83,10352.6,0.001029517439526822,5367715,v2_20260217T141158Z_c04a438c,5621
2025-11-05 14:30:00,5m,10358.78,10360.46,10357.71,10360.15,10372.79,-0.12185728237051885,10374.83,10352.6,0.0009661638518179481,5484208,v2_20260217T141158Z_c04a438c,5621
2025-11-05 14:35:00,5m,10360.15,10360.28,10356.44,10356.45,10372.79,-0.15752753116567986,10374.83,10352.6,0.0010185103540130394,5612815,v2_20260217T141158Z_c04a438c,5621
2025-11-05 14:40:00,5m,10356.45,10357.21,10355.75,10356.2,10372.79,-0.15993768311129974,10374.83,10352.6,0.0010184446607086354,5754776,v2_20260217T141158Z_c04a438c,5621
2025-11-05 14:45:00,5m,10356.2,10357.02,10355.27,10355.3,10372.79,-0.168614230115538,10374.83,10352.6,0.0010211376649793395,5911454,v2_20260217T141158Z_c04a438c,5621
2025-11-05 14:50:00,5m,10355.3,10358.67,10355.06,10358.05,10372.79,-0.14210255871373034,10374.83,10352.6,0.000942442046766965,6084363,v2_20260217T141158Z_c04a438c,5621
2025-11-05 14:55:00,5m,10358.05,10358.12,10356.72,10357.73,10372.79,-0.14518755320411803,10374.83,10352.6,0.0009411550349613314,6275160,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:00:00,5m,10357.73,10358.75,10355.35,10355.37,10372.79,-0.167939387570748,10374.83,10352.6,0.0008261025698595425,6485682,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:05:00,5m,10355.37,10355.47,10353.43,10354.57,10372.79,-0.17565187379674496,10374.83,10352.6,0.0008272643370969798,6717954,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:10:00,5m,10354.57,10356.83,10354.13,10354.16,10372.79,-0.17960452298755314,10374.83,10352.6,0.0008179178588947441,6974213,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:15:00,5m,10354.16,10354.37,10352.17,10352.3,10372.79,-0.19753605346296554,10374.83,10352.17,0.0008221949396330631,7256921,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:20:00,5m,10352.3,10352.34,10348.2,10348.92,10372.79,-0.23012130776773887,10374.83,10348.2,0.0008713069520547025,7568797,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:25:00,5m,10348.92,10348.95,10347.51,10348.25,10372.79,-0.23658051498199884,10374.83,10347.51,0.0008499807563628907,7912843,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:30:00,5m,10348.25,10348.5,10345.04,10345.09,10372.79,-0.26704483557462577,10374.83,10345.04,0.0008870867999944392,8292370,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:35:00,5m,10345.09,10348.99,10345.01,10348.82,10372.79,-0.23108536854599127,10374.83,10345.01,0.0009340996506166987,8711025,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:40:00,5m,10348.82,10349.24,10347.74,10349.15,10372.79,-0.22790396797777168,10374.83,10345.01,0.0009355585154590287,9172836,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:45:00,5m,10349.15,10349.28,10346.39,10346.47,10372.79,-0.25374079683481154,10374.83,10345.01,0.0009585374073270227,9682247,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:50:00,5m,10346.47,10347.02,10345.5,10346.86,10372.79,-0.24998095979963386,10374.83,10345.01,0.000957816492850732,10244158,v2_20260217T141158Z_c04a438c,5621
2025-11-05 15:55:00,5m,10346.86,10347.84,10345.09,10347.46,10372.79,-0.2441965951301639,10374.83,10345.01,0.0009613723967847248,10863973,v2_20260217T141158Z_c04a438c,5621
2025-11-05 16:00:00,5m,10347.46,10347.74,10346.29,10346.4,10372.79,-0.25441563937957934,10374.83,10345.01,0.0009506728819740387,11547656,v2_20260217T141158Z_c04a438c,5621
2025-11-05 16:05:00,5m,10346.4,10347.48,10346.04,10347.43,10372.79,-0.2444858133636263,10374.83,10345.01,0.0008482976329386606,12301782,v2_20260217T141158Z_c04a438c,5621
2025-11-05 16:10:00,5m,10347.43,10347.62,10344.32,10344.44,10372.79,-0.27331123063323304,10374.83,10344.32,0.0008550791998437351,13133605,v2_20260217T141158Z_c04a438c,5621
2025-11-05 16:15:00,5m,10344.44,10344.68,10343.47,10344.1,10372.79,-0.2765890372792734,10374.83,10343.47,0.0008026757180204637,14051128,v2_20260217T141158Z_c04a438c,5621
2025-11-05 16:20:00,5m,10344.1,10347.49,10343.85,10345.88,10372.79,-0.2594287554264718,10374.83,10343.47,0.0008351384151798402,15063176,v2_20260217T141158Z_c04a438c,5621
2025-11-05 16:25:00,5m,10345.88,10345.89,10341.55,10341.78,10372.79,-0.2989552473346202,10374.83,10341.55,0.0009040598534853201,16179486,v2_20260217T141158Z_c04a438c,5621
2025-11-05 16:30:00,5m,10341.78,10343.29,10341.74,10343.26,10372.79,-0.2846871478165536,10374.83,10341.55,0.0008643042536162999,3379773,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:00:00,5m,10343.26,10343.47,10341.38,10341.77,10343.26,-0.014405516249227368,10343.47,10341.38,,17378417,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:05:00,5m,10341.77,10344.16,10341.58,10343.88,10343.26,0.0059942416607450255,10344.16,10341.38,,16173273,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:10:00,5m,10343.88,10344.12,10342.32,10342.43,10343.26,-0.008024549320040375,10344.16,10341.38,,15080687,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:15:00,5m,10342.43,10342.5,10339.74,10339.84,10343.26,-0.033065010451249766,10344.16,10339.74,,14090147,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:20:00,5m,10339.84,10340.5,10337.98,10338.88,10343.26,-0.04234641689371266,10344.16,10337.98,0.0007664701229283032,13192125,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:25:00,5m,10338.88,10339.03,10337.01,10339.02,10343.26,-0.040992878454182424,10344.16,10337.01,0.0007086248845269865,12377985,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:30:00,5m,10339.02,10339.75,10338.03,10338.33,10343.26,-0.04766388933470367,10344.16,10337.01,0.0006468886061905219,11639893,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:35:00,5m,10338.33,10341.07,10338.28,10340.95,10343.26,-0.022333384252160027,10344.16,10337.01,0.0007855732055684759,10970750,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:40:00,5m,10340.95,10341.21,10339.71,10341.11,10343.26,-0.02078648317841436,10344.16,10337.01,0.0007376761702062484,10364119,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:45:00,5m,10341.11,10342.16,10340.56,10341.68,10343.26,-0.015275648103207917,10344.16,10337.01,0.0007042269288982964,9814164,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:50:00,5m,10341.68,10341.89,10340.57,10340.8,10343.26,-0.023783604008797976,10344.16,10337.01,0.0006746903912620357,9315598,v2_20260217T141158Z_c04a438c,5621
2025-11-06 08:55:00,5m,10340.8,10341.57,10338.27,10338.83,10343.26,-0.04282982347925124,10344.16,10337.01,0.0006792397665617099,8863619,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:00:00,5m,10338.83,10338.87,10336.88,10337.58,10343.26,-0.05491498811787121,10344.16,10336.88,0.0006588560157993977,8453886,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:05:00,5m,10337.58,10337.71,10333.89,10333.96,10343.26,-0.08991362491130861,10344.16,10333.89,0.0007322315320900301,8082453,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:10:00,5m,10333.96,10335.49,10333.8,10335.3,10343.26,-0.07695832841870809,10344.16,10333.8,0.0007402698046643382,7745749,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:15:00,5m,10335.3,10335.57,10333.37,10333.79,10343.26,-0.09155720730213979,10344.16,10333.37,0.0007229782345675253,7440533,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:20:00,5m,10333.79,10334.13,10333.24,10333.52,10343.26,-0.09416760286408143,10344.16,10333.24,0.0007008333537808754,7163872,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:25:00,5m,10333.52,10335.46,10332.57,10333.41,10343.26,-0.09523109735228852,10344.16,10332.57,0.0006815433429323581,6913103,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:30:00,5m,10333.41,10334.88,10333.1,10334.64,10343.26,-0.08333929534789508,10344.16,10332.57,0.0006854332835488744,6685814,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:35:00,5m,10334.64,10336.3,10334.24,10336.27,10343.26,-0.06758024065913748,10344.16,10332.57,0.000696943615424935,6479818,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:40:00,5m,10336.27,10338.2,10336.16,10337.07,10343.26,-0.05984573529043136,10344.16,10332.57,0.0006952438380891199,6293135,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:45:00,5m,10337.07,10338.65,10336.88,10338.29,10343.26,-0.04805061460312343,10344.16,10332.57,0.0006706011252928096,6123969,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:50:00,5m,10338.29,10340.72,10337.23,10340.66,10343.26,-0.025137142448317107,10344.16,10332.57,0.0007058114415565574,5970691,v2_20260217T141158Z_c04a438c,5621
2025-11-06 09:55:00,5m,10340.66,10341.42,10338.93,10341.32,10343.26,-0.018756175519130114,10344.16,10332.57,0.0006609848274670548,5831826,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:00:00,5m,10341.32,10342.8,10340.81,10341.52,10343.26,-0.016822549176953583,10344.16,10332.57,0.0006525839528549432,5706039,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:05:00,5m,10341.52,10342.73,10340.99,10341.04,10343.26,-0.021463252398168375,10344.16,10332.57,0.0006552586856785615,5592121,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:10:00,5m,10341.04,10341.36,10335.89,10335.98,10343.26,-0.07038399885529456,10344.16,10332.57,0.0008221947874351975,5488978,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:15:00,5m,10335.98,10336.06,10334.63,10335.38,10343.26,-0.07618487788183526,10344.16,10332.57,0.0007742075172539816,5395617,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:20:00,5m,10335.38,10335.98,10334.99,10335.33,10343.26,-0.07666828446737384,10344.16,10332.57,0.000773302634045312,5311138,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:25:00,5m,10335.33,10335.42,10333.71,10334.8,10343.26,-0.08179239427414942,10344.16,10332.57,0.0007685782662930753,5234728,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:30:00,5m,10334.8,10336.24,10332.98,10333.09,10343.26,-0.09832489949976875,10344.16,10332.57,0.0007784223670268502,5165655,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:35:00,5m,10333.09,10334.6,10332.25,10334.48,10343.26,-0.08488619642164075,10344.16,10332.25,0.00077893141118632,5103252,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:40:00,5m,10334.48,10334.54,10332.35,10332.86,10343.26,-0.10054856979326843,10344.16,10332.25,0.0007845752728340852,5046919,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:45:00,5m,10332.86,10332.88,10330.5,10331.38,10343.26,-0.11485740472541028,10344.16,10330.5,0.0007181660864218207,4996114,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:50:00,5m,10331.38,10331.45,10326.19,10326.24,10343.26,-0.1645516017193871,10344.16,10326.19,0.0008493756134811223,4950350,v2_20260217T141158Z_c04a438c,5621
2025-11-06 10:55:00,5m,10326.24,10326.25,10323.61,10324.03,10343.26,-0.18591817280044776,10344.16,10323.61,0.0008606244128778834,4909185,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:00:00,5m,10324.03,10325.81,10323.39,10324.29,10343.26,-0.18340445855561383,10344.16,10323.39,0.0008634735383062831,4872224,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:05:00,5m,10324.29,10324.4,10321.18,10321.27,10343.26,-0.21260221632251053,10344.16,10321.18,0.0008971348262132383,4839112,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:10:00,5m,10321.27,10321.43,10319.45,10320.98,10343.26,-0.2154059745186787,10344.16,10319.45,0.0008783104908640724,4809527,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:15:00,5m,10320.98,10323.75,10320.98,10323.34,10343.26,-0.192589183680969,10344.16,10319.45,0.0008999387879587452,4783190,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:20:00,5m,10323.34,10323.95,10321.98,10323.38,10343.26,-0.19220245841253814,10344.16,10319.45,0.0008908599454008299,4759840,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:25:00,5m,10323.38,10323.99,10323.03,10323.54,10343.26,-0.19065555733878137,10344.16,10319.45,0.0008742834406063622,4739262,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:30:00,5m,10323.54,10323.63,10322.13,10322.57,10343.26,-0.20003364509836308,10344.16,10319.45,0.0008150381613339316,4721251,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:35:00,5m,10322.57,10324.19,10322.51,10324.08,10343.26,-0.18543476621490917,10344.16,10319.45,0.0008350806195435416,4705635,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:40:00,5m,10324.08,10326.11,10324.02,10326.08,10343.26,-0.16609850279312166,10344.16,10319.45,0.0008749218286855076,4692265,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:45:00,5m,10326.08,10327.52,10325.62,10327.38,10343.26,-0.1535299315689742,10344.16,10319.45,0.0008974598342722176,4681013,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:50:00,5m,10327.38,10327.98,10325.83,10327.0,10343.26,-0.15720382161910074,10344.16,10319.45,0.0007790997059418271,4671769,v2_20260217T141158Z_c04a438c,5621
2025-11-06 11:55:00,5m,10327.0,10328.63,10326.71,10327.91,10343.26,-0.14840582176219863,10344.16,10319.45,0.0007898525192557383,4664445,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:00:00,5m,10327.91,10328.0,10325.71,10325.74,10343.26,-0.16938566757482842,10344.16,10319.45,0.0008077613278260261,4658971,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:05:00,5m,10325.74,10325.79,10323.08,10324.46,10343.26,-0.18176087616478265,10344.16,10319.45,0.0008114849812646995,4655292,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:10:00,5m,10324.46,10326.75,10324.32,10326.36,10343.26,-0.1633914259140723,10344.16,10319.45,0.0008341002650437175,4653374,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:15:00,5m,10326.36,10326.67,10324.41,10325.2,10343.26,-0.17460645869870062,10344.16,10319.45,0.0008184318887730121,4653201,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:20:00,5m,10325.2,10325.74,10324.21,10325.13,10343.26,-0.17528322791847684,10344.16,10319.45,0.0008105594137201836,4654768,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:25:00,5m,10325.13,10326.09,10324.54,10324.72,10343.26,-0.17924716191994872,10344.16,10319.45,0.000802906408751354,4658093,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:30:00,5m,10324.72,10325.69,10324.15,10324.75,10343.26,-0.17895711796861447,10344.16,10319.45,0.0006363110237766702,4663204,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:35:00,5m,10324.75,10324.85,10321.06,10321.3,10343.26,-0.21231217237119848,10344.16,10319.45,0.000686751272172416,4670153,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:40:00,5m,10321.3,10322.16,10320.3,10321.6,10343.26,-0.20941173285792258,10344.16,10319.45,0.000686990675870533,4679007,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:45:00,5m,10321.6,10321.71,10319.57,10320.75,10343.26,-0.2176296448121784,10344.16,10319.45,0.0006264679885755538,4689849,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:50:00,5m,10320.75,10322.15,10320.01,10321.92,10343.26,-0.20631793071043125,10344.16,10319.45,0.0006362806859481659,4702786,v2_20260217T141158Z_c04a438c,5621
2025-11-06 12:55:00,5m,10321.92,10324.58,10321.72,10323.62,10343.26,-0.18988210680190853,10344.16,10319.45,0.0006154412104387766,4717941,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:00:00,5m,10323.62,10327.12,10323.59,10326.93,10343.26,-0.15788059083886585,10344.16,10319.45,0.0006933768570920619,4735460,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:05:00,5m,10326.93,10326.98,10324.04,10324.21,10343.26,-0.18417790909249776,10344.16,10319.45,0.0007480309048318328,4755510,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:10:00,5m,10324.21,10328.45,10324.14,10328.43,10343.26,-0.14337839327253077,10344.16,10319.45,0.0008422448306428848,4778288,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:15:00,5m,10328.43,10330.1,10327.99,10328.25,10343.26,-0.14511865698049187,10344.16,10319.45,0.0008339945449251665,4804009,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:20:00,5m,10328.25,10330.67,10328.12,10330.28,10343.26,-0.1254923496073701,10344.16,10319.45,0.0008346180957521886,4832922,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:25:00,5m,10330.28,10331.9,10329.79,10329.88,10343.26,-0.12935960229174537,10344.16,10319.45,0.0008289197730621424,4865304,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:30:00,5m,10329.88,10331.48,10329.74,10330.75,10343.26,-0.12094832770326303,10344.16,10319.45,0.0008302355997716305,4901469,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:35:00,5m,10330.75,10331.37,10329.66,10331.19,10343.26,-0.116694349750468,10344.16,10319.45,0.0008274415340787812,4941762,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:40:00,5m,10331.19,10331.38,10329.52,10329.71,10343.26,-0.13100318468259875,10344.16,10319.45,0.0008107525997963532,4986573,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:45:00,5m,10329.71,10331.22,10328.3,10331.19,10343.26,-0.116694349750468,10344.16,10319.45,0.0008050912197171683,5036332,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:50:00,5m,10331.19,10333.99,10331.03,10332.35,10343.26,-0.10547931696582857,10344.16,10319.45,0.000794006466592255,5091518,v2_20260217T141158Z_c04a438c,5621
2025-11-06 13:55:00,5m,10332.35,10334.44,10331.66,10334.27,10343.26,-0.08691650408091389,10344.16,10319.45,0.0007941174335888208,5152661,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:00:00,5m,10334.27,10334.6,10332.71,10334.24,10343.26,-0.08720654803224814,10344.16,10319.45,0.0007938663433234307,5220348,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:05:00,5m,10334.24,10335.18,10334.21,10334.79,10343.26,-0.08188907559124603,10344.16,10319.45,0.0007889618623995161,5295236,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:10:00,5m,10334.79,10337.23,10334.32,10337.12,10343.26,-0.05936232870487057,10344.16,10319.45,0.0008065387401954325,5378037,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:15:00,5m,10337.12,10337.19,10334.35,10335.77,10343.26,-0.07241430651457881,10344.16,10319.45,0.0007232445428970861,5469554,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:20:00,5m,10335.77,10336.38,10334.26,10334.6,10343.26,-0.08372602061632595,10344.16,10319.45,0.0007453864962365985,5570663,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:25:00,5m,10334.6,10335.02,10334.21,10335.0,10343.26,-0.07985876793197288,10344.16,10319.45,0.00073022235333224,5682342,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:30:00,5m,10335.0,10337.51,10334.76,10336.22,10343.26,-0.06806364724468716,10344.16,10319.45,0.0007305366688113806,5805664,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:35:00,5m,10336.22,10336.29,10332.34,10332.41,10343.26,-0.10489922906318228,10344.16,10319.45,0.0008431603689766774,5941809,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:40:00,5m,10332.41,10332.58,10331.67,10332.45,10343.26,-0.10451250379474031,10344.16,10319.45,0.0007910962689528926,6092092,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:45:00,5m,10332.45,10335.39,10332.44,10335.31,10343.26,-0.07686164710160037,10344.16,10319.45,0.0007666137206624691,6257955,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:50:00,5m,10335.31,10335.53,10332.52,10332.86,10343.26,-0.10054856979326843,10344.16,10319.45,0.0007225631584347453,6440996,v2_20260217T141158Z_c04a438c,5621
2025-11-06 14:55:00,5m,10332.86,10335.24,10332.8,10334.68,10343.26,-0.08295257007945311,10344.16,10319.45,0.0007373740582987356,6642978,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:00:00,5m,10334.68,10336.33,10333.73,10336.14,10343.26,-0.06883709778156,10344.16,10319.45,0.0007263100266703222,6865840,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:05:00,5m,10336.14,10339.35,10335.99,10339.03,10343.26,-0.040896197137063606,10344.16,10319.45,0.0007641305471158863,7111727,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:10:00,5m,10339.03,10339.78,10338.63,10338.66,10343.26,-0.04447340587010462,10344.16,10319.45,0.000766946766780957,7383005,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:15:00,5m,10338.66,10340.66,10337.71,10340.62,10343.26,-0.025523867716747972,10344.16,10319.45,0.0007817581966650249,7682285,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:20:00,5m,10340.62,10343.85,10340.39,10342.51,10343.26,-0.007251098783167542,10344.16,10319.45,0.0007666760308166427,8012442,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:25:00,5m,10342.51,10343.89,10341.76,10342.91,10343.26,-0.0033838460988144803,10344.16,10319.45,0.0007621162048651097,8376655,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:30:00,5m,10342.91,10344.31,10341.89,10342.14,10343.26,-0.010828307516208557,10344.31,10319.45,0.0007706106362796261,8778425,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:35:00,5m,10342.14,10343.58,10342.05,10342.06,10343.26,-0.01160175805308139,10344.31,10319.45,0.0007582124640707448,9221620,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:40:00,5m,10342.06,10345.8,10341.9,10345.78,10343.26,0.024363691911455376,10345.8,10319.45,0.0008218131003447437,9710500,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:45:00,5m,10345.78,10347.36,10345.04,10346.34,10343.26,0.029777845669554104,10347.36,10319.45,0.0008218105808614181,10249771,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:50:00,5m,10346.34,10348.77,10346.23,10348.38,10343.26,0.04950083435975028,10348.77,10319.45,0.0008161344687095605,10844618,v2_20260217T141158Z_c04a438c,5621
2025-11-06 15:55:00,5m,10348.38,10349.77,10347.38,10348.33,10343.26,0.0490174277742117,10349.77,10319.45,0.0007955483145246331,11500763,v2_20260217T141158Z_c04a438c,5621
2025-11-06 16:00:00,5m,10348.33,10348.52,10346.04,10346.06,10343.26,0.027070768790493638,10349.77,10319.45,0.0008264632371306781,12224520,v2_20260217T141158Z_c04a438c,5621
2025-11-06 16:05:00,5m,10346.06,10347.19,10345.23,10347.08,10343.26,0.03693226313561393,10349.77,10319.45,0.0008273564702646913,13022848,v2_20260217T141158Z_c04a438c,5621
2025-11-06 16:10:00,5m,10347.08,10349.02,10347.02,10347.21,10343.26,0.03818912025801424,10349.77,10319.45,0.0008260784508439843,13903430,v2_20260217T141158Z_c04a438c,5621
2025-11-06 16:15:00,5m,10347.21,10348.12,10345.4,10345.84,10343.26,0.024943779814101674,10349.77,10319.45,0.0007269590106451449,14874734,v2_20260217T141158Z_c04a438c,5621
2025-11-06 16:20:00,5m,10345.84,10346.57,10344.86,10346.46,10343.26,0.0309380214748467,10349.77,10319.45,0.0007241561895247391,15946102,v2_20260217T141158Z_c04a438c,5621
2025-11-06 16:25:00,5m,10346.46,10349.05,10346.41,10348.28,10343.26,0.048534021188673115,10349.77,10319.45,0.000700129877676978,17127844,v2_20260217T141158Z_c04a438c,5621
2025-11-06 16:30:00,5m,10348.28,10349.74,10348.13,10349.59,10343.26,0.061199273729939385,10349.77,10319.45,0.0006268361026123346,3577878,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:00:00,5m,10349.59,10351.38,10349.28,10350.55,10349.59,0.009275729763191798,10351.38,10349.28,,11734839,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:05:00,5m,10350.55,10350.73,10349.33,10349.99,10349.59,0.0038648874013391676,10351.38,10349.28,,10921061,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:10:00,5m,10349.99,10350.0,10348.26,10349.22,10349.59,-0.0035750208462470567,10351.38,10348.26,,10183287,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:15:00,5m,10349.22,10349.55,10348.47,10348.76,10349.59,-0.008019641357770446,10351.38,10348.26,,9514421,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:20:00,5m,10348.76,10349.22,10346.18,10346.27,10349.59,-0.03207856543109289,10351.38,10346.18,0.0005308088662016901,8908029,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:25:00,5m,10346.27,10346.36,10340.42,10340.66,10349.59,-0.08628361123483863,10351.38,10340.42,0.000993592401648204,8358278,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:30:00,5m,10340.66,10341.14,10339.7,10340.03,10349.59,-0.0923708088919395,10351.38,10339.7,0.0009177851912907877,7859879,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:35:00,5m,10340.03,10341.18,10339.92,10340.56,10349.59,-0.08724983308517897,10351.38,10339.7,0.0008977460133105507,7408038,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:40:00,5m,10340.56,10340.63,10339.24,10339.33,10349.59,-0.09913436184428859,10351.38,10339.24,0.0008398931961261037,6998408,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:45:00,5m,10339.33,10339.42,10335.91,10336.36,10349.59,-0.12783115079920693,10351.38,10335.91,0.000830510944193478,6627049,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:50:00,5m,10336.36,10337.64,10335.52,10337.46,10349.59,-0.11720271044554087,10351.38,10335.52,0.0008488778583515674,6290390,v2_20260217T141158Z_c04a438c,5621
2025-11-07 08:55:00,5m,10337.46,10338.28,10335.47,10335.81,10349.59,-0.13314537097605106,10351.38,10335.47,0.0008122630430757372,5985190,v2_20260217T141158Z_c04a438c,5621
2025-11-07 09:00:00,5m,10335.81,10336.1,10335.01,10335.24,10349.59,-0.1386528355229566,10351.38,10335.01,0.0007807628784193246,5708516,v2_20260217T141158Z_c04a438c,5621
2025-11-07 09:05:00,5m,10335.24,10335.47,10334.2,10334.7,10349.59,-0.14387043351474782,10351.38,10334.2,0.0007529517630380372,5457705,v2_20260217T141158Z_c04a438c,5621
2025-11-07 09:10:00,5m,10334.7,10335.28,10334.05,10335.09,10349.59,-0.14010216829845046,10351.38,10334.05,0.0007434935292970334,5230343,v2_20260217T141158Z_c04a438c,5621
