date,timestamp,ticker,sector,index_weight,close,return
2026-01-23,2026-01-23,AAL.L,Materials,0.0100296377778374,115.66311927119733,-0.014392433822791982
2026-01-26,2026-01-26,AAL.L,Materials,0.0100296377778374,115.6439202621362,-0.0001659907599076355
2026-01-27,2026-01-27,AAL.L,Materials,0.0100296377778374,117.93685745987091,0.019827563719192264
2026-01-28,2026-01-28,AAL.L,Materials,0.0100296377778374,117.74794636664073,-0.0016017986005304645
2026-01-29,2026-01-29,AAL.L,Materials,0.0100296377778374,121.02655322233157,0.027844280574389126
2026-01-30,2026-01-30,AAL.L,Materials,0.0100296377778374,122.32744738897024,0.010748832648723429
2026-02-02,2026-02-02,AAL.L,Materials,0.0100296377778374,123.50201538347585,0.009601835234661373
2026-02-03,2026-02-03,AAL.L,Materials,0.0100296377778374,125.10093996073012,0.012946546437234863
2026-02-04,2026-02-04,AAL.L,Materials,0.0100296377778374,123.77390235092852,-0.010607734923639865
2026-02-05,2026-02-05,AAL.L,Materials,0.0100296377778374,125.5873834820181,0.014651563024553713
2026-02-06,2026-02-06,AAL.L,Materials,0.0100296377778374,125.20287581154962,-0.0030616743482321206
2026-02-09,2026-02-09,AAL.L,Materials,0.0100296377778374,124.12806648031993,-0.008584541882627781
2026-02-10,2026-02-10,AAL.L,Materials,0.0100296377778374,126.34985757484273,0.017899183943826787
2026-02-11,2026-02-11,AAL.L,Materials,0.0100296377778374,124.49948298596141,-0.014644849027908517
2026-02-12,2026-02-12,AAL.L,Materials,0.0100296377778374,125.40682961608819,0.007287955004833924
2026-02-13,2026-02-13,AAL.L,Materials,0.0100296377778374,124.07720918553805,-0.010602456298596739
2025-11-03,2025-11-03,UU.L,Utilities,0.0096786828324543,223.91937119207898,0.0030429364407779974
2025-11-04,2025-11-04,UU.L,Utilities,0.0096786828324543,224.11912555989153,0.0008920816754222401
2025-11-05,2025-11-05,UU.L,Utilities,0.0096786828324543,230.98076720685924,0.030616046844846773
2025-11-06,2025-11-06,UU.L,Utilities,0.0096786828324543,218.66911892970262,-0.05330161652000535
2025-11-07,2025-11-07,UU.L,Utilities,0.0096786828324543,212.9589711595518,-0.02611318780676341
2025-11-10,2025-11-10,UU.L,Utilities,0.0096786828324543,200.29118082767778,-0.05948465219801959
2025-11-11,2025-11-11,UU.L,Utilities,0.0096786828324543,200.64482456220478,0.0017656480583199637
2025-11-12,2025-11-12,UU.L,Utilities,0.0096786828324543,202.50040564922566,0.009248088462135325
2025-11-13,2025-11-13,UU.L,Utilities,0.0096786828324543,204.2794028985805,0.00878515400327852
2025-11-14,2025-11-14,UU.L,Utilities,0.0096786828324543,205.5040492701568,0.005994957661905428
2025-11-17,2025-11-17,UU.L,Utilities,0.0096786828324543,202.39886824949787,-0.015110072194134048
2025-11-18,2025-11-18,UU.L,Utilities,0.0096786828324543,210.64153954120675,0.040724888251588875
2025-11-19,2025-11-19,UU.L,Utilities,0.0096786828324543,211.43134260147414,0.0037495123800730524
2025-11-20,2025-11-20,UU.L,Utilities,0.0096786828324543,210.6396862067303,-0.003744271710160024
2025-11-21,2025-11-21,UU.L,Utilities,0.0096786828324543,206.25133901995457,-0.0208334301375137
2025-11-24,2025-11-24,UU.L,Utilities,0.0096786828324543,208.26653008256915,0.009770559901284222
2025-11-25,2025-11-25,UU.L,Utilities,0.0096786828324543,205.91654324755683,-0.01128355494318095
2025-11-26,2025-11-26,UU.L,Utilities,0.0096786828324543,203.0306560361724,-0.014014839050182432
2025-11-27,2025-11-27,UU.L,Utilities,0.0096786828324543,203.53343847209348,0.0024763867966397382
2025-11-28,2025-11-28,UU.L,Utilities,0.0096786828324543,204.20357177795407,0.0032924973453563
2025-12-01,2025-12-01,UU.L,Utilities,0.0096786828324543,200.72946726667237,-0.017012946840417553
2025-12-02,2025-12-02,UU.L,Utilities,0.0096786828324543,205.4637400884719,0.023585340439876604
2025-12-03,2025-12-03,UU.L,Utilities,0.0096786828324543,202.8030428367427,-0.01294971682392011
2025-12-04,2025-12-04,UU.L,Utilities,0.0096786828324543,198.2799212216788,-0.022303026383608263
2025-12-05,2025-12-05,UU.L,Utilities,0.0096786828324543,198.34547513617977,0.00033061297430959143
2025-12-08,2025-12-08,UU.L,Utilities,0.0096786828324543,198.64679136494632,0.0015191484885633865
2025-12-09,2025-12-09,UU.L,Utilities,0.0096786828324543,198.2265093844693,-0.002115724989007829
2025-12-10,2025-12-10,UU.L,Utilities,0.0096786828324543,196.60278469893004,-0.008191259032816707
2025-12-11,2025-12-11,UU.L,Utilities,0.0096786828324543,195.88029265763595,-0.0036748820338454212
2025-12-12,2025-12-12,UU.L,Utilities,0.0096786828324543,194.1149617248808,-0.009012294748000145
2025-12-15,2025-12-15,UU.L,Utilities,0.0096786828324543,188.18637389077858,-0.03054163255331554
2025-12-16,2025-12-16,UU.L,Utilities,0.0096786828324543,189.87912557688725,0.008995081052420553
2025-12-17,2025-12-17,UU.L,Utilities,0.0096786828324543,184.68309125283784,-0.027364958145151205
2025-12-18,2025-12-18,UU.L,Utilities,0.0096786828324543,184.07242763818346,-0.0033065485882426623
2025-12-19,2025-12-19,UU.L,Utilities,0.0096786828324543,186.65185351185255,0.01401310292239554
2025-12-22,2025-12-22,UU.L,Utilities,0.0096786828324543,187.81709502263237,0.006242860645934211
2025-12-23,2025-12-23,UU.L,Utilities,0.0096786828324543,197.13205900647085,0.04959593258918223
2025-12-24,2025-12-24,UU.L,Utilities,0.0096786828324543,192.8795495272305,-0.02157188181705525
2025-12-25,2025-12-25,UU.L,Utilities,0.0096786828324543,189.6735153224465,-0.01662194987826538
2025-12-26,2025-12-26,UU.L,Utilities,0.0096786828324543,188.7837817796537,-0.004690868629076703
2025-12-29,2025-12-29,UU.L,Utilities,0.0096786828324543,192.74952818133744,0.0210068172398015
2025-12-30,2025-12-30,UU.L,Utilities,0.0096786828324543,191.70067936462453,-0.005441511720465205
2025-12-31,2025-12-31,UU.L,Utilities,0.0096786828324543,186.50901372161036,-0.027082145249675303
2026-01-01,2026-01-01,UU.L,Utilities,0.0096786828324543,190.13144484939463,0.019422284507875108
2026-01-02,2026-01-02,UU.L,Utilities,0.0096786828324543,188.11169930945627,-0.010622890608853505
2026-01-05,2026-01-05,UU.L,Utilities,0.0096786828324543,187.04440867277012,-0.005673706848665411
2026-01-06,2026-01-06,UU.L,Utilities,0.0096786828324543,190.09732457292364,0.016321877364933804
2026-01-07,2026-01-07,UU.L,Utilities,0.0096786828324543,188.08172840888346,-0.010602969655509118
2026-01-08,2026-01-08,UU.L,Utilities,0.0096786828324543,187.4073295672478,-0.003585669098964967
2026-01-09,2026-01-09,UU.L,Utilities,0.0096786828324543,189.95874654520776,0.013614285971907142
2026-01-12,2026-01-12,UU.L,Utilities,0.0096786828324543,188.10625528677718,-0.009752071395089493
2026-01-13,2026-01-13,UU.L,Utilities,0.0096786828324543,190.914577198906,0.01492944457294814
2026-01-14,2026-01-14,UU.L,Utilities,0.0096786828324543,188.2683747643964,-0.01386066204757425
2026-01-15,2026-01-15,UU.L,Utilities,0.0096786828324543,186.3779317557731,-0.010041213830995568
2026-01-16,2026-01-16,UU.L,Utilities,0.0096786828324543,182.3085913248522,-0.021833810433379567
2026-01-19,2026-01-19,UU.L,Utilities,0.0096786828324543,176.77798241930685,-0.030336523722518653
2026-01-20,2026-01-20,UU.L,Utilities,0.0096786828324543,182.66700282131507,0.03331308753168038
2026-01-21,2026-01-21,UU.L,Utilities,0.0096786828324543,183.37877291487754,0.0038965444364285166
2026-01-22,2026-01-22,UU.L,Utilities,0.0096786828324543,186.92901933922838,0.01936018203153126
2026-01-23,2026-01-23,UU.L,Utilities,0.0096786828324543,184.32177532648373,-0.013947775588621428
2026-01-26,2026-01-26,UU.L,Utilities,0.0096786828324543,183.82657610052334,-0.0026866018682995285
2026-01-27,2026-01-27,UU.L,Utilities,0.0096786828324543,182.86400393228814,-0.00523630580873593
2026-01-28,2026-01-28,UU.L,Utilities,0.0096786828324543,177.30786599626438,-0.03038398928463319
2026-01-29,2026-01-29,UU.L,Utilities,0.0096786828324543,180.34090433305002,0.01710605629222083
2026-01-30,2026-01-30,UU.L,Utilities,0.0096786828324543,178.87629910719266,-0.008121314636154568
2026-02-02,2026-02-02,UU.L,Utilities,0.0096786828324543,178.23478031453993,-0.0035863822980163993
2026-02-03,2026-02-03,UU.L,Utilities,0.0096786828324543,172.19202079081094,-0.03390336898929049
2026-02-04,2026-02-04,UU.L,Utilities,0.0096786828324543,174.39287873185864,0.012781416531033405
2026-02-05,2026-02-05,UU.L,Utilities,0.0096786828324543,178.41398961502207,0.023057769975494084
2026-02-06,2026-02-06,UU.L,Utilities,0.0096786828324543,180.09305311077713,0.009411052907779814
2026-02-09,2026-02-09,UU.L,Utilities,0.0096786828324543,177.05980100126604,-0.016842693580442155
2026-02-10,2026-02-10,UU.L,Utilities,0.0096786828324543,176.28064693027275,-0.004400513648988529
2026-02-11,2026-02-11,UU.L,Utilities,0.0096786828324543,179.92628907309972,0.020680898364691086
2026-02-12,2026-02-12,UU.L,Utilities,0.0096786828324543,179.83372610200087,-0.0005144493980047248
2026-02-13,2026-02-13,UU.L,Utilities,0.0096786828324543,180.94971640393922,0.006205678579475142
2025-11-03,2025-11-03,ICG.L,Financials,0.0093488851397007,313.47580825231256,-0.04191238464641059
2025-11-04,2025-11-04,ICG.L,Financials,0.0093488851397007,314.4780561544756,0.003197209723298069
2025-11-05,2025-11-05,ICG.L,Financials,0.0093488851397007,313.3655660307468,-0.003537576317192572
2025-11-06,2025-11-06,ICG.L,Financials,0.0093488851397007,302.77879311525004,-0.033784097753924894
2025-11-07,2025-11-07,ICG.L,Financials,0.0093488851397007,303.46668227007245,0.002271919865142611
2025-11-10,2025-11-10,ICG.L,Financials,0.0093488851397007,304.80525391199564,0.004410934445620182
2025-11-11,2025-11-11,ICG.L,Financials,0.0093488851397007,305.34005602391426,0.001754569860771035
2025-11-12,2025-11-12,ICG.L,Financials,0.0093488851397007,299.96136023414965,-0.01761542805685269
2025-11-13,2025-11-13,ICG.L,Financials,0.0093488851397007,301.7680886417909,0.006023203809420339
2025-11-14,2025-11-14,ICG.L,Financials,0.0093488851397007,308.8792395464406,0.023564953261479334
2025-11-17,2025-11-17,ICG.L,Financials,0.0093488851397007,310.4781586600269,0.005176518551179114
2025-11-18,2025-11-18,ICG.L,Financials,0.0093488851397007,323.3919961472523,0.0415933846778769
2025-11-19,2025-11-19,ICG.L,Financials,0.0093488851397007,328.5439377231231,0.015930949551160072
2025-11-20,2025-11-20,ICG.L,Financials,0.0093488851397007,334.0161688301777,0.016656009984473533
2025-11-21,2025-11-21,ICG.L,Financials,0.0093488851397007,343.79777831330836,0.02928483826812534
2025-11-24,2025-11-24,ICG.L,Financials,0.0093488851397007,339.27423420663337,-0.013157572247463976
2025-11-25,2025-11-25,ICG.L,Financials,0.0093488851397007,334.843625075459,-0.013059079306552736
2025-11-26,2025-11-26,ICG.L,Financials,0.0093488851397007,336.9018148458653,0.006146719293050556
2025-11-27,2025-11-27,ICG.L,Financials,0.0093488851397007,340.06250355683335,0.009381631596178951
2025-11-28,2025-11-28,ICG.L,Financials,0.0093488851397007,350.55068831956805,0.03084193244781501
2025-12-01,2025-12-01,ICG.L,Financials,0.0093488851397007,358.5324999642051,0.02276935094008636
2025-12-02,2025-12-02,ICG.L,Financials,0.0093488851397007,359.6447965582657,0.0031023591840951613
2025-12-03,2025-12-03,ICG.L,Financials,0.0093488851397007,362.9285468735475,0.009130537537889323
2025-12-04,2025-12-04,ICG.L,Financials,0.0093488851397007,360.4125676440195,-0.006932436842463717
2025-12-05,2025-12-05,ICG.L,Financials,0.0093488851397007,355.96341485576784,-0.012344610559324716
2025-12-08,2025-12-08,ICG.L,Financials,0.0093488851397007,352.22608001037787,-0.010499210563266094
2025-12-09,2025-12-09,ICG.L,Financials,0.0093488851397007,357.94667222903706,0.016241251126238837
2025-12-10,2025-12-10,ICG.L,Financials,0.0093488851397007,354.2297686489796,-0.010383959031973384
2025-12-11,2025-12-11,ICG.L,Financials,0.0093488851397007,350.2813189422631,-0.011146577888627721
2025-12-12,2025-12-12,ICG.L,Financials,0.0093488851397007,351.91279135008705,0.0046576061000068005
2025-12-15,2025-12-15,ICG.L,Financials,0.0093488851397007,348.3277567037814,-0.010187281435698617
2025-12-16,2025-12-16,ICG.L,Financials,0.0093488851397007,345.2687597050844,-0.008781950159941966
2025-12-17,2025-12-17,ICG.L,Financials,0.0093488851397007,327.1444822941556,-0.052493244469641334
2025-12-18,2025-12-18,ICG.L,Financials,0.0093488851397007,330.0399442636232,0.008850713144121591
2025-12-19,2025-12-19,ICG.L,Financials,0.0093488851397007,327.97843818657594,-0.0062462320482051656
2025-12-22,2025-12-22,ICG.L,Financials,0.0093488851397007,330.8740231487533,0.008828583300132045
2025-12-23,2025-12-23,ICG.L,Financials,0.0093488851397007,332.8507943132507,0.00597439214383024
2025-12-24,2025-12-24,ICG.L,Financials,0.0093488851397007,321.23001670055555,-0.034912873309110005
2025-12-25,2025-12-25,ICG.L,Financials,0.0093488851397007,337.1171984415986,0.04945733871393709
2025-12-26,2025-12-26,ICG.L,Financials,0.0093488851397007,336.7702650253309,-0.0010291181164043383
2025-12-29,2025-12-29,ICG.L,Financials,0.0093488851397007,337.0327419607092,0.0007793946278440156
2025-12-30,2025-12-30,ICG.L,Financials,0.0093488851397007,324.4540615919339,-0.037321834951696574
2025-12-31,2025-12-31,ICG.L,Financials,0.0093488851397007,329.1779491548779,0.014559495849015695
2026-01-01,2026-01-01,ICG.L,Financials,0.0093488851397007,331.9089882607255,0.008296543291733972
2026-01-02,2026-01-02,ICG.L,Financials,0.0093488851397007,331.73833735416196,-0.0005141496994637423
2026-01-05,2026-01-05,ICG.L,Financials,0.0093488851397007,333.5929961016502,0.00559072780758599
2026-01-06,2026-01-06,ICG.L,Financials,0.0093488851397007,343.20587322299315,0.02881618389378209
2026-01-07,2026-01-07,ICG.L,Financials,0.0093488851397007,342.1206246528608,-0.0031620920701063773
2026-01-08,2026-01-08,ICG.L,Financials,0.0093488851397007,337.7488011149148,-0.012778602700091507
2026-01-09,2026-01-09,ICG.L,Financials,0.0093488851397007,349.2776876811478,0.03413450033923438
2026-01-12,2026-01-12,ICG.L,Financials,0.0093488851397007,350.5620849228166,0.0036772954212904753
2026-01-13,2026-01-13,ICG.L,Financials,0.0093488851397007,352.8350093788083,0.006483657399778853
2026-01-14,2026-01-14,ICG.L,Financials,0.0093488851397007,372.19178956721026,0.05486071300713873
2026-01-15,2026-01-15,ICG.L,Financials,0.0093488851397007,372.2571796201996,0.00017568913345832483
2026-01-16,2026-01-16,ICG.L,Financials,0.0093488851397007,371.69050551075844,-0.0015222650910839404
2026-01-19,2026-01-19,ICG.L,Financials,0.0093488851397007,374.7031207425579,0.008105171337803602
2026-01-20,2026-01-20,ICG.L,Financials,0.0093488851397007,372.5965558045154,-0.005621957281455178
2026-01-21,2026-01-21,ICG.L,Financials,0.0093488851397007,374.0043656730746,0.0037783759581982257
2026-01-22,2026-01-22,ICG.L,Financials,0.0093488851397007,376.85992004256553,0.007635082987205114
2026-01-23,2026-01-23,ICG.L,Financials,0.0093488851397007,374.0793557478664,-0.007378243604109332
2026-01-26,2026-01-26,ICG.L,Financials,0.0093488851397007,372.4951567291543,-0.004234927681440372
2026-01-27,2026-01-27,ICG.L,Financials,0.0093488851397007,375.63811813744456,0.008437589996842845
2026-01-28,2026-01-28,ICG.L,Financials,0.0093488851397007,378.78642278441725,0.008381217174080169
2026-01-29,2026-01-29,ICG.L,Financials,0.0093488851397007,386.53516319871574,0.020456753326421398
2026-01-30,2026-01-30,ICG.L,Financials,0.0093488851397007,395.76670187270867,0.02388279140660511
2026-02-02,2026-02-02,ICG.L,Financials,0.0093488851397007,399.04646787413674,0.008287119623527546
2026-02-03,2026-02-03,ICG.L,Financials,0.0093488851397007,402.94924310771114,0.009780252546441178
2026-02-04,2026-02-04,ICG.L,Financials,0.0093488851397007,398.8559877334958,-0.010158240632607878
2026-02-05,2026-02-05,ICG.L,Financials,0.0093488851397007,400.4609515118251,0.004023917974629245
2026-02-06,2026-02-06,ICG.L,Financials,0.0093488851397007,410.93616544980085,0.026157891046379354
2026-02-09,2026-02-09,ICG.L,Financials,0.0093488851397007,394.9810151917249,-0.0388263472517973
2026-02-10,2026-02-10,ICG.L,Financials,0.0093488851397007,400.90992070904804,0.01501060883760524
2026-02-11,2026-02-11,ICG.L,Financials,0.0093488851397007,427.915362823498,0.06736037378842676
2026-02-12,2026-02-12,ICG.L,Financials,0.0093488851397007,413.78137757657686,-0.03302986168494024
2026-02-13,2026-02-13,ICG.L,Financials,0.0093488851397007,428.25339884724843,0.0349750425102043
2025-11-03,2025-11-03,RKT.L,Consumer Discretionary,0.0090384614602681,428.6906846629326,0.03522957803811873
2025-11-04,2025-11-04,RKT.L,Consumer Discretionary,0.0090384614602681,419.6890960989552,-0.020997863695253985
2025-11-05,2025-11-05,RKT.L,Consumer Discretionary,0.0090384614602681,407.0495816688674,-0.030116375544595012
2025-11-06,2025-11-06,RKT.L,Consumer Discretionary,0.0090384614602681,394.9298818805557,-0.02977450495986771
2025-11-07,2025-11-07,RKT.L,Consumer Discretionary,0.0090384614602681,398.75478024794427,0.009685006232436571
2025-11-10,2025-11-10,RKT.L,Consumer Discretionary,0.0090384614602681,391.5186312423233,-0.01814686459964586
2025-11-11,2025-11-11,RKT.L,Consumer Discretionary,0.0090384614602681,392.49993630427446,0.0025064070612358744
2025-11-12,2025-11-12,RKT.L,Consumer Discretionary,0.0090384614602681,395.1877603898313,0.006847960564949367
2025-11-13,2025-11-13,RKT.L,Consumer Discretionary,0.0090384614602681,397.00437363165133,0.004596835792758581
2025-11-14,2025-11-14,RKT.L,Consumer Discretionary,0.0090384614602681,402.16842969568887,0.013007554593917073
2025-11-17,2025-11-17,RKT.L,Consumer Discretionary,0.0090384614602681,404.0304066338978,0.004629843619544848
2025-11-18,2025-11-18,RKT.L,Consumer Discretionary,0.0090384614602681,393.32604810749046,-0.02649394290788328
2025-11-19,2025-11-19,RKT.L,Consumer Discretionary,0.0090384614602681,405.04086561485553,0.029783985992617345
2025-11-20,2025-11-20,RKT.L,Consumer Discretionary,0.0090384614602681,380.82966580575544,-0.059774708836717684
2025-11-21,2025-11-21,RKT.L,Consumer Discretionary,0.0090384614602681,391.5899959675199,0.028254968370171028
2025-11-24,2025-11-24,RKT.L,Consumer Discretionary,0.0090384614602681,387.2023124622606,-0.011204789576961551
2025-11-25,2025-11-25,RKT.L,Consumer Discretionary,0.0090384614602681,384.5404116334903,-0.006874702818386969
2025-11-26,2025-11-26,RKT.L,Consumer Discretionary,0.0090384614602681,377.37157011766044,-0.01864262194284686
2025-11-27,2025-11-27,RKT.L,Consumer Discretionary,0.0090384614602681,373.55999592434944,-0.010100321526930595
2025-11-28,2025-11-28,RKT.L,Consumer Discretionary,0.0090384614602681,372.98692294964695,-0.0015340855042159033
2025-12-01,2025-12-01,RKT.L,Consumer Discretionary,0.0090384614602681,370.0266639624622,-0.00793662942329056
2025-12-02,2025-12-02,RKT.L,Consumer Discretionary,0.0090384614602681,360.84569478594966,-0.024811642161668302
2025-12-03,2025-12-03,RKT.L,Consumer Discretionary,0.0090384614602681,370.58384409433177,0.026987018132940778
2025-12-04,2025-12-04,RKT.L,Consumer Discretionary,0.0090384614602681,365.34639124429555,-0.014132976743322355
2025-12-05,2025-12-05,RKT.L,Consumer Discretionary,0.0090384614602681,373.7462600157323,0.022991519754248676
2025-12-08,2025-12-08,RKT.L,Consumer Discretionary,0.0090384614602681,372.0927534713523,-0.004424142048432387
2025-12-09,2025-12-09,RKT.L,Consumer Discretionary,0.0090384614602681,364.64446513844115,-0.02001728940814925
2025-12-10,2025-12-10,RKT.L,Consumer Discretionary,0.0090384614602681,368.112133132693,0.009509723376536801
2025-12-11,2025-12-11,RKT.L,Consumer Discretionary,0.0090384614602681,373.3678104132101,0.014277381285399425
2025-12-12,2025-12-12,RKT.L,Consumer Discretionary,0.0090384614602681,366.58369104166644,-0.018170070322976264
2025-12-15,2025-12-15,RKT.L,Consumer Discretionary,0.0090384614602681,364.77287941813245,-0.004939694994036545
2025-12-16,2025-12-16,RKT.L,Consumer Discretionary,0.0090384614602681,374.1374173235818,0.02567224274015985
2025-12-17,2025-12-17,RKT.L,Consumer Discretionary,0.0090384614602681,362.0237464170482,-0.032377598031198294
2025-12-18,2025-12-18,RKT.L,Consumer Discretionary,0.0090384614602681,355.75473878180964,-0.01731656472063764
2025-12-19,2025-12-19,RKT.L,Consumer Discretionary,0.0090384614602681,357.2261798133623,0.004136110840269566
2025-12-22,2025-12-22,RKT.L,Consumer Discretionary,0.0090384614602681,350.3146099259541,-0.019347881756648654
2025-12-23,2025-12-23,RKT.L,Consumer Discretionary,0.0090384614602681,329.95391720201945,-0.058121163511388435
2025-12-24,2025-12-24,RKT.L,Consumer Discretionary,0.0090384614602681,319.9492873192958,-0.030321294463063184
2025-12-25,2025-12-25,RKT.L,Consumer Discretionary,0.0090384614602681,321.76484581182524,0.005674519570714137
2025-12-26,2025-12-26,RKT.L,Consumer Discretionary,0.0090384614602681,323.9470213724794,0.006781895502439024
2025-12-29,2025-12-29,RKT.L,Consumer Discretionary,0.0090384614602681,326.3338736920744,0.007368032925515102
2025-12-30,2025-12-30,RKT.L,Consumer Discretionary,0.0090384614602681,329.01499835498447,0.008215894453666012
2025-12-31,2025-12-31,RKT.L,Consumer Discretionary,0.0090384614602681,320.1809072949693,-0.02685011657275214
2026-01-01,2026-01-01,RKT.L,Consumer Discretionary,0.0090384614602681,324.1851052312899,0.012506048440395398
2026-01-02,2026-01-02,RKT.L,Consumer Discretionary,0.0090384614602681,335.56753038879197,0.035110882560076884
2026-01-05,2026-01-05,RKT.L,Consumer Discretionary,0.0090384614602681,329.67847100550335,-0.017549550686460864
2026-01-06,2026-01-06,RKT.L,Consumer Discretionary,0.0090384614602681,336.57223207995406,0.020910558864899665
2026-01-07,2026-01-07,RKT.L,Consumer Discretionary,0.0090384614602681,334.9185324858284,-0.004913357183110929
2026-01-08,2026-01-08,RKT.L,Consumer Discretionary,0.0090384614602681,338.68454198772605,0.01124455393359591
2026-01-09,2026-01-09,RKT.L,Consumer Discretionary,0.0090384614602681,343.53399922478945,0.014318507743524746
2026-01-12,2026-01-12,RKT.L,Consumer Discretionary,0.0090384614602681,329.7371143800353,-0.040161628473128944
2026-01-13,2026-01-13,RKT.L,Consumer Discretionary,0.0090384614602681,344.74237315121746,0.045506732838960895
2026-01-14,2026-01-14,RKT.L,Consumer Discretionary,0.0090384614602681,340.22166273683354,-0.013113300732547364
2026-01-15,2026-01-15,RKT.L,Consumer Discretionary,0.0090384614602681,336.2633463775358,-0.01163452182161452
2026-01-16,2026-01-16,RKT.L,Consumer Discretionary,0.0090384614602681,332.3314541345565,-0.011692895718003377
2026-01-19,2026-01-19,RKT.L,Consumer Discretionary,0.0090384614602681,335.67492780535224,0.010060659709453901
2026-01-20,2026-01-20,RKT.L,Consumer Discretionary,0.0090384614602681,339.0802148811433,0.010144597626206335
2026-01-21,2026-01-21,RKT.L,Consumer Discretionary,0.0090384614602681,337.40107569043556,-0.004952041189711901
2026-01-22,2026-01-22,RKT.L,Consumer Discretionary,0.0090384614602681,349.11747304559486,0.03472542976095618
2026-01-23,2026-01-23,RKT.L,Consumer Discretionary,0.0090384614602681,353.60085901002714,0.012842055498742573
2026-01-26,2026-01-26,RKT.L,Consumer Discretionary,0.0090384614602681,349.74070357020827,-0.010916702664767639
2026-01-27,2026-01-27,RKT.L,Consumer Discretionary,0.0090384614602681,326.9273455568839,-0.06522934785811896
2026-01-28,2026-01-28,RKT.L,Consumer Discretionary,0.0090384614602681,323.7319878776189,-0.009773907636334431
2026-01-29,2026-01-29,RKT.L,Consumer Discretionary,0.0090384614602681,324.6780369514617,0.002922321887451106
2026-01-30,2026-01-30,RKT.L,Consumer Discretionary,0.0090384614602681,320.97804282076726,-0.011395886723460834
2026-02-02,2026-02-02,RKT.L,Consumer Discretionary,0.0090384614602681,315.18184716217826,-0.018057919500199436
2026-02-03,2026-02-03,RKT.L,Consumer Discretionary,0.0090384614602681,317.5832291659434,0.0076190365193508774
2026-02-04,2026-02-04,RKT.L,Consumer Discretionary,0.0090384614602681,322.73549883695847,0.016223368231837426
2026-02-05,2026-02-05,RKT.L,Consumer Discretionary,0.0090384614602681,340.21823729879503,0.05417048488573182
2026-02-06,2026-02-06,RKT.L,Consumer Discretionary,0.0090384614602681,350.0183139677173,0.0288052655458191
2026-02-09,2026-02-09,RKT.L,Consumer Discretionary,0.0090384614602681,344.99267136241247,-0.014358227569110468
2026-02-10,2026-02-10,RKT.L,Consumer Discretionary,0.0090384614602681,349.85504266516466,0.014094129256572776
2026-02-11,2026-02-11,RKT.L,Consumer Discretionary,0.0090384614602681,338.3166638370843,-0.0329804559630812
2026-02-12,2026-02-12,RKT.L,Consumer Discretionary,0.0090384614602681,346.185605523021,0.023259101685059215
2026-02-13,2026-02-13,RKT.L,Consumer Discretionary,0.0090384614602681,349.7317185310993,0.01024338664434292
2025-11-03,2025-11-03,BLND.L,Real Estate,0.0087458195202911,262.11894544271036,-0.006395705827984966
2025-11-04,2025-11-04,BLND.L,Real Estate,0.0087458195202911,265.3477904270483,0.012318243455788871
2025-11-05,2025-11-05,BLND.L,Real Estate,0.0087458195202911,273.6517182408347,0.031294505224340234
2025-11-06,2025-11-06,BLND.L,Real Estate,0.0087458195202911,276.34441780966154,0.009839878171190546
2025-11-07,2025-11-07,BLND.L,Real Estate,0.0087458195202911,277.7065573858057,0.00492913729519359
2025-11-10,2025-11-10,BLND.L,Real Estate,0.0087458195202911,275.6685526583128,-0.007338698612944698
2025-11-11,2025-11-11,BLND.L,Real Estate,0.0087458195202911,274.98326155834667,-0.0024859241047185147
2025-11-12,2025-11-12,BLND.L,Real Estate,0.0087458195202911,281.5255669209991,0.02379164944650372
2025-11-13,2025-11-13,BLND.L,Real Estate,0.0087458195202911,279.11007643867526,-0.008580003971723336
2025-11-14,2025-11-14,BLND.L,Real Estate,0.0087458195202911,280.3779869834075,0.0045426899698863205
2025-11-17,2025-11-17,BLND.L,Real Estate,0.0087458195202911,280.3101726980385,-0.00024186736661671593
2025-11-18,2025-11-18,BLND.L,Real Estate,0.0087458195202911,284.2162769078425,0.013934935618664816
2025-11-19,2025-11-19,BLND.L,Real Estate,0.0087458195202911,283.2479247931936,-0.003407095910143362
2025-11-20,2025-11-20,BLND.L,Real Estate,0.0087458195202911,285.29396660854877,0.007223501520263534
2025-11-21,2025-11-21,BLND.L,Real Estate,0.0087458195202911,281.44338578738353,-0.013496888374259258
2025-11-24,2025-11-24,BLND.L,Real Estate,0.0087458195202911,281.5659665865086,0.00043554336436841374
2025-11-25,2025-11-25,BLND.L,Real Estate,0.0087458195202911,284.9903623817082,0.012161966294131233
2025-11-26,2025-11-26,BLND.L,Real Estate,0.0087458195202911,279.98209605088323,-0.017573458586353796
2025-11-27,2025-11-27,BLND.L,Real Estate,0.0087458195202911,277.4185325874813,-0.00915616926782346
2025-11-28,2025-11-28,BLND.L,Real Estate,0.0087458195202911,281.15122541837707,0.013455095433174219
2025-12-01,2025-12-01,BLND.L,Real Estate,0.0087458195202911,281.8635980646382,0.0025337703764268687
2025-12-02,2025-12-02,BLND.L,Real Estate,0.0087458195202911,284.9339888968925,0.010893179727132224
2025-12-03,2025-12-03,BLND.L,Real Estate,0.0087458195202911,279.98098612380073,-0.01738298330875539
2025-12-04,2025-12-04,BLND.L,Real Estate,0.0087458195202911,280.04227954996935,0.00021891995959153246
2025-12-05,2025-12-05,BLND.L,Real Estate,0.0087458195202911,274.4153946598195,-0.020092983456613443
